time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800041,964000,20.25,1,12,1,2020-10-04T11:27:21,1601673969.751052,2020-10-03T00:26:09
1601800059,400000,20.1875,51,12,1,2020-10-04T11:27:39,1601673987.081753,2020-10-03T00:26:27
1601800072,745000,20.125,96,12,1,2020-10-04T11:27:52,1601674001.822697,2020-10-03T00:26:41
1601800091,204000,20.0625,143,12,1,2020-10-04T11:28:11,1601674019.684008,2020-10-03T00:26:59
1601800104,548000,20.0625,184,12,1,2020-10-04T11:28:24,1601674033.70906,2020-10-03T00:27:13
1601800123,142000,20.0625,230,12,1,2020-10-04T11:28:43,1601674050.691149,2020-10-03T00:27:30
1601800136,486000,20.0625,20,12,1,2020-10-04T11:28:56,1601674065.848824,2020-10-03T00:27:45
1601800154,912000,20.0625,65,12,1,2020-10-04T11:29:14,1601674082.844269,2020-10-03T00:28:02
1601800169,208000,20.0625,108,12,1,2020-10-04T11:29:29,1601674097.583045,2020-10-03T00:28:17
1601800186,182000,20.125,155,12,1,2020-10-04T11:29:46,1601674114.3637888,2020-10-03T00:28:34
1601800199,526000,20.1875,201,12,1,2020-10-04T11:29:59,1601674128.996284,2020-10-03T00:28:48
1601800217,454000,20.25,250,12,1,2020-10-04T11:30:17,1601674146.574244,2020-10-03T00:29:06
1601800230,800000,20.3125,38,12,1,2020-10-04T11:30:30,1601674160.850436,2020-10-03T00:29:20
1601800248,728000,20.4375,82,12,1,2020-10-04T11:30:48,1601674178.313485,2020-10-03T00:29:38
1601800262,840000,20.5625,127,12,1,2020-10-04T11:31:02,1601674192.571508,2020-10-03T00:29:52
1601800280,1000,20.625,175,12,1,2020-10-04T11:31:20,1601674209.798965,2020-10-03T00:30:09
1601800294,113000,20.6875,222,12,1,2020-10-04T11:31:34,1601674223.824025,2020-10-03T00:30:23
1601800310,324000,20.8125,14,12,1,2020-10-04T11:31:50,1601674241.741109,2020-10-03T00:30:41
1601800325,386000,20.875,58,12,1,2020-10-04T11:32:05,1601674256.1990929,2020-10-03T00:30:56
1601800342,551000,20.9375,104,12,1,2020-10-04T11:32:22,1601674273.74296,2020-10-03T00:31:13
1601800356,661000,21.0,149,12,1,2020-10-04T11:32:36,1601674288.2802038,2020-10-03T00:31:28
1601800373,826000,21.0625,194,12,1,2020-10-04T11:32:53,1601674305.567153,2020-10-03T00:31:45
1601800387,936000,21.125,237,12,1,2020-10-04T11:33:07,1601674319.600265,2020-10-03T00:31:59
1601800405,102000,21.125,28,12,1,2020-10-04T11:33:25,1601674337.865064,2020-10-03T00:32:17
1601800419,210000,21.1875,76,12,1,2020-10-04T11:33:39,1601674351.9074728,2020-10-03T00:32:31
1601800437,331000,21.3125,125,12,1,2020-10-04T11:33:57,1601674369.8541,2020-10-03T00:32:49
1601800450,486000,21.3125,171,12,1,2020-10-04T11:34:10,1601674384.086745,2020-10-03T00:33:04
1601800467,650000,21.3125,216,12,1,2020-10-04T11:34:27,1601674401.927453,2020-10-03T00:33:21
1601800486,527000,21.375,7,12,1,2020-10-04T11:34:46,1601674419.71412,2020-10-03T00:33:39
1601800498,922000,21.4375,53,12,1,2020-10-04T11:34:58,1601674436.559501,2020-10-03T00:33:56
1601800516,843000,21.375,95,12,1,2020-10-04T11:35:16,1601674450.933104,2020-10-03T00:34:10
1601800530,192000,21.375,144,12,1,2020-10-04T11:35:30,1601674465.140501,2020-10-03T00:34:25
1601800548,113000,21.5,190,12,1,2020-10-04T11:35:48,1601674482.487488,2020-10-03T00:34:42
1601800565,277000,21.5,236,12,1,2020-10-04T11:36:05,1601674499.540861,2020-10-03T00:34:59
1601800579,386000,21.5,21,12,1,2020-10-04T11:36:19,1601674514.407089,2020-10-03T00:35:14
1601800596,552000,21.5,68,12,1,2020-10-04T11:36:36,1601674531.4227319,2020-10-03T00:35:31
1601800610,661000,21.5,113,12,1,2020-10-04T11:36:50,1601674546.330961,2020-10-03T00:35:46
1601800624,11000,21.5,162,12,1,2020-10-04T11:37:04,1601674563.670836,2020-10-03T00:36:03
1601800641,933000,21.5,202,12,1,2020-10-04T11:37:21,1601674578.078001,2020-10-03T00:36:18
1601800660,811000,21.5,251,12,1,2020-10-04T11:37:40,1601674596.481644,2020-10-03T00:36:36
1601800674,162000,21.5,39,12,1,2020-10-04T11:37:54,1601674610.630625,2020-10-03T00:36:50
1601800692,86000,21.5,85,12,1,2020-10-04T11:38:12,1601674628.382709,2020-10-03T00:37:08
1601800704,484000,21.5,129,12,1,2020-10-04T11:38:24,1601674642.282784,2020-10-03T00:37:22
1601800722,407000,21.5,180,12,1,2020-10-04T11:38:42,1601674659.781452,2020-10-03T00:37:39
1601800735,757000,21.5,223,12,1,2020-10-04T11:38:55,1601674674.0491009,2020-10-03T00:37:54
1601800750,63000,21.5625,14,12,1,2020-10-04T11:39:10,1601674691.161437,2020-10-03T00:38:11
1601800767,986000,21.5,60,12,1,2020-10-04T11:39:27,1601674706.7298958,2020-10-03T00:38:26
1601800785,907000,21.4375,109,12,1,2020-10-04T11:39:45,1601674724.578233,2020-10-03T00:38:44
1601800800,213000,21.4375,153,12,1,2020-10-04T11:40:00,1601674738.912324,2020-10-03T00:38:58
1601800818,139000,21.4375,200,12,1,2020-10-04T11:40:18,1601674756.7174208,2020-10-03T00:39:16
1601800830,537000,21.4375,244,12,1,2020-10-04T11:40:30,1601674770.404332,2020-10-03T00:39:30
1601800848,455000,21.375,37,12,1,2020-10-04T11:40:48,1601674787.9431639,2020-10-03T00:39:47
1601800862,758000,21.3125,80,12,1,2020-10-04T11:41:02,1601674802.2096438,2020-10-03T00:40:02
1601800876,867000,21.3125,123,12,1,2020-10-04T11:41:16,1601674819.185585,2020-10-03T00:40:19
1601800894,29000,21.25,169,12,1,2020-10-04T11:41:34,1601674833.7448928,2020-10-03T00:40:33
1601800911,951000,21.1875,216,12,1,2020-10-04T11:41:51,1601674852.447917,2020-10-03T00:40:52
1601800926,254000,21.3125,4,12,1,2020-10-04T11:42:06,1601674866.658277,2020-10-03T00:41:06
1601800940,363000,21.3125,49,12,1,2020-10-04T11:42:20,1601674881.066241,2020-10-03T00:41:21
