time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800051,606399,25.25,30,20,0,2020-10-04T11:27:31,1601673979.5992088,2020-10-03T00:26:19
1601800064,582524,25.5,76,20,0,2020-10-04T11:27:44,1601673993.2176728,2020-10-03T00:26:33
1601800082,638178,25.875,119,20,0,2020-10-04T11:28:02,1601674010.575248,2020-10-03T00:26:50
1601800100,671607,26.0625,167,20,0,2020-10-04T11:28:20,1601674028.743032,2020-10-03T00:27:08
1601800114,766013,26.25,213,20,0,2020-10-04T11:28:34,1601674046.037761,2020-10-03T00:27:26
1601800132,869235,26.4375,1,20,0,2020-10-04T11:28:52,1601674060.7539248,2020-10-03T00:27:40
1601800146,883491,26.4375,45,20,0,2020-10-04T11:29:06,1601674074.669549,2020-10-03T00:27:54
1601800164,686996,26.5625,90,20,0,2020-10-04T11:29:24,1601674092.2887518,2020-10-03T00:28:12
1601800178,468261,26.6875,135,20,0,2020-10-04T11:29:38,1601674106.578804,2020-10-03T00:28:26
1601800196,187007,26.625,183,20,0,2020-10-04T11:29:56,1601674124.057952,2020-10-03T00:28:44
1601800208,983894,26.75,229,20,0,2020-10-04T11:30:08,1601674140.803997,2020-10-03T00:29:00
1601800226,702633,26.75,18,20,0,2020-10-04T11:30:26,1601674155.7406769,2020-10-03T00:29:15
1601800240,483894,26.6875,62,20,0,2020-10-04T11:30:40,1601674169.5254478,2020-10-03T00:29:29
1601800254,265634,26.75,107,20,0,2020-10-04T11:30:54,1601674186.493041,2020-10-03T00:29:46
1601800271,986820,26.8125,153,20,0,2020-10-04T11:31:11,1601674201.492776,2020-10-03T00:30:01
1601800288,721207,26.875,204,20,0,2020-10-04T11:31:28,1601674219.135336,2020-10-03T00:30:19
1601800306,439957,26.9375,253,20,0,2020-10-04T11:31:46,1601674236.389968,2020-10-03T00:30:36
1601800320,221207,27.0,38,20,0,2020-10-04T11:32:00,1601674250.447041,2020-10-03T00:30:50
1601800334,2537,27.125,86,20,0,2020-10-04T11:32:14,1601674268.304848,2020-10-03T00:31:08
1601800351,721192,27.125,128,20,0,2020-10-04T11:32:31,1601674282.658232,2020-10-03T00:31:22
1601800366,486824,27.3125,173,20,0,2020-10-04T11:32:46,1601674297.310745,2020-10-03T00:31:37
1601800383,221192,27.5,219,20,0,2020-10-04T11:33:03,1601674314.0700889,2020-10-03T00:31:54
1601800397,2442,27.6875,9,20,0,2020-10-04T11:33:17,1601674332.178953,2020-10-03T00:32:12
1601800414,721192,27.75,56,20,0,2020-10-04T11:33:34,1601674346.9678879,2020-10-03T00:32:26
1601800433,424337,27.9375,107,20,0,2020-10-04T11:33:53,1601674365.127708,2020-10-03T00:32:45
1601800446,221199,27.875,151,20,0,2020-10-04T11:34:06,1601674378.281777,2020-10-03T00:32:58
1601800460,2430,28.0625,197,20,0,2020-10-04T11:34:20,1601674396.388161,2020-10-03T00:33:16
1601800477,721207,28.125,239,20,0,2020-10-04T11:34:37,1601674410.62274,2020-10-03T00:33:30
1601800495,439945,28.375,30,20,0,2020-10-04T11:34:55,1601674428.0850248,2020-10-03T00:33:48
1601800508,236832,28.4375,77,20,0,2020-10-04T11:35:08,1601674445.527629,2020-10-03T00:34:05
1601800526,939942,28.5625,123,20,0,2020-10-04T11:35:26,1601674459.692968,2020-10-03T00:34:19
1601800539,736832,28.625,172,20,0,2020-10-04T11:35:39,1601674477.054441,2020-10-03T00:34:37
1601800557,455563,28.6875,215,20,0,2020-10-04T11:35:57,1601674491.1545799,2020-10-03T00:34:51
1601800570,252453,28.6875,2,20,0,2020-10-04T11:36:10,1601674508.642025,2020-10-03T00:35:08
