time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601804631,739500,0.12642139196395874,95,13,0,2020-10-04T12:43:51,1601678578.9264479,2020-10-03T01:42:58
1601804641,739500,0.28093644976615906,140,13,0,2020-10-04T12:44:01,1601678589.591457,2020-10-03T01:43:09
1601804649,916500,0.12642139196395874,183,13,0,2020-10-04T12:44:09,1601678597.4424639,2020-10-03T01:43:17
1601804657,916500,0.11237457394599915,224,13,0,2020-10-04T12:44:17,1601678605.206133,2020-10-03T01:43:25
1601804667,916500,0.11237457394599915,12,13,0,2020-10-04T12:44:27,1601678615.013701,2020-10-03T01:43:35
1601804675,916500,0.11237457394599915,54,13,0,2020-10-04T12:44:35,1601678622.6518009,2020-10-03T01:43:42
1601804684,6500,0.11237457394599915,100,13,0,2020-10-04T12:44:44,1601678630.726812,2020-10-03T01:43:50
1601804694,6500,0.11237457394599915,145,13,0,2020-10-04T12:44:54,1601678640.342512,2020-10-03T01:44:00
1601804701,6500,0.08428093045949936,190,13,0,2020-10-04T12:45:01,1601678648.7268648,2020-10-03T01:44:08
1601804710,78500,0.2107023447751999,235,13,0,2020-10-04T12:45:10,1601678657.113849,2020-10-03T01:44:17
1601804718,78500,0.1826086938381195,22,13,0,2020-10-04T12:45:18,1601678664.694685,2020-10-03T01:44:24
1601804727,78500,0.11237457394599915,71,13,0,2020-10-04T12:45:27,1601678674.234921,2020-10-03T01:44:34
1601804735,78500,0.11237457394599915,114,13,0,2020-10-04T12:45:35,1601678682.37986,2020-10-03T01:44:42
1601804753,108500,0.12642139196395874,195,13,0,2020-10-04T12:45:53,1601678699.965673,2020-10-03T01:44:59
1601804760,108500,0.1826086938381195,240,13,0,2020-10-04T12:46:00,1601678709.4323409,2020-10-03T01:45:09
1601804770,108500,0.12642139196395874,18,13,0,2020-10-04T12:46:10,1601678716.534237,2020-10-03T01:45:16
1601804777,276500,0.12642139196395874,62,13,0,2020-10-04T12:46:17,1601678725.45482,2020-10-03T01:45:25
1601804785,276500,0.2528427839279175,102,13,0,2020-10-04T12:46:25,1601678732.578925,2020-10-03T01:45:32
1601804795,276500,0.12642139196395874,151,13,0,2020-10-04T12:46:35,1601678742.3273768,2020-10-03T01:45:42
1601804802,353000,0.12642139196395874,194,13,0,2020-10-04T12:46:42,1601678750.295701,2020-10-03T01:45:50
1601804813,352500,0.12642139196395874,242,13,0,2020-10-04T12:46:53,1601678760.290609,2020-10-03T01:46:00
1601804820,352500,0.28093644976615906,30,13,0,2020-10-04T12:47:00,1601678768.120128,2020-10-03T01:46:08
1601804828,352500,0.11237457394599915,78,13,0,2020-10-04T12:47:08,1601678777.463189,2020-10-03T01:46:17
1601804838,431500,0.32307690382003784,117,13,0,2020-10-04T12:47:18,1601678785.621373,2020-10-03T01:46:25
1601804848,431500,0.12642139196395874,164,13,0,2020-10-04T12:47:28,1601678795.395732,2020-10-03T01:46:35
1601804855,431500,0.11237457394599915,208,13,0,2020-10-04T12:47:35,1601678803.149757,2020-10-03T01:46:43
1601804865,546500,0.30903005599975586,255,13,0,2020-10-04T12:47:45,1601678812.156237,2020-10-03T01:46:52
1601804873,546500,0.11237457394599915,41,13,0,2020-10-04T12:47:53,1601678820.641345,2020-10-03T01:47:00
1601804882,546500,0.12642139196395874,82,13,0,2020-10-04T12:48:02,1601678829.2395449,2020-10-03T01:47:09
1601804890,546500,0.14046822488307953,124,13,0,2020-10-04T12:48:10,1601678837.207737,2020-10-03T01:47:17
1601804897,641500,0.1826086938381195,166,13,0,2020-10-04T12:48:17,1601678845.255816,2020-10-03T01:47:25
1601804908,641500,0.14046822488307953,213,13,0,2020-10-04T12:48:28,1601678855.239981,2020-10-03T01:47:35
1601804915,641500,0.28093644976615906,1,13,0,2020-10-04T12:48:35,1601678863.202453,2020-10-03T01:47:43
1601804926,721500,0.12642139196395874,47,13,0,2020-10-04T12:48:46,1601678874.003857,2020-10-03T01:47:54
1601804933,721500,0.2668896019458771,90,13,0,2020-10-04T12:48:53,1601678882.0991518,2020-10-03T01:48:02
1601804944,721500,0.12642139196395874,138,13,0,2020-10-04T12:49:04,1601678891.478745,2020-10-03T01:48:11
1601804951,721500,0.15451502799987793,182,13,0,2020-10-04T12:49:11,1601678899.1806529,2020-10-03T01:48:19
1601804961,809500,0.30903005599975586,227,13,0,2020-10-04T12:49:21,1601678909.123144,2020-10-03T01:48:29
1601804969,809500,0.14046822488307953,15,13,0,2020-10-04T12:49:29,1601678916.938432,2020-10-03T01:48:36
1601804978,809500,0.35117053985595703,60,13,0,2020-10-04T12:49:38,1601678926.761373,2020-10-03T01:48:46
1601804987,809500,0.2387959510087967,102,13,0,2020-10-04T12:49:47,1601678934.393461,2020-10-03T01:48:54
1601804997,920500,0.28093644976615906,151,13,0,2020-10-04T12:49:57,1601678944.815645,2020-10-03T01:49:04
1601805004,920500,0.2107023447751999,191,13,0,2020-10-04T12:50:04,1601678951.500584,2020-10-03T01:49:11
1601805014,920500,0.2107023447751999,243,13,0,2020-10-04T12:50:14,1601678962.470145,2020-10-03T01:49:22
1601805022,987500,0.14046822488307953,26,13,0,2020-10-04T12:50:22,1601678969.916044,2020-10-03T01:49:29
1601805032,987500,0.33712372183799744,69,13,0,2020-10-04T12:50:32,1601678979.816228,2020-10-03T01:49:39
1601805039,987500,0.2107023447751999,104,13,0,2020-10-04T12:50:39,1601678987.3302999,2020-10-03T01:49:47
1601805056,837500,0.32307690382003784,188,13,0,2020-10-04T12:50:56,1601679004.4328809,2020-10-03T01:50:04
1601805064,837500,0.15451502799987793,230,13,0,2020-10-04T12:51:04,1601679012.316597,2020-10-03T01:50:12
1601805072,837500,0.15451502799987793,19,13,0,2020-10-04T12:51:12,1601679021.1097999,2020-10-03T01:50:21
1601805082,804500,0.365217387676239,63,13,0,2020-10-04T12:51:22,1601679030.1786208,2020-10-03T01:50:30
1601805089,804500,0.1966554969549179,110,13,0,2020-10-04T12:51:29,1601679038.360672,2020-10-03T01:50:38
1601805099,804500,0.2387959510087967,155,13,0,2020-10-04T12:51:39,1601679047.534185,2020-10-03T01:50:47
1601805107,804500,0.1826086938381195,200,13,0,2020-10-04T12:51:47,1601679055.7164528,2020-10-03T01:50:55
1601805118,932500,0.16856186091899872,246,13,0,2020-10-04T12:51:58,1601679066.618692,2020-10-03T01:51:06
1601805125,932500,0.2528427839279175,37,13,0,2020-10-04T12:52:05,1601679074.1644678,2020-10-03T01:51:14
1601805136,932500,0.15451502799987793,66,13,0,2020-10-04T12:52:16,1601679084.6469798,2020-10-03T01:51:24
1601805144,118500,0.2387959510087967,108,13,0,2020-10-04T12:52:24,1601679091.625057,2020-10-03T01:51:31
1601805162,118500,0.15451502799987793,182,13,0,2020-10-04T12:52:42,1601679108.6773639,2020-10-03T01:51:48
1601805170,118500,0.1826086938381195,226,13,0,2020-10-04T12:52:50,1601679118.310732,2020-10-03T01:51:58
1601805178,166500,0.15451502799987793,10,13,0,2020-10-04T12:52:58,1601679127.235929,2020-10-03T01:52:07
1601805188,166500,0.15451502799987793,51,13,0,2020-10-04T12:53:08,1601679135.691205,2020-10-03T01:52:15
1601805196,166500,0.08428093045949936,96,13,0,2020-10-04T12:53:16,1601679143.4079878,2020-10-03T01:52:23
1601805205,281500,0.1826086938381195,140,13,0,2020-10-04T12:53:25,1601679152.6435049,2020-10-03T01:52:32
1601805213,281500,0.2528427839279175,185,13,0,2020-10-04T12:53:33,1601679161.247705,2020-10-03T01:52:41
1601805224,281500,0.16856186091899872,230,13,0,2020-10-04T12:53:44,1601679171.615548,2020-10-03T01:52:51
1601805231,281500,0.14046822488307953,17,13,0,2020-10-04T12:53:51,1601679179.12028,2020-10-03T01:52:59
1601805241,508500,0.2668896019458771,58,13,0,2020-10-04T12:54:01,1601679187.786836,2020-10-03T01:53:07
1601805249,508500,0.16856186091899872,103,13,0,2020-10-04T12:54:09,1601679196.103049,2020-10-03T01:53:16
1601805259,508500,0.16856186091899872,150,13,0,2020-10-04T12:54:19,1601679205.8462598,2020-10-03T01:53:25
1601805266,508500,0.16856186091899872,189,13,0,2020-10-04T12:54:26,1601679213.617704,2020-10-03T01:53:33
1601805274,503500,0.14046822488307953,236,13,0,2020-10-04T12:54:34,1601679222.3397279,2020-10-03T01:53:42
1601805283,503500,0.15451502799987793,25,13,0,2020-10-04T12:54:43,1601679230.882072,2020-10-03T01:53:50
1601805294,503500,0.16856186091899872,76,13,0,2020-10-04T12:54:54,1601679241.4968278,2020-10-03T01:54:01
1601805301,817500,0.16856186091899872,116,13,0,2020-10-04T12:55:01,1601679247.749897,2020-10-03T01:54:07
1601805309,817500,0.16856186091899872,157,13,0,2020-10-04T12:55:09,1601679257.026037,2020-10-03T01:54:17
1601805317,817500,0.1826086938381195,196,13,0,2020-10-04T12:55:17,1601679265.2853649,2020-10-03T01:54:25
1601805323,817500,0.2107023447751999,218,13,0,2020-10-04T12:55:23,1601679269.9483168,2020-10-03T01:54:29
1601805585,153500,0.15451502799987793,8,13,0,2020-10-04T12:59:45,1601679287.290293,2020-10-03T01:54:47
1601805603,153500,0.15451502799987793,52,13,0,2020-10-04T13:00:03,1601679300.981649,2020-10-03T01:55:00
1601805367,989500,0.1826086938381195,91,13,0,2020-10-04T12:56:07,1601679317.8653479,2020-10-03T01:55:17
1601805385,989500,0.16856186091899872,135,13,0,2020-10-04T12:56:25,1601679332.567505,2020-10-03T01:55:32
1601805399,78500,0.1826086938381195,176,13,0,2020-10-04T12:56:39,1601679346.5428169,2020-10-03T01:55:46
1601805413,78500,0.16856186091899872,224,13,0,2020-10-04T12:56:53,1601679364.565237,2020-10-03T01:56:04
1601805431,183500,0.1826086938381195,12,13,0,2020-10-04T12:57:11,1601679378.7191758,2020-10-03T01:56:18
1601805445,183500,0.32307690382003784,52,13,0,2020-10-04T12:57:25,1601679394.8642879,2020-10-03T01:56:34
1601805462,242500,0.1826086938381195,99,13,0,2020-10-04T12:57:42,1601679409.951233,2020-10-03T01:56:49
1601805476,242500,0.28093644976615906,144,13,0,2020-10-04T12:57:56,1601679426.977625,2020-10-03T01:57:06
1601805493,363500,0.1966554969549179,188,13,0,2020-10-04T12:58:13,1601679440.927208,2020-10-03T01:57:20
1601805511,363500,0.1826086938381195,239,13,0,2020-10-04T12:58:31,1601679457.780648,2020-10-03T01:57:37
1601805539,432500,0.2107023447751999,41,13,0,2020-10-04T12:58:59,1601679486.679497,2020-10-03T01:58:06
1601805557,547500,0.1966554969549179,85,13,0,2020-10-04T12:59:17,1601679503.84834,2020-10-03T01:58:23
1601805571,547500,0.1826086938381195,122,13,0,2020-10-04T12:59:31,1601679518.2118719,2020-10-03T01:58:38
1601805588,641500,0.1966554969549179,162,13,0,2020-10-04T12:59:48,1601679535.423256,2020-10-03T01:58:55
1601805602,641500,0.1966554969549179,211,13,0,2020-10-04T13:00:02,1601679550.0339808,2020-10-03T01:59:10
1601805633,716500,0.1966554969549179,27,13,0,2020-10-04T13:00:33,1601679581.235621,2020-10-03T01:59:41
1601805651,833500,0.2107023447751999,69,13,0,2020-10-04T13:00:51,1601679598.325904,2020-10-03T01:59:58
1601805664,833500,0.1966554969549179,103,13,0,2020-10-04T13:01:04,1601679612.2981448,2020-10-03T02:00:12
1601805696,924500,0.2107023447751999,175,13,0,2020-10-04T13:01:36,1601679644.199601,2020-10-03T02:00:44
1601805711,24500,0.2107023447751999,214,13,0,2020-10-04T13:01:51,1601679658.064556,2020-10-03T02:00:58
1601805742,119500,0.2387959510087967,24,13,0,2020-10-04T13:02:22,1601679692.678624,2020-10-03T02:01:32
1601805760,206500,0.1966554969549179,67,13,0,2020-10-04T13:02:40,1601679706.6988158,2020-10-03T02:01:46
1601805773,206500,0.1966554969549179,114,13,0,2020-10-04T13:02:53,1601679720.837548,2020-10-03T02:02:00
1601805791,308500,0.1966554969549179,146,13,0,2020-10-04T13:03:11,1601679738.379689,2020-10-03T02:02:18
1601805804,308500,0.2107023447751999,176,13,0,2020-10-04T13:03:24,1601679754.917352,2020-10-03T02:02:34
1601805850,404500,0.2247491478919983,12,13,0,2020-10-04T13:04:10,1601679800.848456,2020-10-03T02:03:20
1601805868,499500,0.2387959510087967,58,13,0,2020-10-04T13:04:28,1601679815.619892,2020-10-03T02:03:35
1601805899,592500,0.28093644976615906,110,13,0,2020-10-04T13:04:59,1601679847.4173849,2020-10-03T02:04:07
1601805917,690500,0.30903005599975586,147,13,0,2020-10-04T13:05:17,1601679864.357184,2020-10-03T02:04:24
1601805930,690500,0.32307690382003784,187,13,0,2020-10-04T13:05:30,1601679881.48502,2020-10-03T02:04:41
1601805962,759500,0.3792641758918762,229,13,0,2020-10-04T13:06:02,1601679910.080889,2020-10-03T02:05:10
1601805979,869500,0.4494982957839966,4,13,0,2020-10-04T13:06:19,1601679927.552841,2020-10-03T02:05:27
1601805993,869500,0.4354514479637146,54,13,0,2020-10-04T13:06:33,1601679944.814801,2020-10-03T02:05:44
1601806039,44500,0.49163877964019775,116,13,0,2020-10-04T13:07:19,1601679990.6988928,2020-10-03T02:06:30
1601806057,44500,0.5337792038917542,132,13,0,2020-10-04T13:07:37,1601680004.2303488,2020-10-03T02:06:44
1601806088,136500,0.5899664759635925,143,13,0,2020-10-04T13:08:08,1601680035.2219288,2020-10-03T02:07:15
1601806105,212500,0.6180601119995117,163,13,0,2020-10-04T13:08:25,1601680053.068837,2020-10-03T02:07:33
1601806119,212500,0.6040133237838745,211,13,0,2020-10-04T13:08:39,1601680069.437413,2020-10-03T02:07:49
1601806137,304500,0.6321069598197937,2,13,0,2020-10-04T13:08:57,1601680085.0440679,2020-10-03T02:08:05
1601806151,304500,0.6602005958557129,48,13,0,2020-10-04T13:09:11,1601680098.654805,2020-10-03T02:08:18
1601806168,391500,0.6602005958557129,95,13,0,2020-10-04T13:09:28,1601680115.8448088,2020-10-03T02:08:35
1601806182,391500,0.6742474436759949,143,13,0,2020-10-04T13:09:42,1601680132.603881,2020-10-03T02:08:52
1601806199,438500,0.7023410797119141,184,13,0,2020-10-04T13:09:59,1601680146.937765,2020-10-03T02:09:06
1601806213,438500,0.6882942318916321,227,13,0,2020-10-04T13:10:13,1601680161.0545518,2020-10-03T02:09:21
1601806227,558500,0.7023410797119141,18,13,0,2020-10-04T13:10:27,1601680177.61076,2020-10-03T02:09:37
1601806245,558500,0.730434775352478,66,13,0,2020-10-04T13:10:45,1601680192.518713,2020-10-03T02:09:52
1601806262,641500,0.7163878679275513,116,13,0,2020-10-04T13:11:02,1601680210.203636,2020-10-03T02:10:10
1601806276,641500,0.7444815039634705,159,13,0,2020-10-04T13:11:16,1601680223.65188,2020-10-03T02:10:23
1601806294,724500,0.7163878679275513,206,13,0,2020-10-04T13:11:34,1601680241.8404489,2020-10-03T02:10:41
1601806307,724500,0.7163878679275513,249,13,0,2020-10-04T13:11:47,1601680258.188833,2020-10-03T02:10:58
1601806325,798500,0.730434775352478,36,13,0,2020-10-04T13:12:05,1601680272.763777,2020-10-03T02:11:12
1601806338,798500,0.730434775352478,83,13,0,2020-10-04T13:12:18,1601680286.661201,2020-10-03T02:11:26
1601806356,891500,0.7023410797119141,131,13,0,2020-10-04T13:12:36,1601680304.032696,2020-10-03T02:11:44
1601806370,891500,0.7023410797119141,183,13,0,2020-10-04T13:12:50,1601680321.8443968,2020-10-03T02:12:01
1601806387,967500,0.7023410797119141,223,13,0,2020-10-04T13:13:07,1601680335.263749,2020-10-03T02:12:15
1601806401,967500,0.6882942318916321,12,13,0,2020-10-04T13:13:21,1601680349.855401,2020-10-03T02:12:29
1601806416,62500,0.6742474436759949,57,13,0,2020-10-04T13:13:36,1601680366.485245,2020-10-03T02:12:46
1601806434,62500,0.6742474436759949,103,13,0,2020-10-04T13:13:54,1601680381.205788,2020-10-03T02:13:01
1601806452,148500,0.6602005958557129,147,13,0,2020-10-04T13:14:12,1601680398.211408,2020-10-03T02:13:18
1601806465,148500,0.6461538076400757,194,13,0,2020-10-04T13:14:25,1601680412.5816689,2020-10-03T02:13:32
1601806482,247500,0.6180601119995117,239,13,0,2020-10-04T13:14:42,1601680429.049244,2020-10-03T02:13:49
1601806496,247500,0.6321069598197937,26,13,0,2020-10-04T13:14:56,1601680443.651876,2020-10-03T02:14:03
1601806509,107500,0.6180601119995117,68,13,0,2020-10-04T13:15:09,1601680457.283285,2020-10-03T02:14:17
1601806523,107500,0.5899664759635925,107,13,0,2020-10-04T13:15:23,1601680471.1865559,2020-10-03T02:14:31
1601806536,711500,0.5759197473526001,143,13,0,2020-10-04T13:15:36,1601680483.301069,2020-10-03T02:14:43
1601806549,711500,0.5478260517120361,187,13,0,2020-10-04T13:15:49,1601680497.721452,2020-10-03T02:14:57
1601806562,711500,0.5197323560714722,229,13,0,2020-10-04T13:16:02,1601680510.824956,2020-10-03T02:15:10
1601806513,401500,0.5197323560714722,14,13,0,2020-10-04T13:15:13,1601680523.994848,2020-10-03T02:15:23
1601806522,401500,0.5337792038917542,54,13,0,2020-10-04T13:15:22,1601680537.131008,2020-10-03T02:15:37
1601806540,7500,0.505685567855835,99,13,0,2020-10-04T13:15:40,1601680550.7261288,2020-10-03T02:15:50
1601806549,7500,0.4775919020175934,139,13,0,2020-10-04T13:15:49,1601680562.418877,2020-10-03T02:16:02
1601806562,7500,0.4775919020175934,175,13,0,2020-10-04T13:16:02,1601680575.635884,2020-10-03T02:16:15
1601806512,593500,0.4775919020175934,217,13,0,2020-10-04T13:15:12,1601680586.331956,2020-10-03T02:16:26
1601806525,593500,0.4494982957839966,4,13,0,2020-10-04T13:15:25,1601680602.999805,2020-10-03T02:16:42
1601806538,202500,0.4494982957839966,41,13,0,2020-10-04T13:15:38,1601680612.6866279,2020-10-03T02:16:52
1601806551,202500,0.4354514479637146,79,13,0,2020-10-04T13:15:51,1601680625.642305,2020-10-03T02:17:05
1601806502,793500,0.4214046895503998,119,13,0,2020-10-04T13:15:02,1601680639.315697,2020-10-03T02:17:19
1601806515,793500,0.4214046895503998,160,13,0,2020-10-04T13:15:15,1601680652.9454238,2020-10-03T02:17:32
1601806529,793500,0.4214046895503998,200,13,0,2020-10-04T13:15:29,1601680665.636644,2020-10-03T02:17:45
1601806543,402500,0.4073578119277954,241,13,0,2020-10-04T13:15:43,1601680679.766924,2020-10-03T02:17:59
1601806556,402500,0.4214046895503998,27,13,0,2020-10-04T13:15:56,1601680693.234264,2020-10-03T02:18:13
1601806507,31500,0.3933109939098358,68,13,0,2020-10-04T13:15:07,1601680705.867445,2020-10-03T02:18:25
1601806520,31500,0.4214046895503998,107,13,0,2020-10-04T13:15:20,1601680719.1355128,2020-10-03T02:18:39
1601806532,639500,0.4214046895503998,151,13,0,2020-10-04T13:15:32,1601680732.653173,2020-10-03T02:18:52
1601806542,639500,0.4073578119277954,190,13,0,2020-10-04T13:15:42,1601680745.023393,2020-10-03T02:19:05
1601806506,171500,0.4214046895503998,7,13,0,2020-10-04T13:15:06,1601680772.466836,2020-10-03T02:19:32
1601806519,171500,0.4494982957839966,47,13,0,2020-10-04T13:15:19,1601680784.696672,2020-10-03T02:19:44
1601806531,779500,0.46354514360427856,82,13,0,2020-10-04T13:15:31,1601680794.672024,2020-10-03T02:19:54
1601806544,779500,0.46354514360427856,127,13,0,2020-10-04T13:15:44,1601680810.901473,2020-10-03T02:20:10
1601806511,400500,0.505685567855835,196,13,0,2020-10-04T13:15:11,1601680839.392645,2020-10-03T02:20:39
1601806909,412500,0.5197323560714722,245,13,0,2020-10-04T13:21:49,1601680857.05832,2020-10-03T02:20:57
1601806923,412500,0.5478260517120361,37,13,0,2020-10-04T13:22:03,1601680870.6472728,2020-10-03T02:21:10
1601806941,592500,0.5899664759635925,82,13,0,2020-10-04T13:22:21,1601680888.3861969,2020-10-03T02:21:28
1601806954,592500,0.6180601119995117,128,13,0,2020-10-04T13:22:34,1601680906.1305718,2020-10-03T02:21:46
1601806972,681500,0.6742474436759949,173,13,0,2020-10-04T13:22:52,1601680920.322397,2020-10-03T02:22:00
1601806986,681500,0.7023410797119141,217,13,0,2020-10-04T13:23:06,1601680937.67444,2020-10-03T02:22:17
1601807004,769500,0.7585283517837524,4,13,0,2020-10-04T13:23:24,1601680951.352496,2020-10-03T02:22:31
1601807018,769500,0.8006688356399536,51,13,0,2020-10-04T13:23:38,1601680966.103217,2020-10-03T02:22:46
1601807036,857500,0.856856107711792,96,13,0,2020-10-04T13:23:56,1601680982.850409,2020-10-03T02:23:02
1601807049,857500,0.9130433797836304,144,13,0,2020-10-04T13:24:09,1601680997.273088,2020-10-03T02:23:17
1601807067,945500,1.01137113571167,186,13,0,2020-10-04T13:24:27,1601681014.649369,2020-10-03T02:23:34
1601807080,945500,1.0535115003585815,230,13,0,2020-10-04T13:24:40,1601681028.7561889,2020-10-03T02:23:48
1601807099,35500,1.1237457990646362,17,13,0,2020-10-04T13:24:59,1601681045.965688,2020-10-03T02:24:05
1601807113,35500,1.1939798593521118,61,13,0,2020-10-04T13:25:13,1601681060.186429,2020-10-03T02:24:20
1601807130,123500,1.2923076152801514,108,13,0,2020-10-04T13:25:30,1601681077.638232,2020-10-03T02:24:37
1601807144,123500,1.3765884637832642,153,13,0,2020-10-04T13:25:44,1601681094.196177,2020-10-03T02:24:54
1601807162,211500,1.488963007926941,198,13,0,2020-10-04T13:26:02,1601681108.712556,2020-10-03T02:25:08
1601807175,211500,1.5732439756393433,245,13,0,2020-10-04T13:26:15,1601681126.312633,2020-10-03T02:25:26
1601807193,299500,1.6996651887893677,32,13,0,2020-10-04T13:26:33,1601681139.751312,2020-10-03T02:25:39
1601807207,299500,1.4327757358551025,76,13,0,2020-10-04T13:26:47,1601681158.116853,2020-10-03T02:25:58
1601807224,387500,1.9525082111358643,119,13,0,2020-10-04T13:27:04,1601681171.1833248,2020-10-03T02:26:11
1601807238,387500,2.0508358478546143,164,13,0,2020-10-04T13:27:18,1601681189.572484,2020-10-03T02:26:29
1601807256,324500,2.219397783279419,207,13,0,2020-10-04T13:27:36,1601681203.430724,2020-10-03T02:26:43
1601807269,324500,2.3317720890045166,249,13,0,2020-10-04T13:27:49,1601681217.305141,2020-10-03T02:26:57
1601807287,560500,2.5424749851226807,38,13,0,2020-10-04T13:28:07,1601681233.977396,2020-10-03T02:27:13
1601807301,560500,2.654849052429199,84,13,0,2020-10-04T13:28:21,1601681248.5770118,2020-10-03T02:27:28
1601807319,654500,2.8936452865600586,129,13,0,2020-10-04T13:28:39,1601681266.1239638,2020-10-03T02:27:46
1601807332,654500,3.076253890991211,174,13,0,2020-10-04T13:28:52,1601681280.7467198,2020-10-03T02:28:00
1601807346,732500,3.230769157409668,216,13,0,2020-10-04T13:29:06,1601681294.1810088,2020-10-03T02:28:14
1601807364,732500,3.4414708614349365,10,13,0,2020-10-04T13:29:24,1601681311.763645,2020-10-03T02:28:31
1601807377,819500,3.6381266117095947,57,13,0,2020-10-04T13:29:37,1601681325.629796,2020-10-03T02:28:45
1601807395,819500,3.9190633296966553,103,13,0,2020-10-04T13:29:55,1601681343.461745,2020-10-03T02:29:03
1601807409,907500,4.115718364715576,150,13,0,2020-10-04T13:30:09,1601681357.208389,2020-10-03T02:29:17
1601807427,907500,4.396655082702637,196,13,0,2020-10-04T13:30:27,1601681374.5286598,2020-10-03T02:29:34
1601807440,982500,4.62140417098999,243,13,0,2020-10-04T13:30:40,1601681388.625272,2020-10-03T02:29:48
1601807458,982500,4.874246597290039,35,13,0,2020-10-04T13:30:58,1601681406.188637,2020-10-03T02:30:06
1601807471,88500,5.098996162414551,78,13,0,2020-10-04T13:31:11,1601681417.985668,2020-10-03T02:30:17
1601807481,88500,5.2675580978393555,126,13,0,2020-10-04T13:31:21,1601681426.9670238,2020-10-03T02:30:26
1601807488,88500,4.874246597290039,173,13,0,2020-10-04T13:31:28,1601681436.209204,2020-10-03T02:30:36
1601807496,180500,5.562541484832764,216,13,0,2020-10-04T13:31:36,1601681445.218505,2020-10-03T02:30:45
1601807506,180500,5.745150089263916,5,13,0,2020-10-04T13:31:46,1601681453.260244,2020-10-03T02:30:53
1601807513,180500,5.646822929382324,52,13,0,2020-10-04T13:31:53,1601681461.9056919,2020-10-03T02:31:01
1601807524,180500,6.138460636138916,97,13,0,2020-10-04T13:32:04,1601681470.98212,2020-10-03T02:31:10
1601807531,282500,6.2648820877075195,144,13,0,2020-10-04T13:32:11,1601681479.054684,2020-10-03T02:31:19
1601807540,282500,6.124414443969727,189,13,0,2020-10-04T13:32:20,1601681487.261561,2020-10-03T02:31:27
1601807548,282500,6.236788749694824,235,13,0,2020-10-04T13:32:28,1601681497.689777,2020-10-03T02:31:37
1601807558,370500,6.84080171585083,24,13,0,2020-10-04T13:32:38,1601681505.551265,2020-10-03T02:31:45
1601807566,370500,6.854848861694336,68,13,0,2020-10-04T13:32:46,1601681513.960341,2020-10-03T02:31:53
1601807576,370500,7.191972732543945,110,13,0,2020-10-04T13:32:56,1601681522.738613,2020-10-03T02:32:02
1601807584,370500,6.784614562988281,156,13,0,2020-10-04T13:33:04,1601681531.378221,2020-10-03T02:32:11
1601807591,465500,7.107691764831543,205,13,0,2020-10-04T13:33:11,1601681540.6554809,2020-10-03T02:32:20
1601807601,465500,7.655518531799316,247,13,0,2020-10-04T13:33:21,1601681548.446405,2020-10-03T02:32:28
1601807610,465500,7.669565200805664,35,13,0,2020-10-04T13:33:30,1601681556.960197,2020-10-03T02:32:36
1601807618,465500,8.006689071655273,83,13,0,2020-10-04T13:33:38,1601681565.7687,2020-10-03T02:32:45
1601807628,450500,8.203343391418457,132,13,0,2020-10-04T13:33:48,1601681575.308133,2020-10-03T02:32:55
1601807635,450500,8.020734786987305,179,13,0,2020-10-04T13:33:55,1601681582.8605368,2020-10-03T02:33:02
1601807645,450500,8.259531021118164,226,13,0,2020-10-04T13:34:05,1601681592.6728919,2020-10-03T02:33:12
1601807653,661500,8.75117015838623,16,13,0,2020-10-04T13:34:13,1601681600.746544,2020-10-03T02:33:20
1601807661,661500,8.933777809143066,62,13,0,2020-10-04T13:34:21,1601681610.580956,2020-10-03T02:33:30
1601807670,661500,8.821403503417969,104,13,0,2020-10-04T13:34:30,1601681617.482456,2020-10-03T02:33:37
1601807678,661500,9.08829402923584,151,13,0,2020-10-04T13:34:38,1601681626.546548,2020-10-03T02:33:46
1601807688,761500,9.355183601379395,199,13,0,2020-10-04T13:34:48,1601681635.284129,2020-10-03T02:33:55
1601807696,761500,9.62207317352295,243,13,0,2020-10-04T13:34:56,1601681643.96472,2020-10-03T02:34:03
1601807704,761500,9.790635108947754,24,13,0,2020-10-04T13:35:04,1601681652.4602199,2020-10-03T02:34:12
1601807714,859500,10.043478012084961,71,13,0,2020-10-04T13:35:14,1601681661.824364,2020-10-03T02:34:21
1601807721,859500,10.226086616516113,117,13,0,2020-10-04T13:35:21,1601681669.724489,2020-10-03T02:34:29
1601807732,859500,10.521068572998047,164,13,0,2020-10-04T13:35:32,1601681679.219621,2020-10-03T02:34:39
1601807739,859500,10.450835227966309,209,13,0,2020-10-04T13:35:39,1601681687.745069,2020-10-03T02:34:47
1601807750,961500,10.91438102722168,253,13,0,2020-10-04T13:35:50,1601681696.734072,2020-10-03T02:34:56
1601807757,961500,11.082942008972168,43,13,0,2020-10-04T13:35:57,1601681705.443313,2020-10-03T02:35:05
1601807765,961500,11.251503944396973,90,13,0,2020-10-04T13:36:05,1601681715.105161,2020-10-03T02:35:15
1601807776,66500,11.46220588684082,132,13,0,2020-10-04T13:36:16,1601681723.1438239,2020-10-03T02:35:23
1601807784,66500,11.630768775939941,177,13,0,2020-10-04T13:36:24,1601681731.285313,2020-10-03T02:35:31
1601807794,66500,11.869564056396484,225,13,0,2020-10-04T13:36:34,1601681741.0024998,2020-10-03T02:35:41
