time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800055,445082,23.3125,42,10,4,2020-10-04T11:27:35,1601673983.7815318,2020-10-03T00:26:23
1601800073,516728,23.5625,90,10,4,2020-10-04T11:27:53,1601674000.5309038,2020-10-03T00:26:40
1601800086,590284,23.6875,130,10,4,2020-10-04T11:28:06,1601674014.8321888,2020-10-03T00:26:54
1601800100,635978,23.8125,177,10,4,2020-10-04T11:28:20,1601674032.340705,2020-10-03T00:27:12
1601800119,760254,24.0,220,10,4,2020-10-04T11:28:39,1601674047.394245,2020-10-03T00:27:27
1601800132,753791,24.1875,12,10,4,2020-10-04T11:28:52,1601674064.47422,2020-10-03T00:27:44
1601800150,558977,24.375,56,10,4,2020-10-04T11:29:10,1601674079.0537078,2020-10-03T00:27:59
1601800164,340204,24.5,101,10,4,2020-10-04T11:29:24,1601674096.20622,2020-10-03T00:28:16
1601800182,59163,24.625,145,10,4,2020-10-04T11:29:42,1601674110.725345,2020-10-03T00:28:30
1601800199,777728,24.625,196,10,4,2020-10-04T11:29:59,1601674128.967629,2020-10-03T00:28:48
1601800213,559003,24.625,237,10,4,2020-10-04T11:30:13,1601674142.1759999,2020-10-03T00:29:02
1601800226,355867,24.625,28,10,4,2020-10-04T11:30:26,1601674159.016888,2020-10-03T00:29:19
1601800245,59037,24.6875,74,10,4,2020-10-04T11:30:45,1601674174.5274599,2020-10-03T00:29:34
1601800258,840253,24.75,120,10,4,2020-10-04T11:30:58,1601674191.201757,2020-10-03T00:29:51
1601800275,574624,24.8125,166,10,4,2020-10-04T11:31:15,1601674205.744261,2020-10-03T00:30:05
1601800293,293392,24.875,217,10,4,2020-10-04T11:31:33,1601674223.786984,2020-10-03T00:30:23
1601800306,90364,24.9375,4,10,4,2020-10-04T11:31:46,1601674237.218865,2020-10-03T00:30:37
1601800324,793401,25.125,50,10,4,2020-10-04T11:32:04,1601674255.703521,2020-10-03T00:30:55
1601800338,574864,25.1875,94,10,4,2020-10-04T11:32:18,1601674269.506137,2020-10-03T00:31:09
1601800356,293421,25.3125,141,10,4,2020-10-04T11:32:36,1601674287.786216,2020-10-03T00:31:27
1601800370,74679,25.4375,183,10,4,2020-10-04T11:32:50,1601674301.476809,2020-10-03T00:31:41
1601800387,793657,25.625,230,10,4,2020-10-04T11:33:07,1601674318.845121,2020-10-03T00:31:58
1601800401,574693,25.8125,18,10,4,2020-10-04T11:33:21,1601674333.521497,2020-10-03T00:32:13
1601800419,293515,26.0,68,10,4,2020-10-04T11:33:39,1601674351.423593,2020-10-03T00:32:31
1601800433,74704,26.125,113,10,4,2020-10-04T11:33:53,1601674365.159725,2020-10-03T00:32:45
1601800450,793465,26.1875,163,10,4,2020-10-04T11:34:10,1601674383.6021879,2020-10-03T00:33:03
