time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800041,964000,20.3125,6,12,3,2020-10-04T11:27:21,1601673970.7082798,2020-10-03T00:26:10
1601800059,400000,20.1875,55,12,3,2020-10-04T11:27:39,1601673988.426297,2020-10-03T00:26:28
1601800072,745000,20.1875,98,12,3,2020-10-04T11:27:52,1601674001.8345768,2020-10-03T00:26:41
1601800091,204000,20.0625,145,12,3,2020-10-04T11:28:11,1601674019.696177,2020-10-03T00:26:59
1601800123,142000,20.0625,235,12,3,2020-10-04T11:28:43,1601674052.046197,2020-10-03T00:27:32
1601800136,486000,20.0625,24,12,3,2020-10-04T11:28:56,1601674066.187288,2020-10-03T00:27:46
1601800154,912000,20.0625,69,12,3,2020-10-04T11:29:14,1601674083.59632,2020-10-03T00:28:03
1601800169,208000,20.0625,113,12,3,2020-10-04T11:29:29,1601674098.05142,2020-10-03T00:28:18
1601800186,182000,20.0625,159,12,3,2020-10-04T11:29:46,1601674115.459349,2020-10-03T00:28:35
1601800199,526000,20.125,205,12,3,2020-10-04T11:29:59,1601674129.315732,2020-10-03T00:28:49
1601800217,454000,20.25,252,12,3,2020-10-04T11:30:17,1601674146.587729,2020-10-03T00:29:06
1601800230,800000,20.3125,40,12,3,2020-10-04T11:30:30,1601674160.8612719,2020-10-03T00:29:20
1601800248,728000,20.4375,84,12,3,2020-10-04T11:30:48,1601674178.324097,2020-10-03T00:29:38
1601800262,840000,20.5625,132,12,3,2020-10-04T11:31:02,1601674193.0516958,2020-10-03T00:29:53
1601800280,1000,20.6875,181,12,3,2020-10-04T11:31:20,1601674210.395205,2020-10-03T00:30:10
1601800297,927000,20.8125,232,12,3,2020-10-04T11:31:37,1601674228.175308,2020-10-03T00:30:28
1601800311,276000,20.875,19,12,3,2020-10-04T11:31:51,1601674245.4040968,2020-10-03T00:30:45
1601800329,201000,20.9375,65,12,3,2020-10-04T11:32:09,1601674260.582684,2020-10-03T00:31:00
1601800342,551000,21.0,110,12,3,2020-10-04T11:32:22,1601674274.287848,2020-10-03T00:31:14
1601800361,430000,21.0625,156,12,3,2020-10-04T11:32:41,1601674292.875988,2020-10-03T00:31:32
1601800373,826000,21.0625,199,12,3,2020-10-04T11:32:53,1601674306.249928,2020-10-03T00:31:46
1601800391,751000,21.125,245,12,3,2020-10-04T11:33:11,1601674324.182477,2020-10-03T00:32:04
1601800405,102000,21.1875,36,12,3,2020-10-04T11:33:25,1601674341.036252,2020-10-03T00:32:21
1601800423,978000,21.25,82,12,3,2020-10-04T11:33:43,1601674355.535904,2020-10-03T00:32:35
