time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800971,632000,21.4375,139,12,2,2020-10-04T11:42:51,1601674913.094549,2020-10-03T00:41:53
1601800988,792000,21.5,189,12,2,2020-10-04T11:43:08,1601674930.8985128,2020-10-03T00:42:10
1601801002,902000,21.5,232,12,2,2020-10-04T11:43:22,1601674944.7770798,2020-10-03T00:42:24
1601801020,63000,21.4375,25,12,2,2020-10-04T11:43:40,1601674962.839345,2020-10-03T00:42:42
1601801034,171000,21.375,69,12,2,2020-10-04T11:43:54,1601674979.070428,2020-10-03T00:42:59
1601801051,331000,21.375,117,12,2,2020-10-04T11:44:11,1601674994.3350809,2020-10-03T00:43:14
1601801065,440000,21.375,161,12,2,2020-10-04T11:44:25,1601675008.18646,2020-10-03T00:43:28
1601801082,600000,21.375,212,12,2,2020-10-04T11:44:42,1601675026.295629,2020-10-03T00:43:46
1601801100,524000,21.5,3,12,2,2020-10-04T11:45:00,1601675043.893085,2020-10-03T00:44:03
1601801112,917000,21.5,48,12,2,2020-10-04T11:45:12,1601675060.196696,2020-10-03T00:44:20
1601801130,839000,21.5625,96,12,2,2020-10-04T11:45:30,1601675075.008165,2020-10-03T00:44:35
1601801145,140000,21.5,144,12,2,2020-10-04T11:45:45,1601675092.372185,2020-10-03T00:44:52
1601801163,64000,21.4375,190,12,2,2020-10-04T11:46:03,1601675107.193513,2020-10-03T00:45:07
1601801181,940000,21.375,236,12,2,2020-10-04T11:46:21,1601675125.113297,2020-10-03T00:45:25
1601801194,333000,21.3125,24,12,2,2020-10-04T11:46:34,1601675139.7295198,2020-10-03T00:45:39
1601801209,399000,21.25,71,12,2,2020-10-04T11:46:49,1601675157.207152,2020-10-03T00:45:57
1601801226,561000,21.3125,111,12,2,2020-10-04T11:47:06,1601675170.6077368,2020-10-03T00:46:10
1601801240,671000,21.3125,164,12,2,2020-10-04T11:47:20,1601675189.487113,2020-10-03T00:46:29
1601801256,880000,21.3125,208,12,2,2020-10-04T11:47:36,1601675203.53926,2020-10-03T00:46:43
1601801275,760000,21.375,2,12,2,2020-10-04T11:47:55,1601675221.625448,2020-10-03T00:47:01
1601801289,110000,21.3125,44,12,2,2020-10-04T11:48:09,1601675234.7986479,2020-10-03T00:47:14
1601801307,32000,21.375,94,12,2,2020-10-04T11:48:27,1601675253.7590048,2020-10-03T00:47:33
1601801320,381000,21.375,136,12,2,2020-10-04T11:48:40,1601675266.815052,2020-10-03T00:47:46
1601801334,917000,21.375,183,12,2,2020-10-04T11:48:54,1601675285.019157,2020-10-03T00:48:05
1601801353,32000,21.375,223,12,2,2020-10-04T11:49:13,1601675299.2548518,2020-10-03T00:48:19
1601801367,627000,21.375,16,12,2,2020-10-04T11:49:27,1601675317.610172,2020-10-03T00:48:37
1601801383,835000,21.375,58,12,2,2020-10-04T11:49:43,1601675330.734772,2020-10-03T00:48:50
1601801403,195000,21.375,107,12,2,2020-10-04T11:50:03,1601675348.276329,2020-10-03T00:49:08
1601801415,591000,21.375,151,12,2,2020-10-04T11:50:15,1601675362.9853048,2020-10-03T00:49:22
1601801434,949000,21.375,202,12,2,2020-10-04T11:50:34,1601675380.237681,2020-10-03T00:49:40
1601801447,344000,21.3125,244,12,2,2020-10-04T11:50:47,1601675394.96878,2020-10-03T00:49:54
1601801462,893000,21.375,39,12,2,2020-10-04T11:51:02,1601675412.76574,2020-10-03T00:50:12
1601801480,53000,21.4375,81,12,2,2020-10-04T11:51:20,1601675427.7318568,2020-10-03T00:50:27
1601801494,647000,21.4375,128,12,2,2020-10-04T11:51:34,1601675444.2420878,2020-10-03T00:50:44
1601801511,807000,21.4375,174,12,2,2020-10-04T11:51:51,1601675459.5130038,2020-10-03T00:50:59
1601801530,212000,21.5,223,12,2,2020-10-04T11:52:10,1601675476.674516,2020-10-03T00:51:16
1601801543,558000,21.5625,11,12,2,2020-10-04T11:52:23,1601675491.053653,2020-10-03T00:51:31
1601801561,965000,21.75,60,12,2,2020-10-04T11:52:41,1601675509.275532,2020-10-03T00:51:49
1601801575,307000,21.4375,100,12,2,2020-10-04T11:52:55,1601675522.03328,2020-10-03T00:52:02
1601801589,890000,21.0,148,12,2,2020-10-04T11:53:09,1601675539.511097,2020-10-03T00:52:19
1601801607,32000,20.375,195,12,2,2020-10-04T11:53:27,1601675554.8584158,2020-10-03T00:52:34
1601801625,433000,19.75,244,12,2,2020-10-04T11:53:45,1601675572.384021,2020-10-03T00:52:52
1601801638,762000,19.4375,29,12,2,2020-10-04T11:53:58,1601675585.3823,2020-10-03T00:53:05
1601801657,163000,18.8125,77,12,2,2020-10-04T11:54:17,1601675604.040252,2020-10-03T00:53:24
1601801670,485000,18.1875,122,12,2,2020-10-04T11:54:30,1601675617.708308,2020-10-03T00:53:37
1601801685,84000,17.4375,168,12,2,2020-10-04T11:54:45,1601675635.3845558,2020-10-03T00:53:55
1601801703,475000,16.75,211,12,2,2020-10-04T11:55:03,1601675649.706584,2020-10-03T00:54:09
1601801716,791000,16.125,1,12,2,2020-10-04T11:55:16,1601675666.330601,2020-10-03T00:54:26
1601801735,218000,15.5625,50,12,2,2020-10-04T11:55:35,1601675681.540308,2020-10-03T00:54:41
1601801752,335000,15.125,98,12,2,2020-10-04T11:55:52,1601675698.9588718,2020-10-03T00:54:58
1601801765,991000,14.6875,143,12,2,2020-10-04T11:56:05,1601675712.694469,2020-10-03T00:55:12
1601801783,104000,14.4375,189,12,2,2020-10-04T11:56:23,1601675730.041213,2020-10-03T00:55:30
1601801797,710000,14.125,233,12,2,2020-10-04T11:56:37,1601675743.528909,2020-10-03T00:55:43
1601801814,824000,13.625,23,12,2,2020-10-04T11:56:54,1601675761.667456,2020-10-03T00:56:01
1601801828,479000,13.25,63,12,2,2020-10-04T11:57:08,1601675775.188696,2020-10-03T00:56:15
1601801846,542000,12.625,107,12,2,2020-10-04T11:57:26,1601675793.060729,2020-10-03T00:56:33
1601801860,194000,12.4375,151,12,2,2020-10-04T11:57:40,1601675807.269909,2020-10-03T00:56:47
1601801878,255000,12.0625,197,12,2,2020-10-04T11:57:58,1601675825.751525,2020-10-03T00:57:05
1601801892,861000,11.6875,241,12,2,2020-10-04T11:58:12,1601675839.488993,2020-10-03T00:57:19
1601801910,916000,11.0625,34,12,2,2020-10-04T11:58:30,1601675857.536753,2020-10-03T00:57:37
1601801924,571000,10.75,76,12,2,2020-10-04T11:58:44,1601675871.270629,2020-10-03T00:57:51
1601801941,674000,10.4375,123,12,2,2020-10-04T11:59:01,1601675888.70572,2020-10-03T00:58:08
1601801955,223000,10.1875,164,12,2,2020-10-04T11:59:15,1601675902.275996,2020-10-03T00:58:22
1601801973,274000,9.4375,213,12,2,2020-10-04T11:59:33,1601675920.900245,2020-10-03T00:58:40
1601801987,972000,9.0625,1,12,2,2020-10-04T11:59:47,1601675934.3789248,2020-10-03T00:58:54
1601802006,26000,8.75,54,12,2,2020-10-04T12:00:06,1601675952.9326398,2020-10-03T00:59:12
1601802020,640000,8.5,98,12,2,2020-10-04T12:00:20,1601675966.49266,2020-10-03T00:59:26
1601802036,792000,8.125,147,12,2,2020-10-04T12:00:36,1601675983.965669,2020-10-03T00:59:43
1601802049,492000,7.9375,187,12,2,2020-10-04T12:00:49,1601675995.7417278,2020-10-03T00:59:55
1601802058,993000,7.875,236,12,2,2020-10-04T12:00:58,1601676005.555193,2020-10-03T01:00:05
