time_s,time_us,sd_last_error,sd_error_count,sd_elapsed_time_from_msg,sd_last_state,imi_last_error,imi_error_count,imi_elapsed_time_from_msg,imi_last_state,sins_comm_last_error,sins_comm_error_count,sins_comm_elapsed_time_from_msg,sins_comm_last_state,wifi_last_error,wifi_error_count,wifi_elapsed_time_from_msg,wifi_last_state,network_last_error,network_error_count,network_elapsed_time_from_msg,network_last_state,sensors_last_error,sensors_error_count,sensors_elapsed_time_from_msg,sensors_last_state,time_sync_last_error,time_sync_error_count,time_sync_elapsed_time_from_msg,time_sync_last_state,radio_last_error,radio_error_count,radio_elapsed_time_from_msg,radio_last_state,shift_reg_last_error,shift_reg_error_count,shift_reg_elapsed_time_from_msg,shift_reg_last_state,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800357,100008,0,0,30,2,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,153,10,0,2020-10-04T11:32:37,1601674291.79174,2020-10-03T00:31:31
1601800387,615663,0,0,36,2,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,240,10,0,2020-10-04T11:33:07,1601674322.939565,2020-10-03T00:32:02
1601800419,115660,0,0,12,2,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,79,10,0,2020-10-04T11:33:39,1601674355.5196838,2020-10-03T00:32:35
1601800451,600049,0,0,102,2,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,174,10,0,2020-10-04T11:34:11,1601674387.8053799,2020-10-03T00:33:07
1601800482,115688,0,0,112,2,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,3,10,0,2020-10-04T11:34:42,1601674418.630869,2020-10-03T00:33:38
1601800517,553226,0,0,25,2,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,94,10,0,2020-10-04T11:35:17,1601674450.9261808,2020-10-03T00:34:10
1601800548,68867,0,0,85,2,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,189,10,0,2020-10-04T11:35:48,1601674482.480592,2020-10-03T00:34:42
1601800579,568866,0,0,16,2,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,16,10,0,2020-10-04T11:36:19,1601674513.8044848,2020-10-03T00:35:13
1601800611,68857,0,0,45,2,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,111,10,0,2020-10-04T11:36:51,1601674546.319828,2020-10-03T00:35:46
1601800642,568891,0,0,147,2,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,200,10,0,2020-10-04T11:37:22,1601674578.066912,2020-10-03T00:36:18
1601800674,68902,0,0,31,2,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,37,10,0,2020-10-04T11:37:54,1601674610.6137009,2020-10-03T00:36:50
1601800701,631422,0,0,101,2,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,123,10,0,2020-10-04T11:38:21,1601674641.673668,2020-10-03T00:37:21
1601800733,131443,0,0,36,2,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,218,10,0,2020-10-04T11:38:53,1601674672.950773,2020-10-03T00:37:52
1601800764,631457,0,0,82,2,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,55,10,0,2020-10-04T11:39:24,1601674705.715173,2020-10-03T00:38:25
1601800796,131485,0,0,13,2,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,148,10,0,2020-10-04T11:39:56,1601674737.8943958,2020-10-03T00:38:57
1601800827,631472,0,0,60,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,238,10,0,2020-10-04T11:40:27,1601674769.7989168,2020-10-03T00:39:29
1601800859,131483,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,75,10,0,2020-10-04T11:40:59,1601674801.0914838,2020-10-03T00:40:01
1601800890,631518,0,0,57,2,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,166,10,0,2020-10-04T11:41:30,1601674833.719533,2020-10-03T00:40:33
1601800921,147167,0,0,43,2,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,251,10,0,2020-10-04T11:42:01,1601674862.1489558,2020-10-03T00:41:02
1601800953,631525,0,0,49,2,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,86,10,0,2020-10-04T11:42:33,1601674894.675097,2020-10-03T00:41:34
1601800985,131526,0,0,170,2,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,179,10,0,2020-10-04T11:43:05,1601674926.749544,2020-10-03T00:42:06
1601801016,631556,0,0,130,2,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,11,10,0,2020-10-04T11:43:36,1601674957.980545,2020-10-03T00:42:37
1601801047,147206,0,0,75,2,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,105,10,0,2020-10-04T11:44:07,1601674989.9753048,2020-10-03T00:43:09
1601801078,647222,0,0,84,2,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,198,10,0,2020-10-04T11:44:38,1601675021.7630599,2020-10-03T00:43:41
1601801109,162873,0,0,93,2,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,32,10,0,2020-10-04T11:45:09,1601675052.954457,2020-10-03T00:44:12
1601801140,662858,0,0,21,2,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,126,10,0,2020-10-04T11:45:40,1601675084.817777,2020-10-03T00:44:44
1601801173,147244,0,0,2,2,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,217,10,0,2020-10-04T11:46:13,1601675117.205137,2020-10-03T00:45:17
1601801204,647268,0,0,10,2,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,51,10,0,2020-10-04T11:46:44,1601675149.374981,2020-10-03T00:45:49
1601801236,147291,0,0,73,2,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,142,10,0,2020-10-04T11:47:16,1601675180.9651809,2020-10-03T00:46:20
1601801266,662918,0,0,171,2,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,236,10,0,2020-10-04T11:47:46,1601675212.893508,2020-10-03T00:46:52
1601801299,147291,0,0,92,2,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,72,10,0,2020-10-04T11:48:19,1601675245.09026,2020-10-03T00:47:25
1601801331,85016,0,0,37,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,162,10,0,2020-10-04T11:48:51,1601675277.242624,2020-10-03T00:47:57
1601801363,85221,0,0,65,2,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,252,10,0,2020-10-04T11:49:23,1601675309.161512,2020-10-03T00:48:29
1601801394,82859,0,0,6,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,86,10,0,2020-10-04T11:49:54,1601675340.634436,2020-10-03T00:49:00
1601801426,83917,0,0,54,2,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,179,10,0,2020-10-04T11:50:26,1601675372.349344,2020-10-03T00:49:32
1601801458,82628,0,0,135,2,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,15,10,0,2020-10-04T11:50:58,1601675404.6959,2020-10-03T00:50:04
1601801491,81768,0,0,15,2,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,107,10,0,2020-10-04T11:51:31,1601675436.7144358,2020-10-03T00:50:36
1601801522,81670,0,0,21,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,202,10,0,2020-10-04T11:52:02,1601675468.681753,2020-10-03T00:51:08
1601801554,79961,0,0,9,2,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,33,10,0,2020-10-04T11:52:34,1601675499.996124,2020-10-03T00:51:39
1601801586,78081,0,0,157,2,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,124,10,0,2020-10-04T11:53:06,1601675531.563017,2020-10-03T00:52:11
1601801617,75610,0,0,87,2,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,218,10,0,2020-10-04T11:53:37,1601675563.536396,2020-10-03T00:52:43
1601801649,74795,0,0,20,2,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,50,10,0,2020-10-04T11:54:09,1601675594.782425,2020-10-03T00:53:14
1601801681,74004,0,0,89,2,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,145,10,0,2020-10-04T11:54:41,1601675626.74272,2020-10-03T00:53:46
1601801713,73191,0,0,88,2,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,235,10,0,2020-10-04T11:55:13,1601675658.928556,2020-10-03T00:54:18
1601801740,72496,0,0,8,2,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,70,10,0,2020-10-04T11:55:40,1601675689.7813408,2020-10-03T00:54:49
1601801775,71622,0,0,90,2,0,0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,163,10,0,2020-10-04T11:56:15,1601675720.966457,2020-10-03T00:55:20
1601801806,70746,0,0,25,2,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,0,10,0,2020-10-04T11:56:46,1601675752.730424,2020-10-03T00:55:52
1601801838,49170,0,0,109,2,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,83,10,0,2020-10-04T11:57:18,1601675784.066685,2020-10-03T00:56:24
1601801870,69070,0,0,58,2,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,171,10,0,2020-10-04T11:57:50,1601675816.4011369,2020-10-03T00:56:56
1601801902,68210,0,0,18,2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,7,10,0,2020-10-04T11:58:22,1601675848.549713,2020-10-03T00:57:28
1601801934,67350,0,0,142,2,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,99,10,0,2020-10-04T11:58:54,1601675880.149056,2020-10-03T00:58:00
1601801966,41043,0,0,179,2,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,186,10,0,2020-10-04T11:59:26,1601675911.552021,2020-10-03T00:58:31
1601801997,65680,0,0,99,2,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,23,10,0,2020-10-04T11:59:57,1601675943.646457,2020-10-03T00:59:03
1601802029,64842,0,0,11,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,120,10,0,2020-10-04T12:00:29,1601675975.444665,2020-10-03T00:59:35
1601802054,64169,0,0,45,2,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,208,10,0,2020-10-04T12:00:54,1601676000.510788,2020-10-03T01:00:00
1601802071,988083,0,0,8,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,44,10,0,2020-10-04T12:01:11,1601676018.164445,2020-10-03T01:00:18
1601802089,63221,0,0,46,2,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,131,10,0,2020-10-04T12:01:29,1601676035.724573,2020-10-03T01:00:35
1601802107,62711,0,0,0,2,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,218,10,0,2020-10-04T12:01:47,1601676053.484192,2020-10-03T01:00:53
1601802125,62277,0,0,16,2,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,51,10,0,2020-10-04T12:02:05,1601676071.562785,2020-10-03T01:01:11
1601802143,61735,0,0,56,2,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,142,10,0,2020-10-04T12:02:23,1601676089.251461,2020-10-03T01:01:29
1601802162,61258,0,0,55,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,227,10,0,2020-10-04T12:02:42,1601676107.6580849,2020-10-03T01:01:47
1601802179,60769,0,0,60,2,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,60,10,0,2020-10-04T12:02:59,1601676124.8376439,2020-10-03T01:02:04
1601802196,53627,0,0,87,2,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,147,10,0,2020-10-04T12:03:16,1601676142.518708,2020-10-03T01:02:22
1601802214,59806,0,0,48,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,238,10,0,2020-10-04T12:03:34,1601676160.2396488,2020-10-03T01:02:40
1601802229,59394,0,0,7,2,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,76,10,0,2020-10-04T12:03:49,1601676177.429441,2020-10-03T01:02:57
1601802247,51214,0,0,46,2,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,166,10,0,2020-10-04T12:04:07,1601676195.174808,2020-10-03T01:03:15
1601802264,56339,0,0,23,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,251,10,0,2020-10-04T12:04:24,1601676211.557057,2020-10-03T01:03:31
1601802283,39450,0,0,55,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,80,10,0,2020-10-04T12:04:43,1601676229.497092,2020-10-03T01:03:49
1601802301,57432,0,0,32,2,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118481,171,10,0,2020-10-04T12:05:01,1601676247.498165,2020-10-03T01:04:07
1601802319,25295,0,0,55,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126673,1,10,0,2020-10-04T12:05:19,1601676264.124316,2020-10-03T01:04:24
1601802337,62878,0,0,2,2,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126673,94,10,0,2020-10-04T12:05:37,1601676282.563613,2020-10-03T01:04:42
1601802354,44598,0,0,92,2,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126673,184,10,0,2020-10-04T12:05:54,1601676299.813477,2020-10-03T01:04:59
1601802371,55551,0,0,50,2,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223825,18,10,0,2020-10-04T12:06:11,1601676317.198617,2020-10-03T01:05:17
1601802388,55082,0,0,63,2,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223825,104,10,0,2020-10-04T12:06:28,1601676334.689848,2020-10-03T01:05:34
1601802406,50295,0,0,45,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223825,195,10,0,2020-10-04T12:06:46,1601676351.8784878,2020-10-03T01:05:51
1601802424,54154,0,0,55,2,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,28,10,0,2020-10-04T12:07:04,1601676369.659196,2020-10-03T01:06:09
1601802441,47613,0,0,5,2,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,115,10,0,2020-10-04T12:07:21,1601676387.718524,2020-10-03T01:06:27
1601802459,53189,0,0,52,2,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,203,10,0,2020-10-04T12:07:39,1601676404.849537,2020-10-03T01:06:44
1601802476,53017,0,0,55,2,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126707,35,10,0,2020-10-04T12:07:56,1601676422.8631768,2020-10-03T01:07:02
1601802490,892449,0,0,45,2,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,119,10,0,2020-10-04T12:08:10,1601676438.3187969,2020-10-03T01:07:18
1601802509,57434,0,0,60,2,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,206,10,0,2020-10-04T12:08:29,1601676455.319921,2020-10-03T01:07:35
1601802526,37035,0,0,23,2,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223827,40,10,0,2020-10-04T12:08:46,1601676473.283957,2020-10-03T01:07:53
1601802545,50887,0,0,61,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,133,10,0,2020-10-04T12:09:05,1601676491.320289,2020-10-03T01:08:11
1601802563,50447,0,0,55,2,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,225,10,0,2020-10-04T12:09:23,1601676509.212205,2020-10-03T01:08:29
1601802580,49388,0,0,31,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,58,10,0,2020-10-04T12:09:40,1601676526.862176,2020-10-03T01:08:46
1601802598,49578,0,0,72,2,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126707,148,10,0,2020-10-04T12:09:58,1601676544.5240688,2020-10-03T01:09:04
1601802615,45461,0,0,26,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,236,10,0,2020-10-04T12:10:15,1601676561.470316,2020-10-03T01:09:21
1601802633,19946,0,0,90,2,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,70,10,0,2020-10-04T12:10:33,1601676579.2705078,2020-10-03T01:09:39
1601802651,60034,0,0,15,2,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223827,160,10,0,2020-10-04T12:10:51,1601676597.208756,2020-10-03T01:09:57
1601802669,34623,0,0,44,2,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,250,10,0,2020-10-04T12:11:09,1601676615.243917,2020-10-03T01:10:15
1601802687,47305,0,0,80,2,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223827,81,10,0,2020-10-04T12:11:27,1601676632.901908,2020-10-03T01:10:32
1601802704,32768,0,0,38,2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,167,10,0,2020-10-04T12:11:44,1601676650.5761158,2020-10-03T01:10:50
1601802722,10566,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,0,10,0,2020-10-04T12:12:02,1601676668.2455719,2020-10-03T01:11:08
1601802739,20574,0,0,11,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,91,10,0,2020-10-04T12:12:19,1601676685.997997,2020-10-03T01:11:25
1601802757,45644,0,0,49,2,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223857,182,10,0,2020-10-04T12:12:37,1601676703.213268,2020-10-03T01:11:43
1601802774,45308,0,0,73,2,0,0,0,0,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126707,15,10,0,2020-10-04T12:12:54,1601676720.700948,2020-10-03T01:12:00
1601802792,32607,0,0,155,2,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223827,103,10,0,2020-10-04T12:13:12,1601676738.2325969,2020-10-03T01:12:18
