time_from_start_min,time_s_comparsion,time_s_valid,time_s_corr,time_s_delta,time_s,time_us,red_sensor_raw,co_conc,ox_sensor_raw,no2_conc,nh3_sensor_raw,nh3_conc,seq,srcSystem,srcComponent,time_gregorian
210.466666666667,-42,1601814188,,1,1601814230,863000,0.119483128190041,45.1958236694336,1.51511263847351,0.242464944720268,0.158679857850075,19.7836837768555,87,13,0,2020-10-04T15:23:50
210.483333333333,-42,1601814189,,1,1601814231,863000,0.119216941297054,45.3218383789063,1.5120210647583,0.241982609033585,0.157899916172028,19.9643650054932,92,13,0,2020-10-04T15:23:51
210.5,-42,1601814190,,1,1601814232,995000,0.116827867925167,46.4817848205566,1.51511263847351,0.242464944720268,0.157744333148003,20.00071144104,97,13,0,2020-10-04T15:23:52
210.516666666667,-42,1601814191,,1,1601814233,995000,0.115505784749985,47.1469116210938,1.5058605670929,0.241021364927292,0.155273929238319,20.5917854309082,101,13,0,2020-10-04T15:23:53
210.533333333333,-42,1601814192,,1,1601814234,995000,0.118153646588326,45.8315773010254,1.51511263847351,0.242464944720268,0.157433614134788,20.0736064910889,106,13,0,2020-10-04T15:23:54
210.55,-42,1601814193,,1,1601814235,995000,0.116563156247139,46.6136016845703,1.51511263847351,0.242464944720268,0.157123431563377,20.1467838287353,111,13,0,2020-10-04T15:23:55
210.566666666667,-42,1601814194,,1,1601814236,995000,0.114977970719337,47.4172554016113,1.51356589794159,0.242223635315895,0.156350404024124,20.3309574127197,115,13,0,2020-10-04T15:23:56
210.583333333333,-42,1601814195,,1,1601814237,995000,0.114450745284557,47.6900978088379,1.51511263847351,0.242464944720268,0.155734464526176,20.4795703887939,120,13,0,2020-10-04T15:23:57
210.6,-42,1601814196,,1,1601814238,995000,0.116298593580723,46.7460174560547,1.50739777088165,0.241261228919029,0.154051795601845,20.8942108154297,125,13,0,2020-10-04T15:23:58
210.616666666667,-42,1601814197,,1,1601814239,995000,0.118684999644756,45.5755653381348,1.51356589794159,0.242223635315895,0.156042158603668,20.405122756958,129,13,0,2020-10-04T15:23:59
210.633333333333,-42,1601814198,,1,1601814240,995000,0.117622889578342,46.089900970459,1.5120210647583,0.241982609033585,0.155888229608536,20.4423141479492,134,13,0,2020-10-04T15:24:00
210.65,-42,1601814199,,1,1601814241,995000,0.119216941297054,45.3218383789063,1.51047801971436,0.241741850972176,0.155888229608536,20.4423141479492,139,13,0,2020-10-04T15:24:01
210.666666666667,-42,1601814200,,1,1601814242,995000,0.118153646588326,45.8315773010254,1.5120210647583,0.241982609033585,0.156042158603668,20.405122756958,143,13,0,2020-10-04T15:24:02
210.683333333333,-42,1601814201,,1,1601814243,995000,0.116034172475338,46.8790397644043,1.5027916431427,0.240542486310005,0.153443947434425,21.0471839904785,148,13,0,2020-10-04T15:24:03
210.7,-42,1601814202,,1,1601814244,995000,0.116298593580723,46.7460174560547,1.51047801971436,0.241741850972176,0.155580818653107,20.516902923584,153,13,0,2020-10-04T15:24:04
210.716666666667,-42,1601814203,,1,1601814245,995000,0.117092736065388,46.3505592346191,1.5120210647583,0.241982609033585,0.155734464526176,20.4795703887939,157,13,0,2020-10-04T15:24:05
210.733333333333,-42,1601814204,,1,1601814246,995000,0.112610079348087,48.665210723877,1.5120210647583,0.241982609033585,0.154814600944519,20.7046527862549,162,13,0,2020-10-04T15:24:06
210.75,-42,1601814205,,1,1601814247,995000,0.111561462283134,49.2369232177734,1.5120210647583,0.241982609033585,0.154051795601845,20.8942108154297,167,13,0,2020-10-04T15:24:07
210.766666666667,-42,1601814206,,1,1601814248,995000,0.107649765908718,51.4804534912109,1.50125992298126,0.240303456783295,0.150585725903511,21.790189743042,171,13,0,2020-10-04T15:24:08
210.783333333333,-42,1601814207,,1,1601814249,995000,0.108950063586235,50.7145729064941,1.50893688201904,0.24150139093399,0.152234673500061,21.3566970825195,176,13,0,2020-10-04T15:24:09
210.8,-42,1601814208,,1,1601814250,995000,0.10973197221756,50.2638359069824,1.50739777088165,0.241261228919029,0.151783376932144,21.4740085601807,181,13,0,2020-10-04T15:24:10
210.816666666667,-42,1601814209,,1,1601814251,995000,0.111299678683281,49.3815383911133,1.50893688201904,0.24150139093399,0.151783376932144,21.4740085601807,185,13,0,2020-10-04T15:24:11
210.833333333333,-42,1601814210,,1,1601814252,995000,0.114187352359295,47.8274688720703,1.50739777088165,0.241261228919029,0.152385368943214,21.3177452087402,190,13,0,2020-10-04T15:24:12
210.85,-42,1601814211,,1,1601814253,995000,0.117092736065388,46.3505592346191,1.49820232391357,0.239826291799545,0.150884345173836,21.7106838226318,195,13,0,2020-10-04T15:24:13
210.866666666667,-42,1601814212,,1,1601814254,995000,0.117888204753399,45.9604454040527,1.5058605670929,0.241021364927292,0.154204085469246,20.8561534881592,199,13,0,2020-10-04T15:24:14
210.883333333333,-42,1601814213,,1,1601814255,995000,0.116298593580723,46.7460174560547,1.50739777088165,0.241261228919029,0.154509082436562,20.7802543640137,204,13,0,2020-10-04T15:24:15
210.9,-42,1601814214,,1,1601814256,995000,0.116298593580723,46.7460174560547,1.50739777088165,0.241261228919029,0.154509082436562,20.7802543640137,209,13,0,2020-10-04T15:24:16
210.916666666667,-42,1601814215,,1,1601814257,995000,0.114714287221432,47.5533599853516,1.50739777088165,0.241261228919029,0.154204085469246,20.8561534881592,213,13,0,2020-10-04T15:24:17
210.933333333333,-42,1601814216,,1,1601814258,995000,0.113135248422623,48.383358001709,1.49820232391357,0.239826291799545,0.151483178138733,21.5525932312012,218,13,0,2020-10-04T15:24:18
210.95,-42,1601814217,,1,1601814259,995000,0.113661013543606,48.104118347168,1.5058605670929,0.241021364927292,0.153140842914581,21.1241111755371,223,13,0,2020-10-04T15:24:19
210.966666666667,-42,1601814218,,1,1601814260,995000,0.112872585654259,48.5239562988281,1.5058605670929,0.241021364927292,0.152687162160873,21.2400665283203,227,13,0,2020-10-04T15:24:20
210.983333333333,-42,1601814219,,1,1601814261,995000,0.113398060202599,48.2434120178223,1.50432503223419,0.240781754255295,0.152084112167358,21.3957252502441,232,13,0,2020-10-04T15:24:21
211,-42,1601814220,,1,1601814262,995000,0.113924108445644,47.9654731750488,1.5058605670929,0.241021364927292,0.151933684945107,21.4348258972168,237,13,0,2020-10-04T15:24:22
211.033333333333,-42,1601814222,,2,1601814264,128000,0.112610079348087,48.665210723877,1.49515211582184,0.239350274205208,0.149692952632904,22.0305767059326,241,13,0,2020-10-04T15:24:24
211.05,-42,1601814223,,1,1601814265,128000,0.112085476517677,48.9497222900391,1.50432503223419,0.240781754255295,0.151933684945107,21.4348258972168,246,13,0,2020-10-04T15:24:25
211.066666666667,-42,1601814224,,1,1601814266,128000,0.112347699701786,48.8071365356445,1.5027916431427,0.240542486310005,0.151933684945107,21.4348258972168,251,13,0,2020-10-04T15:24:26
211.083333333333,-42,1601814225,,1,1601814267,128000,0.115241795778275,47.2817764282227,1.50432503223419,0.240781754255295,0.152989476919174,21.1626892089844,255,13,0,2020-10-04T15:24:27
211.1,-42,1601814226,,1,1601814268,128000,0.120549388229847,44.6973190307617,1.50432503223419,0.240781754255295,0.154661774635315,20.7424163818359,4,13,0,2020-10-04T15:24:28
211.116666666667,-42,1601814227,,1,1601814269,128000,0.120549388229847,44.6973190307617,1.49820232391357,0.239826291799545,0.154509082436562,20.7802543640137,9,13,0,2020-10-04T15:24:29
211.133333333333,-42,1601814228,,1,1601814270,128000,0.120549388229847,44.6973190307617,1.50739777088165,0.241261228919029,0.158367455005646,19.8557510375977,13,13,0,2020-10-04T15:24:30
211.15,-42,1601814229,,1,1601814271,128000,0.118419252336025,45.7032852172852,1.50893688201904,0.24150139093399,0.159306317567825,19.6403770446777,18,13,0,2020-10-04T15:24:31
211.166666666667,-42,1601814230,,1,1601814272,128000,0.117888204753399,45.9604454040527,1.51047801971436,0.241741850972176,0.159935042262077,19.4981575012207,23,13,0,2020-10-04T15:24:32
211.183333333333,-42,1601814231,,1,1601814273,128000,0.113135248422623,48.383358001709,1.51047801971436,0.241741850972176,0.158992812037468,19.711893081665,27,13,0,2020-10-04T15:24:33
211.2,-42,1601814232,,1,1601814274,128000,0.114450745284557,47.6900978088379,1.50739777088165,0.241261228919029,0.157744333148003,20.00071144104,32,13,0,2020-10-04T15:24:34
211.216666666667,-42,1601814233,,1,1601814275,128000,0.119216941297054,45.3218383789063,1.51047801971436,0.241741850972176,0.159149497747421,19.6760997772217,37,13,0,2020-10-04T15:24:35
211.233333333333,-42,1601814234,,1,1601814276,128000,0.117888204753399,45.9604454040527,1.5027916431427,0.240542486310005,0.157123431563377,20.1467838287353,41,13,0,2020-10-04T15:24:36
211.25,-42,1601814235,,1,1601814277,128000,0.114187352359295,47.8274688720703,1.5120210647583,0.241982609033585,0.158992812037468,19.711893081665,46,13,0,2020-10-04T15:24:37
211.266666666667,-42,1601814236,,1,1601814278,128000,0.114977970719337,47.4172554016113,1.51356589794159,0.242223635315895,0.158679857850075,19.7836837768555,51,13,0,2020-10-04T15:24:38
211.283333333333,-42,1601814237,,1,1601814279,128000,0.12322548776865,43.4887962341309,1.51511263847351,0.242464944720268,0.160250246524811,19.4274520874023,55,13,0,2020-10-04T15:24:39
211.3,-42,1601814238,,1,1601814280,128000,0.130526483058929,40.4734230041504,1.51511263847351,0.242464944720268,0.161994069814682,19.0433406829834,60,13,0,2020-10-04T15:24:40
211.316666666667,-42,1601814239,,1,1601814281,128000,0.132984951138496,39.5415000915527,1.50739777088165,0.241261228919029,0.161516755819321,19.1473064422607,65,13,0,2020-10-04T15:24:41
211.333333333333,-42,1601814240,,1,1601814282,128000,0.13216407597065,39.8483352661133,1.51821196079254,0.242948487401009,0.165047213435173,18.3984432220459,69,13,0,2020-10-04T15:24:42
211.35,-42,1601814241,,1,1601814283,128000,0.132984951138496,39.5415000915527,1.52287542819977,0.243675991892815,0.165859490633011,18.232536315918,74,13,0,2020-10-04T15:24:43
211.366666666667,-42,1601814242,,1,1601814284,128000,0.128080487251282,41.4406280517578,1.52287542819977,0.243675991892815,0.165534138679504,18.2987117767334,79,13,0,2020-10-04T15:24:44
211.383333333333,-42,1601814243,,1,1601814285,128000,0.1197494789958,45.0703620910645,1.52443373203278,0.24391907453537,0.163916260004044,18.6333465576172,83,13,0,2020-10-04T15:24:45
211.4,-42,1601814244,,1,1601814286,128000,0.113135248422623,48.383358001709,1.51356589794159,0.242223635315895,0.159149497747421,19.6760997772217,88,13,0,2020-10-04T15:24:46
211.416666666667,-42,1601814245,,1,1601814287,128000,0.113398060202599,48.2434120178223,1.52131903171539,0.243433192372322,0.159620404243469,19.5691299438477,93,13,0,2020-10-04T15:24:47
211.433333333333,-42,1601814246,,1,1601814288,128000,0.115769900381565,47.0126724243164,1.52287542819977,0.243675991892815,0.158836260437965,19.7477550506592,97,13,0,2020-10-04T15:24:48
211.45,-42,1601814247,,1,1601814289,128000,0.115769900381565,47.0126724243164,1.52131903171539,0.243433192372322,0.158055618405342,19.928092956543,102,13,0,2020-10-04T15:24:49
211.466666666667,-42,1601814248,,1,1601814290,128000,0.115505784749985,47.1469116210938,1.51976466178894,0.243190720677376,0.157278448343277,20.1101608276367,107,13,0,2020-10-04T15:24:50
211.483333333333,-42,1601814249,,1,1601814291,128000,0.115505784749985,47.1469116210938,1.51047801971436,0.241741850972176,0.154661774635315,20.7424163818359,111,13,0,2020-10-04T15:24:51
211.5,-42,1601814250,,1,1601814292,128000,0.116563156247139,46.6136016845703,1.51976466178894,0.243190720677376,0.156813815236092,20.2202415466309,116,13,0,2020-10-04T15:24:52
211.516666666667,-42,1601814251,,1,1601814293,128000,0.116298593580723,46.7460174560547,1.51666140556335,0.242706581950188,0.156350404024124,20.3309574127197,121,13,0,2020-10-04T15:24:53
211.533333333333,-42,1601814252,,1,1601814294,128000,0.115241795778275,47.2817764282227,1.51666140556335,0.242706581950188,0.156042158603668,20.405122756958,125,13,0,2020-10-04T15:24:54
211.55,-42,1601814253,,1,1601814295,260000,0.117092736065388,46.3505592346191,1.51666140556335,0.242706581950188,0.155888229608536,20.4423141479492,130,13,0,2020-10-04T15:24:55
