time_from_start_min,time_s_comparsion,time_s_valid,time_s_corr,time_s_delta,time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian
-26.25,0,1601799985,,0,1601799985,129000,18.5418033599854,54,13,0,2020-10-04T11:26:25
-26.2333333333333,0,1601799986,,1,1601799986,129000,18.5418033599854,58,13,0,2020-10-04T11:26:26
-26.2166666666667,0,1601799987,,1,1601799987,129000,18.5418033599854,63,13,0,2020-10-04T11:26:27
-26.2,0,1601799988,,1,1601799988,129000,18.2187252044678,68,13,0,2020-10-04T11:26:28
-26.1833333333333,0,1601799989,,1,1601799989,129000,18.0501651763916,72,13,0,2020-10-04T11:26:29
-26.1666666666667,0,1601799990,,1,1601799990,129000,18.5418033599854,77,13,0,2020-10-04T11:26:30
-26.15,0,1601799991,,1,1601799991,129000,18.5418033599854,82,13,0,2020-10-04T11:26:31
-26.1333333333333,0,1601799992,,1,1601799992,129000,17.9939785003662,86,13,0,2020-10-04T11:26:32
-26.1166666666667,0,1601799993,,1,1601799993,129000,17.8816032409668,91,13,0,2020-10-04T11:26:33
-26.1,0,1601799994,,1,1601799994,129000,18.5558528900146,96,13,0,2020-10-04T11:26:34
-26.0833333333333,0,1601799995,,1,1601799995,129000,18.5418033599854,100,13,0,2020-10-04T11:26:35
-26.0666666666667,0,1601799996,,1,1601799996,129000,18.5558528900146,105,13,0,2020-10-04T11:26:36
-26.05,0,1601799997,,1,1601799997,129000,18.0923080444336,110,13,0,2020-10-04T11:26:37
-26.0333333333333,0,1601799998,,1,1601799998,129000,18.1063537597656,114,13,0,2020-10-04T11:26:38
-26.0166666666667,0,1601799999,,1,1601799999,129000,18.5277576446533,119,13,0,2020-10-04T11:26:39
-26,0,1601800000,,1,1601800000,129000,18.5418033599854,124,13,0,2020-10-04T11:26:40
-25.9833333333333,0,1601800001,,1,1601800001,129000,18.3030090332031,128,13,0,2020-10-04T11:26:41
-25.9666666666667,0,1601800002,,1,1601800002,129000,18.0220718383789,133,13,0,2020-10-04T11:26:42
-25.95,0,1601800003,,1,1601800003,129000,18.5418033599854,138,13,0,2020-10-04T11:26:43
-25.9333333333333,0,1601800004,,1,1601800004,129000,18.5418033599854,142,13,0,2020-10-04T11:26:44
-25.9166666666667,0,1601800005,,1,1601800005,129000,18.5558528900146,147,13,0,2020-10-04T11:26:45
-25.9,0,1601800006,,1,1601800006,129000,18.2187252044678,152,13,0,2020-10-04T11:26:46
-25.8833333333333,0,1601800007,,1,1601800007,129000,18.0642127990723,156,13,0,2020-10-04T11:26:47
-25.8666666666667,0,1601800008,,1,1601800008,129000,18.5558528900146,161,13,0,2020-10-04T11:26:48
-25.85,0,1601800009,,1,1601800009,129000,18.5418033599854,166,13,0,2020-10-04T11:26:49
-25.8333333333333,0,1601800010,,1,1601800010,129000,18.2187252044678,170,13,0,2020-10-04T11:26:50
-25.8166666666667,0,1601800011,,1,1601800011,129000,18.0782585144043,175,13,0,2020-10-04T11:26:51
-25.8,0,1601800012,,1,1601800012,129000,18.5277576446533,180,13,0,2020-10-04T11:26:52
-25.7833333333333,0,1601800013,,1,1601800013,129000,18.5418033599854,184,13,0,2020-10-04T11:26:53
-25.7666666666667,0,1601800014,,1,1601800014,129000,18.5418033599854,189,13,0,2020-10-04T11:26:54
-25.75,0,1601800015,,1,1601800015,129000,18.1765880584717,194,13,0,2020-10-04T11:26:55
-25.7333333333333,0,1601800016,,1,1601800016,394000,18.2608680725098,198,13,0,2020-10-04T11:26:56
-25.7166666666667,0,1601800017,,1,1601800017,394000,18.5418033599854,203,13,0,2020-10-04T11:26:57
-25.7,0,1601800018,,1,1601800018,394000,18.5418033599854,208,13,0,2020-10-04T11:26:58
-25.6833333333333,0,1601800019,,1,1601800019,394000,18.0782585144043,212,13,0,2020-10-04T11:26:59
-25.6666666666667,0,1601800020,,1,1601800020,394000,18.0642127990723,217,13,0,2020-10-04T11:27:00
-25.65,0,1601800021,,1,1601800021,394000,18.5558528900146,222,13,0,2020-10-04T11:27:01
-25.6333333333333,0,1601800022,,1,1601800022,394000,18.5418033599854,226,13,0,2020-10-04T11:27:02
-25.6166666666667,0,1601800023,,1,1601800023,394000,18.5418033599854,231,13,0,2020-10-04T11:27:03
-25.6,0,1601800024,,1,1601800024,394000,18.1765880584717,236,13,0,2020-10-04T11:27:04
-25.5833333333333,0,1601800025,,1,1601800025,394000,18.1906318664551,240,13,0,2020-10-04T11:27:05
-25.5666666666667,0,1601800026,,1,1601800026,394000,18.5698986053467,245,13,0,2020-10-04T11:27:06
-25.55,0,1601800027,,1,1601800027,394000,18.5558528900146,250,13,0,2020-10-04T11:27:07
-25.5333333333333,0,1601800028,,1,1601800028,394000,18.2468223571777,254,13,0,2020-10-04T11:27:08
-25.5166666666667,0,1601800029,,1,1601800029,394000,18.2749156951904,3,13,0,2020-10-04T11:27:09
-25.5,0,1601800030,,1,1601800030,394000,18.5558528900146,8,13,0,2020-10-04T11:27:10
-25.4833333333333,0,1601800031,,1,1601800031,394000,18.5698986053467,12,13,0,2020-10-04T11:27:11
-25.4666666666667,0,1601800032,,1,1601800032,394000,18.5558528900146,17,13,0,2020-10-04T11:27:12
-25.45,0,1601800033,,1,1601800033,394000,18.3591957092285,22,13,0,2020-10-04T11:27:13
-25.4333333333333,0,1601800034,,1,1601800034,394000,18.1344470977783,26,13,0,2020-10-04T11:27:14
-25.4166666666667,0,1601800035,,1,1601800035,394000,18.5418033599854,31,13,0,2020-10-04T11:27:15
-25.4,0,1601800036,,1,1601800036,394000,18.5558528900146,36,13,0,2020-10-04T11:27:16
-25.3833333333333,0,1601800037,,1,1601800037,394000,18.0923080444336,40,13,0,2020-10-04T11:27:17
-25.3666666666667,0,1601800038,,1,1601800038,394000,18.2468223571777,45,13,0,2020-10-04T11:27:18
-25.35,0,1601800039,,1,1601800039,394000,18.0642127990723,50,13,0,2020-10-04T11:27:19
-25.3333333333333,0,1601800040,,1,1601800040,394000,18.5698986053467,54,13,0,2020-10-04T11:27:20
-25.3166666666667,0,1601800041,,1,1601800041,394000,18.5277576446533,59,13,0,2020-10-04T11:27:21
-25.3,0,1601800042,,1,1601800042,394000,18.3311004638672,64,13,0,2020-10-04T11:27:22
-25.2833333333333,0,1601800043,,1,1601800043,394000,18.162540435791,68,13,0,2020-10-04T11:27:23
-25.2666666666667,0,1601800044,,1,1601800044,394000,18.5558528900146,73,13,0,2020-10-04T11:27:24
-25.25,0,1601800045,,1,1601800045,394000,18.5558528900146,78,13,0,2020-10-04T11:27:25
-25.2333333333333,0,1601800046,,1,1601800046,394000,18.5418033599854,82,13,0,2020-10-04T11:27:26
-25.2166666666667,0,1601800047,,1,1601800047,475000,18.0080242156982,87,13,0,2020-10-04T11:27:27
-25.2,0,1601800048,,1,1601800048,475000,18.1063537597656,92,13,0,2020-10-04T11:27:28
-25.1833333333333,0,1601800049,,1,1601800049,475000,18.5558528900146,96,13,0,2020-10-04T11:27:29
-25.1666666666667,0,1601800050,,1,1601800050,475000,18.5698986053467,101,13,0,2020-10-04T11:27:30
-25.15,0,1601800051,,1,1601800051,475000,18.3732414245605,106,13,0,2020-10-04T11:27:31
-25.1333333333333,0,1601800052,,1,1601800052,475000,18.5137100219727,110,13,0,2020-10-04T11:27:32
-25.1166666666667,0,1601800053,,1,1601800053,475000,18.5698986053467,115,13,0,2020-10-04T11:27:33
-25.1,0,1601800054,,1,1601800054,475000,18.5698986053467,120,13,0,2020-10-04T11:27:34
-25.0833333333333,0,1601800055,,1,1601800055,475000,18.162540435791,124,13,0,2020-10-04T11:27:35
-25.0666666666667,0,1601800056,,1,1601800056,475000,18.2046813964844,129,13,0,2020-10-04T11:27:36
-25.05,0,1601800057,,1,1601800057,475000,18.5839443206787,134,13,0,2020-10-04T11:27:37
-25.0333333333333,0,1601800058,,1,1601800058,475000,18.5698986053467,138,13,0,2020-10-04T11:27:38
-25.0166666666667,0,1601800059,,1,1601800059,475000,18.5839443206787,143,13,0,2020-10-04T11:27:39
-25,0,1601800060,,1,1601800060,475000,18.3311004638672,148,13,0,2020-10-04T11:27:40
-24.9833333333333,0,1601800061,,1,1601800061,475000,18.2889614105225,152,13,0,2020-10-04T11:27:41
-24.9666666666667,0,1601800062,,1,1601800062,475000,18.5839443206787,157,13,0,2020-10-04T11:27:42
-24.95,0,1601800063,,1,1601800063,475000,18.5839443206787,162,13,0,2020-10-04T11:27:43
-24.9333333333333,0,1601800064,,1,1601800064,475000,18.2608680725098,166,13,0,2020-10-04T11:27:44
-24.9166666666667,0,1601800065,,1,1601800065,475000,18.4013366699219,171,13,0,2020-10-04T11:27:45
-24.9,0,1601800066,,1,1601800066,475000,18.5979919433594,176,13,0,2020-10-04T11:27:46
-24.8833333333333,0,1601800067,,1,1601800067,475000,18.5698986053467,180,13,0,2020-10-04T11:27:47
-24.8666666666667,0,1601800068,,1,1601800068,475000,18.6260852813721,185,13,0,2020-10-04T11:27:48
-24.85,0,1601800069,,1,1601800069,475000,18.3732414245605,190,13,0,2020-10-04T11:27:49
-24.8333333333333,0,1601800070,,1,1601800070,475000,18.2327747344971,194,13,0,2020-10-04T11:27:50
-24.8166666666667,0,1601800071,,1,1601800071,475000,18.5979919433594,199,13,0,2020-10-04T11:27:51
-24.8,0,1601800072,,1,1601800072,475000,18.61203956604,204,13,0,2020-10-04T11:27:52
-24.7833333333333,0,1601800073,,1,1601800073,475000,18.1204013824463,208,13,0,2020-10-04T11:27:53
-24.7666666666667,0,1601800074,,1,1601800074,475000,18.2046813964844,213,13,0,2020-10-04T11:27:54
-24.75,0,1601800075,,1,1601800075,475000,18.61203956604,218,13,0,2020-10-04T11:27:55
-24.7333333333333,0,1601800076,,1,1601800076,475000,18.5979919433594,222,13,0,2020-10-04T11:27:56
-24.7166666666667,0,1601800077,,1,1601800077,624000,18.3591957092285,227,13,0,2020-10-04T11:27:57
-24.7,0,1601800078,,1,1601800078,624000,18.4013366699219,232,13,0,2020-10-04T11:27:58
-24.6833333333333,0,1601800079,,1,1601800079,624000,18.5979919433594,236,13,0,2020-10-04T11:27:59
-24.6666666666667,0,1601800080,,1,1601800080,624000,18.5979919433594,241,13,0,2020-10-04T11:28:00
-24.65,0,1601800081,,1,1601800081,624000,18.5979919433594,246,13,0,2020-10-04T11:28:01
-24.6333333333333,0,1601800082,,1,1601800082,624000,18.4575252532959,250,13,0,2020-10-04T11:28:02
-24.6166666666667,0,1601800083,,1,1601800083,624000,18.3170566558838,255,13,0,2020-10-04T11:28:03
-24.6,0,1601800084,,1,1601800084,624000,18.6260852813721,4,13,0,2020-10-04T11:28:04
-24.5833333333333,0,1601800085,,1,1601800085,624000,18.6260852813721,8,13,0,2020-10-04T11:28:05
-24.5666666666667,0,1601800086,,1,1601800086,624000,18.3170566558838,13,13,0,2020-10-04T11:28:06
-24.55,0,1601800087,,1,1601800087,624000,18.5558528900146,18,13,0,2020-10-04T11:28:07
-24.5333333333333,0,1601800088,,1,1601800088,624000,18.61203956604,22,13,0,2020-10-04T11:28:08
-24.5166666666667,0,1601800089,,1,1601800089,624000,18.61203956604,27,13,0,2020-10-04T11:28:09
-24.5,0,1601800090,,1,1601800090,624000,18.61203956604,32,13,0,2020-10-04T11:28:10
-24.4833333333333,0,1601800091,,1,1601800091,624000,18.3732414245605,36,13,0,2020-10-04T11:28:11
-24.4666666666667,0,1601800092,,1,1601800092,624000,18.4294319152832,41,13,0,2020-10-04T11:28:12
-24.45,0,1601800093,,1,1601800093,624000,18.5979919433594,46,13,0,2020-10-04T11:28:13
-24.4333333333333,0,1601800094,,1,1601800094,624000,18.5979919433594,50,13,0,2020-10-04T11:28:14
-24.4166666666667,0,1601800095,,1,1601800095,624000,18.3030090332031,55,13,0,2020-10-04T11:28:15
-24.4,0,1601800096,,1,1601800096,624000,18.4434757232666,60,13,0,2020-10-04T11:28:16
-24.3833333333333,0,1601800097,,1,1601800097,624000,18.5979919433594,64,13,0,2020-10-04T11:28:17
-24.3666666666667,0,1601800098,,1,1601800098,624000,18.61203956604,69,13,0,2020-10-04T11:28:18
-24.35,0,1601800099,,1,1601800099,624000,18.61203956604,74,13,0,2020-10-04T11:28:19
-24.3333333333333,0,1601800100,,1,1601800100,624000,18.5979919433594,78,13,0,2020-10-04T11:28:20
-24.3166666666667,0,1601800101,,1,1601800101,624000,18.3170566558838,83,13,0,2020-10-04T11:28:21
-24.3,0,1601800102,,1,1601800102,624000,18.61203956604,88,13,0,2020-10-04T11:28:22
-24.2833333333333,0,1601800103,,1,1601800103,624000,18.61203956604,92,13,0,2020-10-04T11:28:23
-24.2666666666667,0,1601800104,,1,1601800104,624000,18.61203956604,97,13,0,2020-10-04T11:28:24
-24.25,0,1601800105,,1,1601800105,624000,18.2608680725098,102,13,0,2020-10-04T11:28:25
-24.2333333333333,0,1601800106,,1,1601800106,624000,18.3732414245605,106,13,0,2020-10-04T11:28:26
-24.2166666666667,0,1601800107,,1,1601800107,624000,18.61203956604,111,13,0,2020-10-04T11:28:27
-24.2,0,1601800108,,1,1601800108,912000,18.6260852813721,116,13,0,2020-10-04T11:28:28
-24.1833333333333,0,1601800109,,1,1601800109,912000,18.2608680725098,120,13,0,2020-10-04T11:28:29
-24.1666666666667,0,1601800110,,1,1601800110,912000,18.3872890472412,125,13,0,2020-10-04T11:28:30
-24.15,0,1601800111,,1,1601800111,912000,18.61203956604,130,13,0,2020-10-04T11:28:31
-24.1333333333333,0,1601800112,,1,1601800112,912000,18.6260852813721,134,13,0,2020-10-04T11:28:32
-24.1166666666667,0,1601800113,,1,1601800113,912000,18.61203956604,139,13,0,2020-10-04T11:28:33
-24.1,0,1601800114,,1,1601800114,912000,18.4153842926025,144,13,0,2020-10-04T11:28:34
-24.0833333333333,0,1601800115,,1,1601800115,912000,18.1484928131104,148,13,0,2020-10-04T11:28:35
-24.0666666666667,0,1601800116,,1,1601800116,912000,18.6401329040527,153,13,0,2020-10-04T11:28:36
-24.05,0,1601800117,,1,1601800117,912000,18.6260852813721,158,13,0,2020-10-04T11:28:37
-24.0333333333333,0,1601800118,,1,1601800118,912000,18.4153842926025,162,13,0,2020-10-04T11:28:38
-24.0166666666667,0,1601800119,,1,1601800119,912000,18.4434757232666,167,13,0,2020-10-04T11:28:39
-24,0,1601800120,,1,1601800120,912000,18.3311004638672,172,13,0,2020-10-04T11:28:40
-23.9833333333333,0,1601800121,,1,1601800121,912000,18.6260852813721,176,13,0,2020-10-04T11:28:41
-23.9666666666667,0,1601800122,,1,1601800122,912000,18.6401329040527,181,13,0,2020-10-04T11:28:42
-23.95,0,1601800123,,1,1601800123,912000,18.3030090332031,186,13,0,2020-10-04T11:28:43
-23.9333333333333,0,1601800124,,1,1601800124,912000,18.5137100219727,190,13,0,2020-10-04T11:28:44
-23.9166666666667,0,1601800125,,1,1601800125,912000,18.6260852813721,195,13,0,2020-10-04T11:28:45
-23.9,0,1601800126,,1,1601800126,912000,18.6260852813721,200,13,0,2020-10-04T11:28:46
-23.8833333333333,0,1601800127,,1,1601800127,912000,18.6401329040527,204,13,0,2020-10-04T11:28:47
-23.8666666666667,0,1601800128,,1,1601800128,912000,18.4294319152832,209,13,0,2020-10-04T11:28:48
-23.85,0,1601800129,,1,1601800129,912000,18.4575252532959,214,13,0,2020-10-04T11:28:49
-23.8333333333333,0,1601800130,,1,1601800130,912000,18.6401329040527,218,13,0,2020-10-04T11:28:50
-23.8166666666667,0,1601800131,,1,1601800131,912000,18.6401329040527,223,13,0,2020-10-04T11:28:51
-23.8,0,1601800132,,1,1601800132,912000,18.3591957092285,228,13,0,2020-10-04T11:28:52
-23.7833333333333,0,1601800133,,1,1601800133,912000,18.3591957092285,232,13,0,2020-10-04T11:28:53
-23.7666666666667,0,1601800134,,1,1601800134,912000,18.6401329040527,237,13,0,2020-10-04T11:28:54
-23.75,0,1601800135,,1,1601800135,912000,18.6401329040527,242,13,0,2020-10-04T11:28:55
-23.7333333333333,0,1601800136,,1,1601800136,912000,18.6401329040527,246,13,0,2020-10-04T11:28:56
-23.7166666666667,0,1601800137,,1,1601800137,912000,18.2889614105225,251,13,0,2020-10-04T11:28:57
-23.7,0,1601800138,,1,1601800138,912000,18.3591957092285,0,13,0,2020-10-04T11:28:58
-23.6666666666667,0,1601800140,,2,1601800140,27000,18.6822719573975,4,13,0,2020-10-04T11:29:00
-23.65,0,1601800141,,1,1601800141,27000,18.6541767120361,9,13,0,2020-10-04T11:29:01
-23.6333333333333,0,1601800142,,1,1601800142,27000,18.2749156951904,14,13,0,2020-10-04T11:29:02
-23.6166666666667,0,1601800143,,1,1601800143,27000,18.2608680725098,18,13,0,2020-10-04T11:29:03
-23.6,0,1601800144,,1,1601800144,27000,18.6541767120361,23,13,0,2020-10-04T11:29:04
-23.5833333333333,0,1601800145,,1,1601800145,27000,18.6541767120361,28,13,0,2020-10-04T11:29:05
-23.5666666666667,0,1601800146,,1,1601800146,27000,18.6682262420654,32,13,0,2020-10-04T11:29:06
-23.55,0,1601800147,,1,1601800147,27000,18.3451499938965,37,13,0,2020-10-04T11:29:07
-23.5333333333333,0,1601800148,,1,1601800148,27000,18.4013366699219,42,13,0,2020-10-04T11:29:08
-23.5166666666667,0,1601800149,,1,1601800149,27000,18.6541767120361,46,13,0,2020-10-04T11:29:09
-23.5,0,1601800150,,1,1601800150,27000,18.6682262420654,51,13,0,2020-10-04T11:29:10
-23.4833333333333,0,1601800151,,1,1601800151,27000,18.5137100219727,56,13,0,2020-10-04T11:29:11
-23.4666666666667,0,1601800152,,1,1601800152,27000,18.4996643066406,60,13,0,2020-10-04T11:29:12
-23.45,0,1601800153,,1,1601800153,27000,18.6682262420654,65,13,0,2020-10-04T11:29:13
-23.4333333333333,0,1601800154,,1,1601800154,27000,18.6822719573975,70,13,0,2020-10-04T11:29:14
-23.4166666666667,0,1601800155,,1,1601800155,27000,18.6682262420654,74,13,0,2020-10-04T11:29:15
-23.4,0,1601800156,,1,1601800156,27000,18.4996643066406,79,13,0,2020-10-04T11:29:16
-23.3833333333333,0,1601800157,,1,1601800157,27000,18.6541767120361,84,13,0,2020-10-04T11:29:17
-23.3666666666667,0,1601800158,,1,1601800158,27000,18.6682262420654,88,13,0,2020-10-04T11:29:18
-23.35,0,1601800159,,1,1601800159,27000,18.6682262420654,93,13,0,2020-10-04T11:29:19
-23.3333333333333,0,1601800160,,1,1601800160,27000,18.5979919433594,98,13,0,2020-10-04T11:29:20
-23.3166666666667,0,1601800161,,1,1601800161,27000,18.3872890472412,102,13,0,2020-10-04T11:29:21
-23.3,0,1601800162,,1,1601800162,27000,18.6682262420654,107,13,0,2020-10-04T11:29:22
-23.2833333333333,0,1601800163,,1,1601800163,27000,18.6822719573975,112,13,0,2020-10-04T11:29:23
-23.2666666666667,0,1601800164,,1,1601800164,27000,18.4013366699219,116,13,0,2020-10-04T11:29:24
-23.25,0,1601800165,,1,1601800165,27000,18.4715690612793,121,13,0,2020-10-04T11:29:25
-23.2333333333333,0,1601800166,,1,1601800166,27000,18.2327747344971,126,13,0,2020-10-04T11:29:26
-23.2166666666667,0,1601800167,,1,1601800167,27000,18.6682262420654,130,13,0,2020-10-04T11:29:27
-23.2,0,1601800168,,1,1601800168,27000,18.6682262420654,135,13,0,2020-10-04T11:29:28
-23.1833333333333,0,1601800169,,1,1601800169,27000,18.6682262420654,140,13,0,2020-10-04T11:29:29
-23.1666666666667,0,1601800170,,1,1601800170,27000,18.4294319152832,144,13,0,2020-10-04T11:29:30
-23.1666666666667,0,1601800170,,0,1601800170,644000,18.2889614105225,149,13,0,2020-10-04T11:29:30
-23.15,0,1601800171,,1,1601800171,644000,18.6822719573975,154,13,0,2020-10-04T11:29:31
-23.1333333333333,0,1601800172,,1,1601800172,644000,18.7103672027588,158,13,0,2020-10-04T11:29:32
-23.1166666666667,0,1601800173,,1,1601800173,644000,18.2046813964844,163,13,0,2020-10-04T11:29:33
-23.1,0,1601800174,,1,1601800174,644000,18.2889614105225,168,13,0,2020-10-04T11:29:34
-23.0833333333333,0,1601800175,,1,1601800175,644000,18.6963176727295,172,13,0,2020-10-04T11:29:35
-23.0666666666667,0,1601800176,,1,1601800176,644000,18.6822719573975,177,13,0,2020-10-04T11:29:36
-23.05,0,1601800177,,1,1601800177,644000,18.6682262420654,182,13,0,2020-10-04T11:29:37
-23.0333333333333,0,1601800178,,1,1601800178,644000,18.4575252532959,186,13,0,2020-10-04T11:29:38
-23.0166666666667,0,1601800179,,1,1601800179,644000,18.6963176727295,191,13,0,2020-10-04T11:29:39
-23,0,1601800180,,1,1601800180,644000,18.6822719573975,196,13,0,2020-10-04T11:29:40
-22.9833333333333,0,1601800181,,1,1601800181,644000,18.6963176727295,200,13,0,2020-10-04T11:29:41
-22.9666666666667,0,1601800182,,1,1601800182,644000,18.3311004638672,205,13,0,2020-10-04T11:29:42
-22.95,0,1601800183,,1,1601800183,644000,18.3311004638672,210,13,0,2020-10-04T11:29:43
-22.9333333333333,0,1601800184,,1,1601800184,644000,18.6963176727295,214,13,0,2020-10-04T11:29:44
-22.9166666666667,0,1601800185,,1,1601800185,644000,18.6963176727295,219,13,0,2020-10-04T11:29:45
-22.9,0,1601800186,,1,1601800186,644000,18.4013366699219,224,13,0,2020-10-04T11:29:46
-22.8833333333333,0,1601800187,,1,1601800187,644000,18.2889614105225,228,13,0,2020-10-04T11:29:47
-22.8666666666667,0,1601800188,,1,1601800188,644000,18.7103672027588,233,13,0,2020-10-04T11:29:48
-22.85,0,1601800189,,1,1601800189,644000,18.6963176727295,238,13,0,2020-10-04T11:29:49
-22.8333333333333,0,1601800190,,1,1601800190,644000,18.7103672027588,242,13,0,2020-10-04T11:29:50
-22.8166666666667,0,1601800191,,1,1601800191,644000,18.3732414245605,247,13,0,2020-10-04T11:29:51
-22.8,0,1601800192,,1,1601800192,644000,18.3451499938965,252,13,0,2020-10-04T11:29:52
-22.7833333333333,0,1601800193,,1,1601800193,644000,18.7103672027588,0,13,0,2020-10-04T11:29:53
-22.7666666666667,0,1601800194,,1,1601800194,644000,18.7103672027588,5,13,0,2020-10-04T11:29:54
-22.75,0,1601800195,,1,1601800195,644000,18.1765880584717,10,13,0,2020-10-04T11:29:55
-22.7333333333333,0,1601800196,,1,1601800196,644000,18.5698986053467,14,13,0,2020-10-04T11:29:56
-22.7166666666667,0,1601800197,,1,1601800197,644000,18.7103672027588,19,13,0,2020-10-04T11:29:57
-22.7,0,1601800198,,1,1601800198,644000,18.7244129180908,24,13,0,2020-10-04T11:29:58
-22.6833333333333,0,1601800199,,1,1601800199,644000,18.7103672027588,28,13,0,2020-10-04T11:29:59
-22.6666666666667,0,1601800200,,1,1601800200,644000,18.3311004638672,33,13,0,2020-10-04T11:30:00
-22.65,0,1601800201,,1,1601800201,264000,18.5137100219727,38,13,0,2020-10-04T11:30:01
-22.6333333333333,0,1601800202,,1,1601800202,264000,18.7244129180908,42,13,0,2020-10-04T11:30:02
-22.6166666666667,0,1601800203,,1,1601800203,264000,18.7244129180908,47,13,0,2020-10-04T11:30:03
-22.6,0,1601800204,,1,1601800204,264000,18.2749156951904,52,13,0,2020-10-04T11:30:04
-22.5833333333333,0,1601800205,,1,1601800205,264000,18.162540435791,56,13,0,2020-10-04T11:30:05
-22.5666666666667,0,1601800206,,1,1601800206,264000,18.7384605407715,61,13,0,2020-10-04T11:30:06
-22.55,0,1601800207,,1,1601800207,264000,18.7384605407715,66,13,0,2020-10-04T11:30:07
-22.5333333333333,0,1601800208,,1,1601800208,264000,18.7244129180908,70,13,0,2020-10-04T11:30:08
-22.5166666666667,0,1601800209,,1,1601800209,264000,18.4153842926025,75,13,0,2020-10-04T11:30:09
-22.5,0,1601800210,,1,1601800210,264000,18.6963176727295,80,13,0,2020-10-04T11:30:10
-22.4833333333333,0,1601800211,,1,1601800211,264000,18.7525081634521,84,13,0,2020-10-04T11:30:11
-22.4666666666667,0,1601800212,,1,1601800212,264000,18.7384605407715,89,13,0,2020-10-04T11:30:12
-22.45,0,1601800213,,1,1601800213,264000,18.3732414245605,94,13,0,2020-10-04T11:30:13
-22.4333333333333,0,1601800214,,1,1601800214,264000,18.2889614105225,98,13,0,2020-10-04T11:30:14
-22.4166666666667,0,1601800215,,1,1601800215,264000,18.7525081634521,103,13,0,2020-10-04T11:30:15
-22.4,0,1601800216,,1,1601800216,264000,18.7525081634521,108,13,0,2020-10-04T11:30:16
-22.3833333333333,0,1601800217,,1,1601800217,264000,18.2327747344971,112,13,0,2020-10-04T11:30:17
-22.3666666666667,0,1601800218,,1,1601800218,264000,18.3311004638672,117,13,0,2020-10-04T11:30:18
-22.35,0,1601800219,,1,1601800219,264000,18.7665519714355,122,13,0,2020-10-04T11:30:19
-22.3333333333333,0,1601800220,,1,1601800220,264000,18.7806015014648,126,13,0,2020-10-04T11:30:20
-22.3166666666667,0,1601800221,,1,1601800221,264000,18.7525081634521,131,13,0,2020-10-04T11:30:21
-22.3,0,1601800222,,1,1601800222,264000,18.4153842926025,136,13,0,2020-10-04T11:30:22
-22.2833333333333,0,1601800223,,1,1601800223,264000,18.2468223571777,140,13,0,2020-10-04T11:30:23
-22.2666666666667,0,1601800224,,1,1601800224,264000,18.7525081634521,145,13,0,2020-10-04T11:30:24
-22.25,0,1601800225,,1,1601800225,264000,18.7665519714355,150,13,0,2020-10-04T11:30:25
-22.2333333333333,0,1601800226,,1,1601800226,264000,18.2889614105225,154,13,0,2020-10-04T11:30:26
-22.2166666666667,0,1601800227,,1,1601800227,264000,18.5137100219727,159,13,0,2020-10-04T11:30:27
-22.2,0,1601800228,,1,1601800228,264000,18.2046813964844,164,13,0,2020-10-04T11:30:28
-22.1833333333333,0,1601800229,,1,1601800229,264000,18.7806015014648,168,13,0,2020-10-04T11:30:29
-22.1666666666667,0,1601800230,,1,1601800230,264000,18.7665519714355,173,13,0,2020-10-04T11:30:30
-22.15,0,1601800231,,1,1601800231,264000,18.2327747344971,178,13,0,2020-10-04T11:30:31
-22.15,0,1601800231,,0,1601800231,884000,18.3170566558838,182,13,0,2020-10-04T11:30:31
-22.1333333333333,0,1601800232,,1,1601800232,884000,18.5979919433594,187,13,0,2020-10-04T11:30:32
-22.1166666666667,0,1601800233,,1,1601800233,884000,18.7806015014648,192,13,0,2020-10-04T11:30:33
-22.1,0,1601800234,,1,1601800234,884000,18.7806015014648,196,13,0,2020-10-04T11:30:34
-22.0833333333333,0,1601800235,,1,1601800235,884000,18.4294319152832,201,13,0,2020-10-04T11:30:35
-22.0666666666667,0,1601800236,,1,1601800236,884000,18.3872890472412,206,13,0,2020-10-04T11:30:36
-22.05,0,1601800237,,1,1601800237,884000,18.7806015014648,210,13,0,2020-10-04T11:30:37
-22.0333333333333,0,1601800238,,1,1601800238,884000,18.7806015014648,215,13,0,2020-10-04T11:30:38
-22.0166666666667,0,1601800239,,1,1601800239,884000,18.4294319152832,220,13,0,2020-10-04T11:30:39
-22,0,1601800240,,1,1601800240,884000,18.5277576446533,224,13,0,2020-10-04T11:30:40
-21.9833333333333,0,1601800241,,1,1601800241,884000,18.1484928131104,229,13,0,2020-10-04T11:30:41
-21.9666666666667,0,1601800242,,1,1601800242,884000,18.7806015014648,234,13,0,2020-10-04T11:30:42
-21.95,0,1601800243,,1,1601800243,884000,18.7946453094482,238,13,0,2020-10-04T11:30:43
-21.9333333333333,0,1601800244,,1,1601800244,884000,18.5839443206787,243,13,0,2020-10-04T11:30:44
-21.9166666666667,0,1601800245,,1,1601800245,884000,18.48561668396,248,13,0,2020-10-04T11:30:45
-21.9,0,1601800246,,1,1601800246,884000,18.8367862701416,252,13,0,2020-10-04T11:30:46
-21.8833333333333,0,1601800247,,1,1601800247,884000,18.7946453094482,1,13,0,2020-10-04T11:30:47
