time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601804389,21,-11.994644165039062,184,21,0,2020-10-04T12:39:49,1601678335.23072,2020-10-03T01:38:55
1601804400,738,-11.563604354858398,245,21,0,2020-10-04T12:40:00,1601678347.012776,2020-10-03T01:39:07
1601804412,454,-11.713529586791992,49,21,0,2020-10-04T12:40:12,1601678359.381692,2020-10-03T01:39:19
1601804424,37,-11.263747215270996,109,21,0,2020-10-04T12:40:24,1601678370.7921689,2020-10-03T01:39:30
1601804435,746,-10.85144329071045,160,21,0,2020-10-04T12:40:35,1601678382.037636,2020-10-03T01:39:42
1601804447,370,-9.989361763000488,220,21,0,2020-10-04T12:40:47,1601678393.965569,2020-10-03T01:39:53
1601804459,71,-10.682779312133789,13,21,0,2020-10-04T12:40:59,1601678405.703356,2020-10-03T01:40:05
1601804468,820,-10.326704025268555,61,21,0,2020-10-04T12:41:08,1601678416.150205,2020-10-03T01:40:16
1601804482,194,-10.307954788208008,122,21,0,2020-10-04T12:41:22,1601678428.450285,2020-10-03T01:40:28
1601804491,938,-9.895658493041992,173,21,0,2020-10-04T12:41:31,1601678438.737953,2020-10-03T01:40:38
1601804503,626,-10.045588493347168,234,21,0,2020-10-04T12:41:43,1601678451.264129,2020-10-03T01:40:51
1601804517,297,-9.989355087280273,25,21,0,2020-10-04T12:41:57,1601678463.5556529,2020-10-03T01:41:03
1601804527,34,-9.65202522277832,74,21,0,2020-10-04T12:42:07,1601678474.775229,2020-10-03T01:41:14
1601804540,706,-9.689505577087402,129,21,0,2020-10-04T12:42:20,1601678486.6653,2020-10-03T01:41:26
1601804553,359,-9.48335075378418,190,21,0,2020-10-04T12:42:33,1601678499.533088,2020-10-03T01:41:39
1601804563,90,-9.48335075378418,247,21,0,2020-10-04T12:42:43,1601678510.051573,2020-10-03T01:41:50
1601804575,560,-9.071057319641113,48,21,0,2020-10-04T12:42:55,1601678521.8402169,2020-10-03T01:42:01
1601804585,285,-8.883648872375488,108,21,0,2020-10-04T12:43:05,1601678533.563628,2020-10-03T01:42:13
1601804596,952,-8.733718872070312,162,21,0,2020-10-04T12:43:16,1601678544.472517,2020-10-03T01:42:24
1601804607,749,-8.902386665344238,218,21,0,2020-10-04T12:43:27,1601678554.224876,2020-10-03T01:42:34
1601804620,384,-8.902383804321289,26,21,0,2020-10-04T12:43:40,1601678566.9962769,2020-10-03T01:42:46
1601804632,937,-8.508830070495605,90,21,0,2020-10-04T12:43:52,1601678578.899577,2020-10-03T01:42:58
1601804655,339,-7.9840803146362305,200,21,0,2020-10-04T12:44:15,1601678601.1249008,2020-10-03T01:43:21
1601804666,140,-8.452604293823242,0,21,0,2020-10-04T12:44:26,1601678611.6907768,2020-10-03T01:43:31
1601804678,762,-8.208976745605469,64,21,0,2020-10-04T12:44:38,1601678625.458541,2020-10-03T01:43:45
1601804688,468,-7.609261989593506,121,21,0,2020-10-04T12:44:48,1601678635.0008528,2020-10-03T01:43:55
1601804699,177,-7.8154144287109375,175,21,0,2020-10-04T12:44:59,1601678645.5030088,2020-10-03T01:44:05
1601804709,850,-7.515561103820801,234,21,0,2020-10-04T12:45:09,1601678657.108476,2020-10-03T01:44:17
1601804721,491,-7.646749019622803,39,21,0,2020-10-04T12:45:21,1601678668.7607448,2020-10-03T01:44:28
1601804733,127,-7.421856880187988,101,21,0,2020-10-04T12:45:33,1601678680.0792918,2020-10-03T01:44:40
1601804758,408,-7.140742301940918,216,21,0,2020-10-04T12:45:58,1601678704.3794,2020-10-03T01:45:04
1601804768,103,-6.8971052169799805,9,21,0,2020-10-04T12:46:08,1601678715.230996,2020-10-03T01:45:15
1601804779,733,-6.3910956382751465,67,21,0,2020-10-04T12:46:19,1601678726.816,2020-10-03T01:45:26
1601804790,546,-6.3536224365234375,121,21,0,2020-10-04T12:46:30,1601678737.370508,2020-10-03T01:45:37
1601804800,234,-6.222430229187012,180,21,0,2020-10-04T12:46:40,1601678747.231137,2020-10-03T01:45:47
1601804812,827,-6.016287803649902,243,21,0,2020-10-04T12:46:52,1601678760.295976,2020-10-03T01:46:00
1601804824,569,-6.503546237945557,48,21,0,2020-10-04T12:47:04,1601678771.9898648,2020-10-03T01:46:11
1601804834,252,-5.847612380981445,103,21,0,2020-10-04T12:47:14,1601678783.029789,2020-10-03T01:46:23
1601804845,868,-5.622722625732422,161,21,0,2020-10-04T12:47:25,1601678794.049304,2020-10-03T01:46:34
1601804861,401,-5.322866916656494,222,21,0,2020-10-04T12:47:41,1601678806.625365,2020-10-03T01:46:46
1601804868,175,-5.94132137298584,21,21,0,2020-10-04T12:47:48,1601678817.2186968,2020-10-03T01:46:57
1601804881,911,-6.0537614822387695,74,21,0,2020-10-04T12:48:01,1601678827.649085,2020-10-03T01:47:07
1601804893,521,-5.0979743003845215,135,21,0,2020-10-04T12:48:13,1601678840.3544369,2020-10-03T01:47:20
1601804903,194,-4.7231526374816895,189,21,0,2020-10-04T12:48:23,1601678850.4844608,2020-10-03T01:47:30
1601804916,904,-3.8610756397247314,252,21,0,2020-10-04T12:48:36,1601678863.168885,2020-10-03T01:47:43
1601804929,471,-3.8985543251037598,53,21,0,2020-10-04T12:48:49,1601678874.9931679,2020-10-03T01:47:54
1601804938,170,-4.7793803215026855,109,21,0,2020-10-04T12:48:58,1601678885.19332,2020-10-03T01:48:05
1601804951,886,-4.535752773284912,175,21,0,2020-10-04T12:49:11,1601678897.9905078,2020-10-03T01:48:17
1601804962,511,-3.5049941539764404,232,21,0,2020-10-04T12:49:22,1601678909.7290728,2020-10-03T01:48:29
1601804975,242,-3.3363242149353027,35,21,0,2020-10-04T12:49:35,1601678920.798841,2020-10-03T01:48:40
1601804984,899,-4.123446464538574,92,21,0,2020-10-04T12:49:44,1601678932.173164,2020-10-03T01:48:52
1601804997,452,-4.816867828369141,154,21,0,2020-10-04T12:49:57,1601678944.833669,2020-10-03T01:49:04
1601805010,215,-4.460783958435059,214,21,0,2020-10-04T12:50:10,1601678955.8895838,2020-10-03T01:49:15
1601805020,834,-2.7553563117980957,15,21,0,2020-10-04T12:50:20,1601678967.4760878,2020-10-03T01:49:27
1601805032,416,-2.7366130352020264,73,21,0,2020-10-04T12:50:32,1601678979.843668,2020-10-03T01:49:39
1601805043,251,-3.579962968826294,121,21,0,2020-10-04T12:50:43,1601678989.6556718,2020-10-03T01:49:49
1601805054,829,-2.5304667949676514,175,21,0,2020-10-04T12:50:54,1601679001.6264398,2020-10-03T01:50:01
1601805064,477,-2.9615111351013184,234,21,0,2020-10-04T12:51:04,1601679013.7014198,2020-10-03T01:50:13
1601805077,962,-3.1114373207092285,36,21,0,2020-10-04T12:51:17,1601679024.763568,2020-10-03T01:50:24
1601805089,534,-3.092690944671631,96,21,0,2020-10-04T12:51:29,1601679036.024796,2020-10-03T01:50:36
1601805101,203,-2.2868340015411377,162,21,0,2020-10-04T12:51:41,1601679049.724448,2020-10-03T01:50:49
1601805111,808,-1.4434888362884521,217,21,0,2020-10-04T12:51:51,1601679058.795629,2020-10-03T01:50:58
1601805124,339,-1.649640679359436,23,21,0,2020-10-04T12:52:04,1601679071.703317,2020-10-03T01:51:11
1601805138,139,-2.4180190563201904,68,21,0,2020-10-04T12:52:18,1601679084.659644,2020-10-03T01:51:24
1601805147,774,-1.7995669841766357,125,21,0,2020-10-04T12:52:27,1601679095.091009,2020-10-03T01:51:35
1601805160,659,-1.893273949623108,173,21,0,2020-10-04T12:52:40,1601679107.2233999,2020-10-03T01:51:47
1601805171,255,-1.0874106884002686,230,21,0,2020-10-04T12:52:51,1601679119.3133528,2020-10-03T01:51:59
1601805182,815,-1.1436359882354736,27,21,0,2020-10-04T12:53:02,1601679130.6607358,2020-10-03T01:52:10
1601805194,649,-0.8437803387641907,84,21,0,2020-10-04T12:53:14,1601679141.1385689,2020-10-03T01:52:21
1601805206,204,-0.768817126750946,144,21,0,2020-10-04T12:53:26,1601679153.3198519,2020-10-03T01:52:33
1601805217,758,-1.4622325897216797,202,21,0,2020-10-04T12:53:37,1601679165.282101,2020-10-03T01:52:45
1601805229,617,0.18697261810302734,6,21,0,2020-10-04T12:53:49,1601679176.7930288,2020-10-03T01:52:56
1601805241,166,0.374380886554718,59,21,0,2020-10-04T12:54:01,1601679187.792217,2020-10-03T01:53:07
1601805252,89,-1.4247537851333618,119,21,0,2020-10-04T12:54:12,1601679199.222096,2020-10-03T01:53:19
1601805264,597,-0.3377731442451477,176,21,0,2020-10-04T12:54:24,1601679211.169548,2020-10-03T01:53:31
1601805276,142,-0.1316295564174652,239,21,0,2020-10-04T12:54:36,1601679223.6832209,2020-10-03T01:53:43
1601805287,90,0.5617912411689758,41,21,0,2020-10-04T12:54:47,1601679233.312676,2020-10-03T01:53:53
1601805298,631,0.7679432034492493,103,21,0,2020-10-04T12:54:58,1601679245.519821,2020-10-03T01:54:05
1601805309,209,0.3368934690952301,161,21,0,2020-10-04T12:55:09,1601679258.006476,2020-10-03T01:54:18
1601805321,255,0.3181610107421875,209,21,0,2020-10-04T12:55:21,1601679267.720332,2020-10-03T01:54:27
