time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601806572,203610,-47.9375,2,20,2,2020-10-04T13:16:12,1601680519.44446,2020-10-03T02:15:19
1601806585,489,-47.8125,47,20,2,2020-10-04T13:16:25,1601680533.283712,2020-10-03T02:15:33
1601806598,781743,-47.75,87,20,2,2020-10-04T13:16:38,1601680546.3191,2020-10-03T02:15:46
1601806611,578602,-47.5625,131,20,2,2020-10-04T13:16:51,1601680559.621616,2020-10-03T02:15:59
1601806624,375481,-47.25,171,20,2,2020-10-04T13:17:04,1601680571.673853,2020-10-03T02:16:11
1601806638,156739,-46.875,210,20,2,2020-10-04T13:17:18,1601680585.9572089,2020-10-03T02:16:25
1601806650,953622,-46.25,250,20,2,2020-10-04T13:17:30,1601680598.512217,2020-10-03T02:16:38
1601806663,750497,-45.625,33,20,2,2020-10-04T13:17:43,1601680612.306777,2020-10-03T02:16:52
1601806676,547361,-44.9375,71,20,2,2020-10-04T13:17:56,1601680624.469137,2020-10-03T02:17:04
1601806689,344243,-44.4375,112,20,2,2020-10-04T13:18:09,1601680638.858644,2020-10-03T02:17:18
1601806703,125485,-43.625,152,20,2,2020-10-04T13:18:23,1601680652.415557,2020-10-03T02:17:32
1601806715,922373,-42.8125,194,20,2,2020-10-04T13:18:35,1601680665.602469,2020-10-03T02:17:45
1601806725,766123,-42.25,229,20,2,2020-10-04T13:18:45,1601680675.211453,2020-10-03T02:17:55
1601806738,562985,-41.4375,16,20,2,2020-10-04T13:18:58,1601680688.821533,2020-10-03T02:18:08
1601806752,344239,-40.5625,58,20,2,2020-10-04T13:19:12,1601680701.825408,2020-10-03T02:18:21
1601806765,141111,-39.6875,97,20,2,2020-10-04T13:19:25,1601680714.9288318,2020-10-03T02:18:34
1601806777,937981,-39.0,139,20,2,2020-10-04T13:19:37,1601680728.255132,2020-10-03T02:18:48
1601806790,734872,-38.4375,184,20,2,2020-10-04T13:19:50,1601680742.013253,2020-10-03T02:19:02
1601806804,516111,-37.5625,221,20,2,2020-10-04T13:20:04,1601680754.2439048,2020-10-03T02:19:14
1601806817,312997,-36.8125,253,20,2,2020-10-04T13:20:17,1601680768.145988,2020-10-03T02:19:28
1601806830,109861,-36.125,37,20,2,2020-10-04T13:20:30,1601680780.539928,2020-10-03T02:19:40
1601806842,906748,-35.4375,77,20,2,2020-10-04T13:20:42,1601680794.643324,2020-10-03T02:19:54
1601806855,703623,-34.625,117,20,2,2020-10-04T13:20:55,1601680807.813361,2020-10-03T02:20:07
1601806883,459958,-32.875,186,20,2,2020-10-04T13:21:23,1601680835.252281,2020-10-03T02:20:35
1601806900,725542,-31.8125,236,20,2,2020-10-04T13:21:40,1601680852.6858208,2020-10-03T02:20:52
1601806914,934128,-31.125,29,20,2,2020-10-04T13:21:54,1601680869.923972,2020-10-03T02:21:09
1601806933,215390,-29.9375,72,20,2,2020-10-04T13:22:13,1601680884.249389,2020-10-03T02:21:24
1601806951,496640,-29.0,119,20,2,2020-10-04T13:22:31,1601680901.588845,2020-10-03T02:21:41
1601806964,699766,-28.125,167,20,2,2020-10-04T13:22:44,1601680919.1029758,2020-10-03T02:21:59
1601806982,981007,-26.9375,207,20,2,2020-10-04T13:23:02,1601680933.142832,2020-10-03T02:22:13
1601806997,199765,-26.125,252,20,2,2020-10-04T13:23:17,1601680947.6034288,2020-10-03T02:22:27
1601807015,481016,-25.0625,43,20,2,2020-10-04T13:23:35,1601680965.248057,2020-10-03T02:22:45
1601807029,699745,-24.3125,87,20,2,2020-10-04T13:23:49,1601680979.3765528,2020-10-03T02:22:59
1601807046,965394,-23.25,136,20,2,2020-10-04T13:24:06,1601680996.908509,2020-10-03T02:23:16
1601807061,184257,-22.25,178,20,2,2020-10-04T13:24:21,1601681010.662701,2020-10-03T02:23:30
1601807079,465374,-20.9375,223,20,2,2020-10-04T13:24:39,1601681028.1373248,2020-10-03T02:23:48
1601807093,684128,-20.1875,11,20,2,2020-10-04T13:24:53,1601681042.253929,2020-10-03T02:24:02
1601807111,965382,-19.125,56,20,2,2020-10-04T13:25:11,1601681060.159112,2020-10-03T02:24:20
1601807125,168507,-18.125,101,20,2,2020-10-04T13:25:25,1601681076.2848399,2020-10-03T02:24:36
1601807143,449753,-17.125,144,20,2,2020-10-04T13:25:43,1601681090.443645,2020-10-03T02:24:50
1601807156,652894,-16.375,194,20,2,2020-10-04T13:25:56,1601681108.690788,2020-10-03T02:25:08
1601807174,934132,-15.0625,235,20,2,2020-10-04T13:26:14,1601681122.3331048,2020-10-03T02:25:22
1601807189,152894,-14.0625,24,20,2,2020-10-04T13:26:29,1601681136.3757648,2020-10-03T02:25:36
1601807206,418519,-13.1875,69,20,2,2020-10-04T13:26:46,1601681154.111176,2020-10-03T02:25:54
1601807220,637269,-12.5625,112,20,2,2020-10-04T13:27:00,1601681167.907793,2020-10-03T02:26:07
1601807238,918520,-11.5,154,20,2,2020-10-04T13:27:18,1601681184.806589,2020-10-03T02:26:24
1601807253,97558,-10.4375,197,20,2,2020-10-04T13:27:33,1601681199.2309358,2020-10-03T02:26:39
1601807270,114337,-9.6875,242,20,2,2020-10-04T13:27:50,1601681216.081908,2020-10-03T02:26:56
1601807284,237786,-9.0,32,20,2,2020-10-04T13:28:04,1601681230.8311799,2020-10-03T02:27:10
1601807302,242859,-7.75,79,20,2,2020-10-04T13:28:22,1601681248.5497599,2020-10-03T02:27:28
1601807316,238133,-6.875,122,20,2,2020-10-04T13:28:36,1601681262.294956,2020-10-03T02:27:42
1601807333,233671,-6.0,167,20,2,2020-10-04T13:28:53,1601681279.409708,2020-10-03T02:27:59
1601807348,232184,-5.25,210,20,2,2020-10-04T13:29:08,1601681293.4297888,2020-10-03T02:28:13
1601807361,232497,-4.3125,0,20,2,2020-10-04T13:29:21,1601681307.480501,2020-10-03T02:28:27
1601807379,209123,-3.25,49,20,2,2020-10-04T13:29:39,1601681324.267277,2020-10-03T02:28:44
1601807393,202007,-2.75,94,20,2,2020-10-04T13:29:53,1601681339.024848,2020-10-03T02:28:59
1601807410,213376,-1.75,143,20,2,2020-10-04T13:30:10,1601681356.848096,2020-10-03T02:29:16
1601807424,215674,-1.0625,188,20,2,2020-10-04T13:30:24,1601681370.725077,2020-10-03T02:29:30
1601807442,166267,-0.125,236,20,2,2020-10-04T13:30:42,1601681387.520556,2020-10-03T02:29:47
1601807456,212863,0.625,27,20,2,2020-10-04T13:30:56,1601681402.265972,2020-10-03T02:30:02
1601807472,220116,1.5625,74,20,2,2020-10-04T13:31:12,1601681417.963312,2020-10-03T02:30:17
1601807479,220118,1.8125,119,20,2,2020-10-04T13:31:19,1601681425.897213,2020-10-03T02:30:25
1601807489,216118,2.0625,167,20,2,2020-10-04T13:31:29,1601681435.00278,2020-10-03T02:30:35
1601807497,216117,2.3125,208,20,2,2020-10-04T13:31:37,1601681442.994772,2020-10-03T02:30:42
1601807504,227059,2.625,255,20,2,2020-10-04T13:31:44,1601681451.897717,2020-10-03T02:30:51
1601807514,212451,2.9375,45,20,2,2020-10-04T13:31:54,1601681460.967321,2020-10-03T02:31:00
1601807522,205995,3.25,88,20,2,2020-10-04T13:32:02,1601681468.722337,2020-10-03T02:31:08
1601807532,227806,3.625,135,20,2,2020-10-04T13:32:12,1601681477.209621,2020-10-03T02:31:17
1601807539,227841,3.875,182,20,2,2020-10-04T13:32:19,1601681485.694697,2020-10-03T02:31:25
1601807549,224903,4.25,225,20,2,2020-10-04T13:32:29,1601681495.19256,2020-10-03T02:31:35
1601807557,224898,4.5,15,20,2,2020-10-04T13:32:37,1601681503.278152,2020-10-03T02:31:43
1601807567,223698,4.875,64,20,2,2020-10-04T13:32:47,1601681513.938377,2020-10-03T02:31:53
1601807574,226932,5.0,104,20,2,2020-10-04T13:32:54,1601681521.231977,2020-10-03T02:32:01
1601807585,226845,5.375,149,20,2,2020-10-04T13:33:05,1601681530.0223448,2020-10-03T02:32:10
1601807592,223851,5.5625,197,20,2,2020-10-04T13:33:12,1601681538.748412,2020-10-03T02:32:18
1601807602,223848,5.875,243,20,2,2020-10-04T13:33:22,1601681548.4246569,2020-10-03T02:32:28
1601807609,217090,6.1875,29,20,2,2020-10-04T13:33:29,1601681555.9481518,2020-10-03T02:32:35
1601807619,202816,6.625,75,20,2,2020-10-04T13:33:39,1601681565.404273,2020-10-03T02:32:45
1601807627,91016,6.875,121,20,2,2020-10-04T13:33:47,1601681572.9778678,2020-10-03T02:32:52
1601807636,136584,7.125,172,20,2,2020-10-04T13:33:56,1601681581.756249,2020-10-03T02:33:01
1601807644,223921,7.375,217,20,2,2020-10-04T13:34:04,1601681590.40274,2020-10-03T02:33:10
1601807654,216875,7.6875,8,20,2,2020-10-04T13:34:14,1601681599.384125,2020-10-03T02:33:19
1601807663,216874,7.9375,56,20,2,2020-10-04T13:34:23,1601681609.1295118,2020-10-03T02:33:29
1601807670,223384,8.125,100,20,2,2020-10-04T13:34:30,1601681617.460533,2020-10-03T02:33:37
1601807680,218063,8.5625,147,20,2,2020-10-04T13:34:40,1601681626.524724,2020-10-03T02:33:46
1601807688,218055,8.9375,190,20,2,2020-10-04T13:34:48,1601681633.9222958,2020-10-03T02:33:53
1601807697,218296,9.25,239,20,2,2020-10-04T13:34:57,1601681643.9429529,2020-10-03T02:34:03
1601807705,218296,9.625,18,20,2,2020-10-04T13:35:05,1601681652.110733,2020-10-03T02:34:12
1601807713,221712,9.9375,65,20,2,2020-10-04T13:35:13,1601681660.4625049,2020-10-03T02:34:20
1601807723,221711,10.25,109,20,2,2020-10-04T13:35:23,1601681669.117704,2020-10-03T02:34:29
1601807731,217360,10.5,155,20,2,2020-10-04T13:35:31,1601681677.4685879,2020-10-03T02:34:37
1601807741,213998,10.875,204,20,2,2020-10-04T13:35:41,1601681687.7139568,2020-10-03T02:34:47
1601807749,213999,11.375,244,20,2,2020-10-04T13:35:49,1601681695.4182599,2020-10-03T02:34:55
1601807758,216123,11.8125,35,20,2,2020-10-04T13:35:58,1601681704.8510048,2020-10-03T02:35:04
1601807767,216123,12.25,81,20,2,2020-10-04T13:36:07,1601681713.143821,2020-10-03T02:35:13
1601807774,216336,12.625,126,20,2,2020-10-04T13:36:14,1601681721.7876248,2020-10-03T02:35:21
1601807785,218154,13.125,171,20,2,2020-10-04T13:36:25,1601681729.9372208,2020-10-03T02:35:29
1601807792,218137,13.5,216,20,2,2020-10-04T13:36:32,1601681738.67746,2020-10-03T02:35:38
