time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601800993,462000,27.227100372314453,219,11,0,2020-10-04T11:43:13,1601674940.481781,2020-10-03T00:42:20
1601801016,945000,25.937719345092773,24,11,0,2020-10-04T11:43:36,1601674962.833637,2020-10-03T00:42:42
1601801034,909000,28.194141387939453,83,11,0,2020-10-04T11:43:54,1601674983.618072,2020-10-03T00:43:03
1601801057,20000,25.615381240844727,145,11,0,2020-10-04T11:44:17,1601675003.413853,2020-10-03T00:43:23
1601801079,136000,25.615381240844727,208,11,0,2020-10-04T11:44:39,1601675025.823381,2020-10-03T00:43:45
1601801101,254000,25.615381240844727,14,11,0,2020-10-04T11:45:01,1601675047.188333,2020-10-03T00:44:07
1601801124,727000,26.260082244873047,80,11,0,2020-10-04T11:45:24,1601675070.399109,2020-10-03T00:44:30
1601801142,682000,26.260082244873047,141,11,0,2020-10-04T11:45:42,1601675089.4172559,2020-10-03T00:44:49
1601801164,779000,26.260082244873047,203,11,0,2020-10-04T11:46:04,1601675112.041244,2020-10-03T00:45:12
1601801184,106000,26.260082244873047,7,11,0,2020-10-04T11:46:24,1601675134.577205,2020-10-03T00:45:34
1601801208,5000,26.260082244873047,64,11,0,2020-10-04T11:46:48,1601675153.8428478,2020-10-03T00:45:53
1601801229,156000,25.937719345092773,127,11,0,2020-10-04T11:47:09,1601675176.4627008,2020-10-03T00:46:16
1601801247,966000,26.582422256469727,186,11,0,2020-10-04T11:47:27,1601675194.45956,2020-10-03T00:46:34
1601801269,111000,26.260082244873047,251,11,0,2020-10-04T11:47:49,1601675217.439116,2020-10-03T00:46:57
1601801292,624000,25.937719345092773,57,11,0,2020-10-04T11:48:12,1601675240.128216,2020-10-03T00:47:20
1601801311,950000,26.260082244873047,116,11,0,2020-10-04T11:48:31,1601675258.961804,2020-10-03T00:47:38
1601801335,458000,27.227100372314453,174,11,0,2020-10-04T11:48:55,1601675281.589781,2020-10-03T00:48:01
1601801353,433000,25.615381240844727,231,11,0,2020-10-04T11:49:13,1601675300.176065,2020-10-03T00:48:20
1601801375,550000,25.615381240844727,37,11,0,2020-10-04T11:49:35,1601675322.48696,2020-10-03T00:48:42
1601801399,50000,25.937719345092773,99,11,0,2020-10-04T11:49:59,1601675344.960953,2020-10-03T00:49:04
1601801421,162000,25.615381240844727,163,11,0,2020-10-04T11:50:21,1601675367.668901,2020-10-03T00:49:27
1601801439,129000,25.293041229248047,222,11,0,2020-10-04T11:50:39,1601675386.186101,2020-10-03T00:49:46
1601801462,635000,27.227100372314453,30,11,0,2020-10-04T11:51:02,1601675409.453156,2020-10-03T00:50:09
1601801481,976000,26.260082244873047,89,11,0,2020-10-04T11:51:21,1601675428.121856,2020-10-03T00:50:28
1601801504,77000,25.937719345092773,151,11,0,2020-10-04T11:51:44,1601675450.523733,2020-10-03T00:50:50
1601801526,199000,26.260082244873047,217,11,0,2020-10-04T11:52:06,1601675473.197057,2020-10-03T00:51:13
1601801548,306000,25.937719345092773,20,11,0,2020-10-04T11:52:28,1601675495.295004,2020-10-03T00:51:35
1601801567,659000,24.970703125,79,11,0,2020-10-04T11:52:47,1601675513.965652,2020-10-03T00:51:53
1601801589,802000,22.714282989501953,139,11,0,2020-10-04T11:53:09,1601675536.522244,2020-10-03T00:52:16
1601801607,824000,21.424901962280273,200,11,0,2020-10-04T11:53:27,1601675557.835336,2020-10-03T00:52:37
1601801630,24000,20.4578857421875,6,11,0,2020-10-04T11:53:50,1601675577.018525,2020-10-03T00:52:57
1601801653,622000,19.168506622314453,65,11,0,2020-10-04T11:54:13,1601675599.590201,2020-10-03T00:53:19
1601801671,677000,17.556787490844727,127,11,0,2020-10-04T11:54:31,1601675620.606524,2020-10-03T00:53:40
1601801693,952000,16.589746475219727,187,11,0,2020-10-04T11:54:53,1601675640.900852,2020-10-03T00:54:00
1601801716,361000,15.622705459594727,248,11,0,2020-10-04T11:55:16,1601675662.835101,2020-10-03T00:54:22
1601801735,661000,16.912084579467773,53,11,0,2020-10-04T11:55:35,1601675681.5596678,2020-10-03T00:54:41
1601801757,156000,14.010986328125,116,11,0,2020-10-04T11:55:57,1601675703.5686848,2020-10-03T00:55:03
1601801778,528000,13.366308212280273,176,11,0,2020-10-04T11:56:18,1601675725.041476,2020-10-03T00:55:25
1601801794,934000,14.333325386047363,238,11,0,2020-10-04T11:56:34,1601675743.876188,2020-10-03T00:55:43
1601801819,444000,12.399267196655273,38,11,0,2020-10-04T11:56:59,1601675766.226112,2020-10-03T00:56:06
1601801842,891000,11.754590034484863,96,11,0,2020-10-04T11:57:22,1601675788.469905,2020-10-03T00:56:28
1601801860,94000,10.787549018859863,153,11,0,2020-10-04T11:57:40,1601675807.28014,2020-10-03T00:56:47
1601801884,90000,10.4652099609375,215,11,0,2020-10-04T11:58:04,1601675830.555105,2020-10-03T00:57:10
1601801905,980000,9.820508003234863,22,11,0,2020-10-04T11:58:25,1601675853.1083639,2020-10-03T00:57:33
1601801924,612000,9.175829887390137,79,11,0,2020-10-04T11:58:44,1601675871.290789,2020-10-03T00:57:51
1601801947,301000,9.4981689453125,139,11,0,2020-10-04T11:59:07,1601675893.331856,2020-10-03T00:58:13
1601801969,849000,8.5311279296875,201,11,0,2020-10-04T11:59:29,1601675916.3721519,2020-10-03T00:58:36
1601801988,184000,8.208789825439453,3,11,0,2020-10-04T11:59:48,1601675934.389536,2020-10-03T00:58:54
1601802011,227000,7.886449813842773,71,11,0,2020-10-04T12:00:11,1601675957.718061,2020-10-03T00:59:17
1601802033,677000,6.919408798217773,133,11,0,2020-10-04T12:00:33,1601675979.527109,2020-10-03T00:59:39
1601802049,312000,8.5311279296875,190,11,0,2020-10-04T12:00:49,1601675995.761853,2020-10-03T00:59:55
1601802055,959000,6.597070693969727,252,11,0,2020-10-04T12:00:55,1601676008.3258638,2020-10-03T01:00:08
1601802071,207000,7.886449813842773,57,11,0,2020-10-04T12:01:11,1601676020.503156,2020-10-03T01:00:20
1601802083,307000,7.241748809814453,115,11,0,2020-10-04T12:01:23,1601676032.25334,2020-10-03T01:00:32
1601802095,236000,6.274730682373047,171,11,0,2020-10-04T12:01:35,1601676043.208529,2020-10-03T01:00:43
1601802110,36000,3.695972442626953,233,11,0,2020-10-04T12:01:50,1601676056.37968,2020-10-03T01:00:56
1601802117,811000,3.695972442626953,32,11,0,2020-10-04T12:01:57,1601676066.141196,2020-10-03T01:01:06
1601802130,571000,2.728931427001953,93,11,0,2020-10-04T12:02:10,1601676079.357312,2020-10-03T01:01:19
1601802144,731000,4.340648651123047,155,11,0,2020-10-04T12:02:24,1601676091.6236799,2020-10-03T01:01:31
1601802155,724000,3.3736324310302734,211,11,0,2020-10-04T12:02:35,1601676102.928608,2020-10-03T01:01:42
1601802167,453000,2.728931427001953,13,11,0,2020-10-04T12:02:47,1601676115.568945,2020-10-03T01:01:55
1601802180,813000,2.4065914154052734,75,11,0,2020-10-04T12:03:00,1601676128.3894808,2020-10-03T01:02:08
1601802191,151000,2.4065914154052734,132,11,0,2020-10-04T12:03:11,1601676139.239284,2020-10-03T01:02:19
1601802205,112000,0.7948722839355469,194,11,0,2020-10-04T12:03:25,1601676151.7585678,2020-10-03T01:02:31
1601802215,631000,0.7948722839355469,255,11,0,2020-10-04T12:03:35,1601676162.793848,2020-10-03T01:02:42
1601802228,150000,4.663013458251953,63,11,0,2020-10-04T12:03:48,1601676174.017777,2020-10-03T01:02:54
1601802237,873000,-0.17216873168945312,122,11,0,2020-10-04T12:03:57,1601676186.0508878,2020-10-03T01:03:06
1601802251,295000,0.15019607543945312,184,11,0,2020-10-04T12:04:11,1601676198.393492,2020-10-03T01:03:18
1601802280,264000,-0.8168449401855469,241,11,0,2020-10-04T12:04:40,1601676209.362161,2020-10-03T01:03:29
1601802274,479000,-2.1062259674072266,39,11,0,2020-10-04T12:04:34,1601676220.6673079,2020-10-03T01:03:40
1601802285,756000,-3.0732669830322266,97,11,0,2020-10-04T12:04:45,1601676233.1951718,2020-10-03T01:03:53
1601802298,15000,-1.7838859558105469,157,11,0,2020-10-04T12:04:58,1601676244.771365,2020-10-03T01:04:04
1601802309,201000,-2.4285640716552734,221,11,0,2020-10-04T12:05:09,1601676256.878573,2020-10-03T01:04:16
1601802319,173000,-1.7838859558105469,20,11,0,2020-10-04T12:05:19,1601676267.365908,2020-10-03T01:04:27
1601802351,377000,-2.1062259674072266,83,11,0,2020-10-04T12:05:51,1601676280.088284,2020-10-03T01:04:40
1601802362,227000,-2.4285640716552734,142,11,0,2020-10-04T12:06:02,1601676291.603848,2020-10-03T01:04:51
1601802357,144000,-2.4285640716552734,202,11,0,2020-10-04T12:05:57,1601676302.751181,2020-10-03T01:05:02
1601802368,749000,-1.7838859558105469,8,11,0,2020-10-04T12:06:08,1601676314.8039398,2020-10-03T01:05:14
1601802379,554000,-2.1062259674072266,66,11,0,2020-10-04T12:06:19,1601676326.948205,2020-10-03T01:05:26
1601802391,359000,-3.0732669830322266,125,11,0,2020-10-04T12:06:31,1601676339.024164,2020-10-03T01:05:39
1601802402,798000,-5.00732421875,184,11,0,2020-10-04T12:06:42,1601676349.685797,2020-10-03T01:05:49
1601802414,94000,-4.040283203125,244,11,0,2020-10-04T12:06:54,1601676361.7788968,2020-10-03T01:06:01
1601802423,863000,-4.040283203125,46,11,0,2020-10-04T12:07:03,1601676372.7428489,2020-10-03T01:06:12
1601802437,935000,-4.362646102905273,102,11,0,2020-10-04T12:07:17,1601676384.041453,2020-10-03T01:06:24
1601802450,547000,-3.3956050872802734,164,11,0,2020-10-04T12:07:30,1601676396.364132,2020-10-03T01:06:36
1601802460,716000,-5.00732421875,221,11,0,2020-10-04T12:07:40,1601676407.815764,2020-10-03T01:06:47
1601802473,904000,-5.329662322998047,22,11,0,2020-10-04T12:07:53,1601676419.750124,2020-10-03T01:06:59
1601802477,132000,-5.652027130126953,78,11,0,2020-10-04T12:07:57,1601676430.222496,2020-10-03T01:07:10
1601802496,419000,-6.296703338623047,139,11,0,2020-10-04T12:08:16,1601676442.956256,2020-10-03T01:07:22
1601802504,680000,-6.941381454467773,197,11,0,2020-10-04T12:08:24,1601676452.968361,2020-10-03T01:07:32
1601802517,740000,-7.908424377441406,255,11,0,2020-10-04T12:08:37,1601676465.210816,2020-10-03T01:07:45
1601802528,431000,-7.586082458496094,59,11,0,2020-10-04T12:08:48,1601676477.744129,2020-10-03T01:07:57
1601802541,944000,-7.908424377441406,119,11,0,2020-10-04T12:09:01,1601676488.2634199,2020-10-03T01:08:08
1601802554,636000,-8.875465393066406,180,11,0,2020-10-04T12:09:14,1601676500.2951329,2020-10-03T01:08:20
1601802584,219000,-11.131858825683594,244,11,0,2020-10-04T12:09:44,1601676513.0303879,2020-10-03T01:08:33
1601802577,556000,-9.842479705810547,48,11,0,2020-10-04T12:09:37,1601676524.355461,2020-10-03T01:08:44
1601802588,392000,-11.131858825683594,103,11,0,2020-10-04T12:09:48,1601676536.0159,2020-10-03T01:08:56
1601802599,729000,-11.4542236328125,167,11,0,2020-10-04T12:09:59,1601676548.231704,2020-10-03T01:09:08
1601802630,704000,-12.098899841308594,223,11,0,2020-10-04T12:10:30,1601676558.680409,2020-10-03T01:09:18
1601802624,506000,-13.065940856933594,29,11,0,2020-10-04T12:10:24,1601676570.550097,2020-10-03T01:09:30
1601802637,419000,-11.131858825683594,90,11,0,2020-10-04T12:10:37,1601676583.037273,2020-10-03T01:09:43
1601802648,571000,-14.677661895751953,148,11,0,2020-10-04T12:10:48,1601676594.6162999,2020-10-03T01:09:54
1601802660,302000,-13.065940856933594,210,11,0,2020-10-04T12:11:00,1601676607.611045,2020-10-03T01:10:07
1601802670,704000,-14.032958984375,14,11,0,2020-10-04T12:11:10,1601676619.552589,2020-10-03T01:10:19
1601802683,37000,-13.710620880126953,70,11,0,2020-10-04T12:11:23,1601676630.301744,2020-10-03T01:10:30
1601802695,117000,-15.322338104248047,127,11,0,2020-10-04T12:11:35,1601676642.678176,2020-10-03T01:10:42
1601802708,850000,-16.934059143066406,187,11,0,2020-10-04T12:11:48,1601676654.210449,2020-10-03T01:10:54
1601802717,710000,-18.223438262939453,244,11,0,2020-10-04T12:11:57,1601676665.408736,2020-10-03T01:11:05
1601802727,737000,-18.5457763671875,47,11,0,2020-10-04T12:12:07,1601676677.355808,2020-10-03T01:11:17
1601802739,942000,-18.868141174316406,109,11,0,2020-10-04T12:12:19,1601676689.185021,2020-10-03T01:11:29
1601802753,149000,-20.157520294189453,169,11,0,2020-10-04T12:12:33,1601676700.404428,2020-10-03T01:11:40
1601802765,881000,-21.769237518310547,231,11,0,2020-10-04T12:12:45,1601676712.976429,2020-10-03T01:11:52
1601802776,897000,-24.025634765625,35,11,0,2020-10-04T12:12:56,1601676725.3312569,2020-10-03T01:12:05
1601802785,466000,-22.736255645751953,93,11,0,2020-10-04T12:13:05,1601676735.631345,2020-10-03T01:12:15
1601802801,783000,-23.058616638183594,148,11,0,2020-10-04T12:13:21,1601676748.051648,2020-10-03T01:12:28
1601802812,803000,-23.703296661376953,208,11,0,2020-10-04T12:13:32,1601676760.235029,2020-10-03T01:12:40
1601802824,791000,-23.058616638183594,10,11,0,2020-10-04T12:13:44,1601676770.930368,2020-10-03T01:12:50
1601802835,464000,-26.604393005371094,70,11,0,2020-10-04T12:13:55,1601676782.915401,2020-10-03T01:13:02
1601802867,66000,-27.893775939941406,128,11,0,2020-10-04T12:14:27,1601676794.8034,2020-10-03T01:13:14
1601802859,624000,-29.5054931640625,183,11,0,2020-10-04T12:14:19,1601676806.2482638,2020-10-03T01:13:26
1601802871,740000,-29.183155059814453,240,11,0,2020-10-04T12:14:31,1601676817.76016,2020-10-03T01:13:37
1601802883,359000,-30.150196075439453,44,11,0,2020-10-04T12:14:43,1601676831.220924,2020-10-03T01:13:51
1601802894,594000,-30.150196075439453,102,11,0,2020-10-04T12:14:54,1601676841.3045318,2020-10-03T01:14:01
1601802906,48000,-30.4725341796875,164,11,0,2020-10-04T12:15:06,1601676854.233988,2020-10-03T01:14:14
1601802920,185000,-29.827831268310547,220,11,0,2020-10-04T12:15:20,1601676866.0412319,2020-10-03T01:14:26
1601802929,498000,-30.794872283935547,18,11,0,2020-10-04T12:15:29,1601676876.365757,2020-10-03T01:14:36
1601802961,184000,-31.439552307128906,78,11,0,2020-10-04T12:16:01,1601676889.441393,2020-10-03T01:14:49
1601802953,572000,-32.406593322753906,138,11,0,2020-10-04T12:15:53,1601676900.261004,2020-10-03T01:15:00
1601802961,818000,-35.30768966674805,197,11,0,2020-10-04T12:16:01,1601676911.2686439,2020-10-03T01:15:11
1601802966,90000,-36.27473068237305,242,11,0,2020-10-04T12:16:06,1601676921.828789,2020-10-03T01:15:21
1601802966,752000,-37.24174880981445,21,11,0,2020-10-04T12:16:06,1601676931.7368689,2020-10-03T01:15:31
1601802966,576000,-36.27473068237305,72,11,0,2020-10-04T12:16:06,1601676939.5818288,2020-10-03T01:15:39
1601802966,939000,-36.919410705566406,118,11,0,2020-10-04T12:16:06,1601676950.0179288,2020-10-03T01:15:50
1601802966,675000,-37.886451721191406,161,11,0,2020-10-04T12:16:06,1601676959.678397,2020-10-03T01:15:59
1601802966,627000,-38.5311279296875,196,11,0,2020-10-04T12:16:06,1601676969.1394038,2020-10-03T01:16:09
1601802966,794000,-38.5311279296875,21,11,0,2020-10-04T12:16:06,1601676997.3609009,2020-10-03T01:16:37
1601802966,126000,-40.4652099609375,77,11,0,2020-10-04T12:16:06,1601677008.870352,2020-10-03T01:16:48
1601802966,556000,-39.4981689453125,127,11,0,2020-10-04T12:16:06,1601677017.2436519,2020-10-03T01:16:57
1601802966,45000,-39.4981689453125,180,11,0,2020-10-04T12:16:06,1601677026.864028,2020-10-03T01:17:06
1601802966,665000,-40.4652099609375,231,11,0,2020-10-04T12:16:06,1601677036.5896199,2020-10-03T01:17:16
1601802966,684000,-42.076927185058594,27,11,0,2020-10-04T12:16:06,1601677046.5345528,2020-10-03T01:17:26
1601802966,165000,-41.432228088378906,79,11,0,2020-10-04T12:16:06,1601677055.4286568,2020-10-03T01:17:35
1601802966,176000,-41.432228088378906,131,11,0,2020-10-04T12:16:06,1601677065.153632,2020-10-03T01:17:45
1601802966,634000,-40.78755187988281,186,11,0,2020-10-04T12:16:06,1601677074.866757,2020-10-03T01:17:54
1601802968,326000,-42.076927185058594,239,11,0,2020-10-04T12:16:08,1601677084.5089998,2020-10-03T01:18:04
1601803106,644000,-42.399269104003906,183,11,0,2020-10-04T12:18:26,1601677435.036357,2020-10-03T01:23:55
1601803121,86000,-42.076927185058594,20,11,0,2020-10-04T12:18:41,1601677451.6440768,2020-10-03T01:24:11
1601803138,736000,-42.399269104003906,116,11,0,2020-10-04T12:18:58,1601677469.429097,2020-10-03T01:24:29
1601803150,780000,-42.076927185058594,185,11,0,2020-10-04T12:19:10,1601677481.7650719,2020-10-03T01:24:41
1601803154,143000,-42.399269104003906,231,11,0,2020-10-04T12:19:14,1601677490.645712,2020-10-03T01:24:50
1601803203,563000,-43.0439453125,245,11,0,2020-10-04T12:20:03,1601677537.330128,2020-10-03T01:25:37
1601802967,107000,-42.399269104003906,83,11,0,2020-10-04T12:16:07,1601677556.0346558,2020-10-03T01:25:56
1601802971,466000,-42.399269104003906,132,11,0,2020-10-04T12:16:11,1601677564.148093,2020-10-03T01:26:04
1601802979,381000,-42.399269104003906,184,11,0,2020-10-04T12:16:19,1601677573.726121,2020-10-03T01:26:13
1601802999,20000,-42.076927185058594,10,11,0,2020-10-04T12:16:39,1601677592.407012,2020-10-03T01:26:32
1601803011,276000,-41.75459289550781,61,11,0,2020-10-04T12:16:51,1601677602.784488,2020-10-03T01:26:42
1601803023,842000,-42.076927185058594,133,11,0,2020-10-04T12:17:03,1601677616.810636,2020-10-03T01:26:56
1601803027,499000,-41.75459289550781,183,11,0,2020-10-04T12:17:07,1601677625.084537,2020-10-03T01:27:05
1601803048,390000,-40.78755187988281,26,11,0,2020-10-04T12:17:28,1601677644.727429,2020-10-03T01:27:24
1601803055,312000,-40.78755187988281,80,11,0,2020-10-04T12:17:35,1601677654.749796,2020-10-03T01:27:34
315964809,698000,-40.142845153808594,196,11,0,1980-01-06T03:00:09,1601677676.457361,2020-10-03T01:27:56
315964819,574000,-41.75459289550781,251,11,0,1980-01-06T03:00:19,1601677686.516233,2020-10-03T01:28:06
315964826,805000,-40.4652099609375,50,11,0,1980-01-06T03:00:26,1601677696.4274318,2020-10-03T01:28:16
315964833,862000,-37.886451721191406,104,11,0,1980-01-06T03:00:33,1601677705.9650888,2020-10-03T01:28:25
315964846,588000,-39.4981689453125,158,11,0,1980-01-06T03:00:46,1601677715.890029,2020-10-03T01:28:35
315964856,353000,-40.4652099609375,213,11,0,1980-01-06T03:00:56,1601677725.787473,2020-10-03T01:28:45
315964865,153000,-36.27473068237305,11,11,0,1980-01-06T03:01:05,1601677734.8870518,2020-10-03T01:28:54
315964874,15000,-40.78755187988281,65,11,0,1980-01-06T03:01:14,1601677744.4738278,2020-10-03T01:29:04
315964880,252000,-40.142845153808594,121,11,0,1980-01-06T03:01:20,1601677754.673776,2020-10-03T01:29:14
315964890,990000,-39.17582702636719,170,11,0,1980-01-06T03:01:30,1601677763.736292,2020-10-03T01:29:23
315964898,771000,-38.853492736816406,226,11,0,1980-01-06T03:01:38,1601677773.5725129,2020-10-03T01:29:33
315964908,702000,-39.4981689453125,24,11,0,1980-01-06T03:01:48,1601677783.1701,2020-10-03T01:29:43
315964917,642000,-40.4652099609375,78,11,0,1980-01-06T03:01:57,1601677793.011376,2020-10-03T01:29:53
315964928,223000,-41.109886169433594,127,11,0,1980-01-06T03:02:08,1601677801.622953,2020-10-03T01:30:01
315964944,101000,-41.109886169433594,233,11,0,1980-01-06T03:02:24,1601677821.586889,2020-10-03T01:30:21
315964955,31000,-40.4652099609375,26,11,0,1980-01-06T03:02:35,1601677830.677696,2020-10-03T01:30:30
315964964,945000,-40.142845153808594,82,11,0,1980-01-06T03:02:44,1601677841.168676,2020-10-03T01:30:41
315964972,135000,-40.142845153808594,132,11,0,1980-01-06T03:02:52,1601677851.2915719,2020-10-03T01:30:51
315964982,59000,-39.82051086425781,184,11,0,1980-01-06T03:03:02,1601677860.545177,2020-10-03T01:31:00
315964990,6000,-40.142845153808594,238,11,0,1980-01-06T03:03:10,1601677870.1425529,2020-10-03T01:31:10
315965001,573000,-41.432228088378906,34,11,0,1980-01-06T03:03:21,1601677879.660941,2020-10-03T01:31:19
315965009,520000,-40.142845153808594,90,11,0,1980-01-06T03:03:29,1601677889.1815798,2020-10-03T01:31:29
315965018,437000,-40.142845153808594,148,11,0,1980-01-06T03:03:38,1601677899.108857,2020-10-03T01:31:39
315965029,18000,-41.109886169433594,200,11,0,1980-01-06T03:03:49,1601677908.278169,2020-10-03T01:31:48
315965036,965000,-39.82051086425781,254,11,0,1980-01-06T03:03:56,1601677917.9209049,2020-10-03T01:31:57
315965044,889000,-40.78755187988281,52,11,0,1980-01-06T03:04:04,1601677927.898125,2020-10-03T01:32:07
315965063,417000,-39.17582702636719,147,11,0,1980-01-06T03:04:23,1601677946.171988,2020-10-03T01:32:26
315965071,364000,-38.853492736816406,201,11,0,1980-01-06T03:04:31,1601677956.028024,2020-10-03T01:32:36
315965080,275000,-39.82051086425781,252,11,0,1980-01-06T03:04:40,1601677965.3899279,2020-10-03T01:32:45
315965091,207000,-38.853492736816406,50,11,0,1980-01-06T03:04:51,1601677974.9137318,2020-10-03T01:32:54
315965100,149000,-39.17582702636719,100,11,0,1980-01-06T03:05:00,1601677984.557288,2020-10-03T01:33:04
315965108,74000,-38.853492736816406,152,11,0,1980-01-06T03:05:08,1601677994.2275329,2020-10-03T01:33:14
315965116,20000,-38.853492736816406,203,11,0,1980-01-06T03:05:16,1601678003.619745,2020-10-03T01:33:23
315965127,592000,-38.20878982543945,253,11,0,1980-01-06T03:05:27,1601678013.635588,2020-10-03T01:33:33
315965134,742000,-39.4981689453125,45,11,0,1980-01-06T03:05:34,1601678022.482097,2020-10-03T01:33:42
315965143,725000,-38.853492736816406,97,11,0,1980-01-06T03:05:43,1601678032.123544,2020-10-03T01:33:52
315965155,326000,-38.5311279296875,151,11,0,1980-01-06T03:05:55,1601678042.6450958,2020-10-03T01:34:02
315965163,910000,-37.886451721191406,203,11,0,1980-01-06T03:06:03,1601678051.4771888,2020-10-03T01:34:11
315965170,506000,-38.5311279296875,3,11,0,1980-01-06T03:06:10,1601678061.7553408,2020-10-03T01:34:21
315965181,211000,-38.20878982543945,59,11,0,1980-01-06T03:06:21,1601678071.836809,2020-10-03T01:34:31
