time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802909,905,18.759252548217773,181,12,0,2020-10-04T12:15:09,1601676856.906585,2020-10-03T01:14:16
1601802922,410,16.64152717590332,237,12,0,2020-10-04T12:15:22,1601676868.589741,2020-10-03T01:14:28
1601802934,887,17.29745864868164,41,12,0,2020-10-04T12:15:34,1601676881.8039598,2020-10-03T01:14:41
1601802945,453,16.92264175415039,98,12,0,2020-10-04T12:15:45,1601676891.977469,2020-10-03T01:14:51
1601802956,975,17.297456741333008,156,12,0,2020-10-04T12:15:56,1601676903.131085,2020-10-03T01:15:03
1601802966,579,19.227781295776367,215,12,0,2020-10-04T12:16:06,1601676915.160148,2020-10-03T01:15:15
1601802986,654,17.484867095947266,37,12,0,2020-10-04T12:16:26,1601676934.282021,2020-10-03T01:15:34
1601802997,238,13.680458068847656,87,12,0,2020-10-04T12:16:37,1601676944.8522608,2020-10-03T01:15:44
1601803023,649,17.466127395629883,205,12,0,2020-10-04T12:17:03,1601676972.1403248,2020-10-03T01:16:12
1601802980,273,16.43537712097168,241,12,0,2020-10-04T12:16:20,1601676991.395257,2020-10-03T01:16:31
1601802989,905,17.48487091064453,40,12,0,2020-10-04T12:16:29,1601677001.2578568,2020-10-03T01:16:41
1601802999,541,16.735225677490234,94,12,0,2020-10-04T12:16:39,1601677011.508117,2020-10-03T01:16:51
1601803007,623,14.786172866821289,146,12,0,2020-10-04T12:16:47,1601677020.360225,2020-10-03T01:17:00
1601803019,189,15.610774040222168,196,12,0,2020-10-04T12:16:59,1601677030.27916,2020-10-03T01:17:10
1601803026,904,15.029802322387695,245,12,0,2020-10-04T12:17:06,1601677038.8257399,2020-10-03T01:17:18
1601802975,883,13.811635971069336,42,12,0,2020-10-04T12:16:15,1601677048.9033558,2020-10-03T01:17:28
1601802985,532,13.699198722839355,96,12,0,2020-10-04T12:16:25,1601677058.809232,2020-10-03T01:17:38
1601802995,185,12.855855941772461,150,12,0,2020-10-04T12:16:35,1601677068.7816398,2020-10-03T01:17:48
1601803003,220,12.087475776672363,204,12,0,2020-10-04T12:16:43,1601677078.193949,2020-10-03T01:17:58
1601803012,881,11.543989181518555,0,12,0,2020-10-04T12:16:52,1601677087.090909,2020-10-03T01:18:07
1601803020,614,11.000494003295898,44,12,0,2020-10-04T12:17:00,1601677094.303768,2020-10-03T01:18:14
1601803029,319,11.244132995605469,93,12,0,2020-10-04T12:17:09,1601677103.3422089,2020-10-03T01:18:23
1601803039,252,10.044713020324707,141,12,0,2020-10-04T12:17:19,1601677113.1659808,2020-10-03T01:18:33
1601803046,996,11.637690544128418,184,12,0,2020-10-04T12:17:26,1601677120.4459288,2020-10-03T01:18:40
1601803054,744,10.438272476196289,235,12,0,2020-10-04T12:17:34,1601677129.212365,2020-10-03T01:18:49
1601803063,669,11.862582206726074,28,12,0,2020-10-04T12:17:43,1601677138.197332,2020-10-03T01:18:58
1601803071,421,12.949560165405273,75,12,0,2020-10-04T12:17:51,1601677146.256593,2020-10-03T01:19:06
1601803079,174,11.187906265258789,122,12,0,2020-10-04T12:17:59,1601677154.181073,2020-10-03T01:19:14
1601803087,895,10.344566345214844,173,12,0,2020-10-04T12:18:07,1601677163.531985,2020-10-03T01:19:23
1601803095,827,9.744863510131836,218,12,0,2020-10-04T12:18:15,1601677170.6606438,2020-10-03T01:19:30
1601803102,610,11.543989181518555,11,12,0,2020-10-04T12:18:22,1601677179.319105,2020-10-03T01:19:39
1601803112,299,9.4824800491333,58,12,0,2020-10-04T12:18:32,1601677187.8675208,2020-10-03T01:19:47
1601803119,85,9.238849639892578,101,12,0,2020-10-04T12:18:39,1601677195.010764,2020-10-03T01:19:55
1601803128,952,8.67662239074707,150,12,0,2020-10-04T12:18:48,1601677204.0332558,2020-10-03T01:20:04
1601803136,709,8.807806015014648,194,12,0,2020-10-04T12:18:56,1601677212.5937328,2020-10-03T01:20:12
1601803143,497,9.126401901245117,238,12,0,2020-10-04T12:19:03,1601677219.906204,2020-10-03T01:20:19
1601803153,196,9.238850593566895,35,12,0,2020-10-04T12:19:13,1601677229.877636,2020-10-03T01:20:29
1601803161,109,8.714104652404785,81,12,0,2020-10-04T12:19:21,1601677237.691249,2020-10-03T01:20:37
1601803168,869,9.257588386535645,126,12,0,2020-10-04T12:19:28,1601677244.840188,2020-10-03T01:20:44
1601803178,570,8.995216369628906,177,12,0,2020-10-04T12:19:38,1601677254.111752,2020-10-03T01:20:54
1601803186,471,8.751588821411133,226,12,0,2020-10-04T12:19:46,1601677262.8334599,2020-10-03T01:21:02
1601803193,264,8.695365905761719,15,12,0,2020-10-04T12:19:53,1601677270.2659318,2020-10-03T01:21:10
1601803202,965,8.901515007019043,66,12,0,2020-10-04T12:20:02,1601677279.147337,2020-10-03T01:21:19
1601803211,695,8.938996315002441,115,12,0,2020-10-04T12:20:11,1601677288.236892,2020-10-03T01:21:28
1601803218,627,10.43826961517334,160,12,0,2020-10-04T12:20:18,1601677295.675861,2020-10-03T01:21:35
1601803228,323,9.726117134094238,211,12,0,2020-10-04T12:20:28,1601677306.1235158,2020-10-03T01:21:46
1601803236,81,10.700641632080078,2,12,0,2020-10-04T12:20:36,1601677313.8703768,2020-10-03T01:21:53
1601803242,869,8.845294952392578,47,12,0,2020-10-04T12:20:42,1601677320.737988,2020-10-03T01:22:00
1601803253,694,7.627129554748535,98,12,0,2020-10-04T12:20:53,1601677330.1461,2020-10-03T01:22:10
1601803261,456,9.38878059387207,147,12,0,2020-10-04T12:21:01,1601677339.809361,2020-10-03T01:22:19
1601803269,218,9.388776779174805,191,12,0,2020-10-04T12:21:09,1601677347.265388,2020-10-03T01:22:27
1601803279,64,8.226838111877441,244,12,0,2020-10-04T12:21:19,1601677356.3798409,2020-10-03T01:22:36
1601803287,798,9.74485969543457,39,12,0,2020-10-04T12:21:27,1601677365.732648,2020-10-03T01:22:45
1601803294,590,8.320542335510254,84,12,0,2020-10-04T12:21:34,1601677372.5650399,2020-10-03T01:22:52
1601803304,293,9.238847732543945,137,12,0,2020-10-04T12:21:44,1601677383.047349,2020-10-03T01:23:03
1601803312,194,9.05144214630127,184,12,0,2020-10-04T12:21:52,1601677391.0565639,2020-10-03T01:23:11
1601803319,953,9.032697677612305,231,12,0,2020-10-04T12:21:59,1601677398.8498359,2020-10-03T01:23:18
1601803329,655,9.013959884643555,22,12,0,2020-10-04T12:22:09,1601677407.469745,2020-10-03T01:23:27
1601803336,447,8.470470428466797,69,12,0,2020-10-04T12:22:16,1601677415.6586728,2020-10-03T01:23:35
1601803344,409,8.13313102722168,118,12,0,2020-10-04T12:22:24,1601677423.48554,2020-10-03T01:23:43
1601803354,112,8.414253234863281,170,12,0,2020-10-04T12:22:34,1601677433.018385,2020-10-03T01:23:53
1601803361,872,8.770329475402832,220,12,0,2020-10-04T12:22:41,1601677441.734588,2020-10-03T01:24:01
1601803120,153,9.313810348510742,11,12,0,2020-10-04T12:18:40,1601677449.112392,2020-10-03T01:24:09
1601803129,856,8.789070129394531,64,12,0,2020-10-04T12:18:49,1601677459.314553,2020-10-03T01:24:19
1601803137,617,9.051443099975586,107,12,0,2020-10-04T12:18:57,1601677467.1684198,2020-10-03T01:24:27
1601803144,408,9.445003509521484,156,12,0,2020-10-04T12:19:04,1601677475.601697,2020-10-03T01:24:35
1601803156,257,8.938997268676758,206,12,0,2020-10-04T12:19:16,1601677485.3459399,2020-10-03T01:24:45
1601803165,958,8.657881736755371,255,12,0,2020-10-04T12:19:25,1601677495.904517,2020-10-03T01:24:55
1601803172,749,8.770326614379883,46,12,0,2020-10-04T12:19:32,1601677503.350188,2020-10-03T01:25:03
1601803180,656,9.332555770874023,94,12,0,2020-10-04T12:19:40,1601677511.04058,2020-10-03T01:25:11
1601803190,359,8.301806449890137,145,12,0,2020-10-04T12:19:50,1601677520.664368,2020-10-03T01:25:20
1601803197,150,8.545438766479492,190,12,0,2020-10-04T12:19:57,1601677528.330157,2020-10-03T01:25:28
1601803205,880,8.807806015014648,241,12,0,2020-10-04T12:20:05,1601677536.432093,2020-10-03T01:25:36
1601803216,695,9.351297378540039,31,12,0,2020-10-04T12:20:16,1601677547.660472,2020-10-03T01:25:47
1601803223,481,9.313813209533691,73,12,0,2020-10-04T12:20:23,1601677553.608356,2020-10-03T01:25:53
1601803231,236,10.082189559936523,120,12,0,2020-10-04T12:20:31,1601677562.110524,2020-10-03T01:26:02
1601802983,501,9.576191902160645,175,12,0,2020-10-04T12:16:23,1601677573.341645,2020-10-03T01:26:13
1601802999,981,9.107661247253418,251,12,0,2020-10-04T12:16:39,1601677589.740289,2020-10-03T01:26:29
1601803009,675,9.238851547241211,48,12,0,2020-10-04T12:16:49,1601677600.3745918,2020-10-03T01:26:40
1601803027,296,8.676620483398438,144,12,0,2020-10-04T12:17:07,1601677617.691176,2020-10-03T01:26:57
1601803038,929,8.807807922363281,200,12,0,2020-10-04T12:17:18,1601677629.745113,2020-10-03T01:27:09
1601803045,880,8.24557876586914,246,12,0,2020-10-04T12:17:25,1601677637.010424,2020-10-03T01:27:17
