time_s,time_us,red_sensor_raw,co_conc,ox_sensor_raw,no2_conc,nh3_sensor_raw,nh3_conc,seq,srcSystem,srcComponent,time_gregorian
315964877,484500,15.670061111450195,0.10263536870479584,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,157,13,0,1980-01-06T03:01:17
315964878,484500,15.670061111450195,0.10263536870479584,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,162,13,0,1980-01-06T03:01:18
315964879,484500,15.7501802444458,0.10198400914669037,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,167,13,0,1980-01-06T03:01:19
315964880,484500,8.735461235046387,0.21287281811237335,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,171,13,0,1980-01-06T03:01:20
315964881,484500,15.7501802444458,0.10198400914669037,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,176,13,0,1980-01-06T03:01:21
315964882,484500,15.670061111450195,0.10263536870479584,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,181,13,0,1980-01-06T03:01:22
315964883,484500,15.670061111450195,0.10263536870479584,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,185,13,0,1980-01-06T03:01:23
315964884,484500,15.83107852935791,0.10133382678031921,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,190,13,0,1980-01-06T03:01:24
315964885,484500,15.7501802444458,0.10198400914669037,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,195,13,0,1980-01-06T03:01:25
315964886,484500,15.912773132324219,0.10068477690219879,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,199,13,0,1980-01-06T03:01:26
315964887,484500,9.303400039672852,0.19677475094795227,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,204,13,0,1980-01-06T03:01:27
315964888,484500,15.83107852935791,0.10133382678031921,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,209,13,0,1980-01-06T03:01:28
315964889,484500,16.07858657836914,0.0993901938199997,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,213,13,0,1980-01-06T03:01:29
315964890,484500,16.07858657836914,0.0993901938199997,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,218,13,0,1980-01-06T03:01:30
315964891,484500,16.162729263305664,0.09874466806650162,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,223,13,0,1980-01-06T03:01:31
315964892,484500,15.20514965057373,0.10656780749559402,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,227,13,0,1980-01-06T03:01:32
315964893,484500,15.995271682739258,0.10003690421581268,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,232,13,0,1980-01-06T03:01:33
315964894,484500,15.83107852935791,0.10133382678031921,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,237,13,0,1980-01-06T03:01:34
315964895,484500,16.77602195739746,0.09425877779722214,2027.4627685546875,270.8447265625,195.39413452148438,3.928576552425511e-05,241,13,0,1980-01-06T03:01:35
315964896,93500,16.59632682800293,0.0955345630645752,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,246,13,0,1980-01-06T03:01:36
315964897,93500,16.507844924926758,0.09617424756288528,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,251,13,0,1980-01-06T03:01:37
315964898,93500,16.685714721679688,0.09489607065916061,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,255,13,0,1980-01-06T03:01:38
315964899,93500,12.106624603271484,0.141636922955513,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,4,13,0,1980-01-06T03:01:39
315964900,93500,16.507844924926758,0.09617424756288528,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,9,13,0,1980-01-06T03:01:40
315964901,93500,9.613420486450195,0.18888476490974426,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,13,13,0,1980-01-06T03:01:41
315964902,93500,16.685714721679688,0.09489607065916061,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,18,13,0,1980-01-06T03:01:42
315964903,93500,14.485894203186035,0.1132136881351471,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,23,13,0,1980-01-06T03:01:43
315964904,93500,16.77602195739746,0.09425877779722214,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,27,13,0,1980-01-06T03:01:44
315964905,93500,16.77602195739746,0.09425877779722214,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,32,13,0,1980-01-06T03:01:45
315964906,93500,15.83107852935791,0.10133382678031921,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,37,13,0,1980-01-06T03:01:46
315964907,93500,16.685714721679688,0.09489607065916061,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,41,13,0,1980-01-06T03:01:47
315964908,93500,16.86726951599121,0.09362263232469559,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,46,13,0,1980-01-06T03:01:48
315964909,93500,16.86726951599121,0.09362263232469559,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,51,13,0,1980-01-06T03:01:49
315964910,93500,16.95946502685547,0.09298768639564514,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,55,13,0,1980-01-06T03:01:50
315964911,93500,16.420259475708008,0.0968150869011879,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,60,13,0,1980-01-06T03:01:51
315964912,93500,16.95946502685547,0.09298768639564514,1013.2360229492188,137.7322235107422,195.39413452148438,3.928576552425511e-05,65,13,0,1980-01-06T03:01:52
315964913,93500,17.05262565612793,0.0923539251089096,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,69,13,0,1980-01-06T03:01:53
315964914,93500,16.333553314208984,0.09745711088180542,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,74,13,0,1980-01-06T03:01:54
315964915,93500,17.05262565612793,0.0923539251089096,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,79,13,0,1980-01-06T03:01:55
315964916,93500,10.90592098236084,0.16136319935321808,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,83,13,0,1980-01-06T03:01:56
315964917,93500,17.241905212402344,0.09108997136354446,2027.4627685546875,270.8447265625,195.39413452148438,3.928576552425511e-05,88,13,0,1980-01-06T03:01:57
315964918,93500,17.53345489501953,0.08920300006866455,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,93,13,0,1980-01-06T03:01:58
315964919,93500,17.83456802368164,0.0873267874121666,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,97,13,0,1980-01-06T03:01:59
315964920,93500,18.145713806152344,0.08546144515275955,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,102,13,0,1980-01-06T03:02:00
315964921,93500,11.866085052490234,0.1452302187681198,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,107,13,0,1980-01-06T03:02:01
315964922,93500,17.937143325805664,0.08670379966497421,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,111,13,0,1980-01-06T03:02:02
315964923,93500,17.937143325805664,0.08670379966497421,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,116,13,0,1980-01-06T03:02:03
315964924,93500,18.251747131347656,0.08484208583831787,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,121,13,0,1980-01-06T03:02:04
315964925,93500,17.73310661315918,0.08795098960399628,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,125,13,0,1980-01-06T03:02:05
315964926,93500,15.280808448791504,0.10590950399637222,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,130,13,0,1980-01-06T03:02:06
315964926,703500,17.632741928100586,0.08857639133930206,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,135,13,0,1980-01-06T03:02:06
315964927,703500,9.875432014465332,0.18264929950237274,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,139,13,0,1980-01-06T03:02:07
315964928,703500,17.632741928100586,0.08857639133930206,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,144,13,0,1980-01-06T03:02:08
315964929,703500,10.440961837768555,0.1703830361366272,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,149,13,0,1980-01-06T03:02:09
315964930,703500,17.435232162475586,0.08983080089092255,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,153,13,0,1980-01-06T03:02:10
315964931,703500,17.73310661315918,0.08795098960399628,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,158,13,0,1980-01-06T03:02:11
315964932,703500,16.86726951599121,0.09362263232469559,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,163,13,0,1980-01-06T03:02:12
315964933,703500,16.59632682800293,0.0955345630645752,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,167,13,0,1980-01-06T03:02:13
315964934,703500,8.954825401306152,0.20638276636600494,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,172,13,0,1980-01-06T03:02:14
315964935,703500,16.24771499633789,0.09810029715299606,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,177,13,0,1980-01-06T03:02:15
315964936,703500,16.507844924926758,0.09617424756288528,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,181,13,0,1980-01-06T03:02:16
315964937,703500,16.07858657836914,0.0993901938199997,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,186,13,0,1980-01-06T03:02:17
315964938,703500,16.24771499633789,0.09810029715299606,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,191,13,0,1980-01-06T03:02:18
315964939,703500,14.485894203186035,0.1132136881351471,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,195,13,0,1980-01-06T03:02:19
315964940,703500,15.995271682739258,0.10003690421581268,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,200,13,0,1980-01-06T03:02:20
315964941,703500,16.07858657836914,0.0993901938199997,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,205,13,0,1980-01-06T03:02:21
315964942,703500,8.34958553314209,0.2252240777015686,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,209,13,0,1980-01-06T03:02:22
315964943,703500,15.7501802444458,0.10198400914669037,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,214,13,0,1980-01-06T03:02:23
315964944,703500,15.7501802444458,0.10198400914669037,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,219,13,0,1980-01-06T03:02:24
315964945,703500,14.982381820678711,0.10854955017566681,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,223,13,0,1980-01-06T03:02:25
315964946,703500,15.20514965057373,0.10656780749559402,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,228,13,0,1980-01-06T03:02:26
315964947,703500,9.12606430053711,0.20155967772006989,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,233,13,0,1980-01-06T03:02:27
315964948,703500,15.512126922607422,0.10394154489040375,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,237,13,0,1980-01-06T03:02:28
315964949,703500,15.280808448791504,0.10590950399637222,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,242,13,0,1980-01-06T03:02:29
315964950,703500,14.694806098937988,0.11120792478322983,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,247,13,0,1980-01-06T03:02:30
315964951,703500,15.130200386047363,0.10722723603248596,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,251,13,0,1980-01-06T03:02:31
315964952,703500,8.13264274597168,0.2327490895986557,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,0,13,0,1980-01-06T03:02:32
315964953,703500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,5,13,0,1980-01-06T03:02:33
315964954,703500,15.055947303771973,0.10788781940937042,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,9,13,0,1980-01-06T03:02:34
315964955,703500,14.084491729736328,0.11725583672523499,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,14,13,0,1980-01-06T03:02:35
315964956,703500,14.624537467956543,0.11187538504600525,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,19,13,0,1980-01-06T03:02:36
315964957,312500,14.765714645385742,0.11054162681102753,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,23,13,0,1980-01-06T03:02:37
315964958,312500,13.400713920593262,0.12477175891399384,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,28,13,0,1980-01-06T03:02:38
315964959,312500,14.417499542236328,0.11388455331325531,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,33,13,0,1980-01-06T03:02:39
315964960,312500,7.85884428024292,0.2429155558347702,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,37,13,0,1980-01-06T03:02:40
315964961,312500,14.554903030395508,0.1125439703464508,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,42,13,0,1980-01-06T03:02:41
315964962,312500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,47,13,0,1980-01-06T03:02:42
315964963,312500,14.694806098937988,0.11120792478322983,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,51,13,0,1980-01-06T03:02:43
315964964,312500,15.20514965057373,0.10656780749559402,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,56,13,0,1980-01-06T03:02:44
315964965,312500,8.525713920593262,0.21943055093288422,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,61,13,0,1980-01-06T03:02:45
315964966,312500,13.400713920593262,0.12477175891399384,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,65,13,0,1980-01-06T03:02:46
315964967,312500,14.982381820678711,0.10854955017566681,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,70,13,0,1980-01-06T03:02:47
315964968,312500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,75,13,0,1980-01-06T03:02:48
315964969,312500,14.982381820678711,0.10854955017566681,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,79,13,0,1980-01-06T03:02:49
315964970,312500,7.79298734664917,0.2454809844493866,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,84,13,0,1980-01-06T03:02:50
315964971,312500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,89,13,0,1980-01-06T03:02:51
315964972,312500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,93,13,0,1980-01-06T03:02:52
315964973,312500,14.624537467956543,0.11187538504600525,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,98,13,0,1980-01-06T03:02:53
315964974,312500,15.055947303771973,0.10788781940937042,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,103,13,0,1980-01-06T03:02:54
315964975,312500,13.891576766967773,0.11929216235876083,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,107,13,0,1980-01-06T03:02:55
315964976,312500,14.909494400024414,0.10921242088079453,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,112,13,0,1980-01-06T03:02:56
315964977,312500,8.179962158203125,0.2310694456100464,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,117,13,0,1980-01-06T03:02:57
315964978,312500,15.055947303771973,0.10788781940937042,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,121,13,0,1980-01-06T03:02:58
315964979,312500,14.982381820678711,0.10854955017566681,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,126,13,0,1980-01-06T03:02:59
315964980,312500,13.765714645385742,0.12065533548593521,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,131,13,0,1980-01-06T03:03:00
315964981,312500,14.909494400024414,0.10921242088079453,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,135,13,0,1980-01-06T03:03:01
315964982,312500,14.837272644042969,0.10987646877765656,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,140,13,0,1980-01-06T03:03:02
315964983,312500,14.417499542236328,0.11388455331325531,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,145,13,0,1980-01-06T03:03:03
315964984,312500,14.765714645385742,0.11054162681102753,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,149,13,0,1980-01-06T03:03:04
315964985,312500,7.85884428024292,0.2429155558347702,1013.2360229492188,137.7322235107422,195.39413452148438,3.928576552425511e-05,154,13,0,1980-01-06T03:03:05
315964986,312500,14.624537467956543,0.11187538504600525,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,159,13,0,1980-01-06T03:03:06
315964987,312500,14.624537467956543,0.11187538504600525,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,163,13,0,1980-01-06T03:03:07
1601804338,150500,13.891576766967773,0.11929216235876083,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,168,13,0,2020-10-04T12:38:58
1601804339,150500,14.349716186523438,0.11455652862787247,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,173,13,0,2020-10-04T12:38:59
1601804340,150500,7.9033098220825195,0.24121059477329254,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,177,13,0,2020-10-04T12:39:00
1601804341,150500,14.084491729736328,0.11725583672523499,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,182,13,0,2020-10-04T12:39:01
1601804342,150500,14.417499542236328,0.11388455331325531,2027.4627685546875,270.8447265625,195.39413452148438,3.928576552425511e-05,187,13,0,2020-10-04T12:39:02
1601804343,150500,13.400713920593262,0.12477175891399384,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,191,13,0,2020-10-04T12:39:03
1601804344,150500,14.215934753417969,0.11590392887592316,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,196,13,0,2020-10-04T12:39:04
1601804345,150500,9.39445686340332,0.19439661502838135,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,201,13,0,2020-10-04T12:39:05
1601804346,150500,14.14992618560791,0.11657930910587311,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,205,13,0,2020-10-04T12:39:06
1601804347,150500,14.2825288772583,0.11522966623306274,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,210,13,0,2020-10-04T12:39:07
1601804348,150500,13.765714645385742,0.12065533548593521,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,215,13,0,2020-10-04T12:39:08
1601804349,150500,13.955324172973633,0.11861226707696915,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,219,13,0,2020-10-04T12:39:09
1601804350,150500,7.261448383331299,0.26811397075653076,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,224,13,0,2020-10-04T12:39:10
1601804351,150500,13.460274696350098,0.12408289313316345,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,229,13,0,2020-10-04T12:39:11
1601804352,150500,13.765714645385742,0.12065533548593521,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,233,13,0,2020-10-04T12:39:12
1601804353,150500,13.400713920593262,0.12477175891399384,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,238,13,0,2020-10-04T12:39:13
1601804354,150500,14.019627571105957,0.117933489382267,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,243,13,0,2020-10-04T12:39:14
1601804355,150500,7.129350662231445,0.2743299603462219,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,247,13,0,2020-10-04T12:39:15
1601804356,150500,13.703587532043457,0.12133859843015671,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,252,13,0,2020-10-04T12:39:16
1601804357,150500,13.955324172973633,0.11861226707696915,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,1,13,0,2020-10-04T12:39:17
1601804358,150500,13.11020278930664,0.12823280692100525,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,5,13,0,2020-10-04T12:39:18
1601804359,150500,12.155828475952148,0.14092156291007996,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,10,13,0,2020-10-04T12:39:19
1601804360,150500,7.22326135635376,0.2698846459388733,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,15,13,0,2020-10-04T12:39:20
1601804361,150500,12.831314086914062,0.1317216008901596,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,19,13,0,2020-10-04T12:39:21
1601804362,150500,12.616106986999512,0.13453255593776703,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,24,13,0,2020-10-04T12:39:22
1601804363,150500,6.1379594802856445,0.3307129144668579,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,29,13,0,2020-10-04T12:39:23
1601804364,150500,11.961219787597656,0.1437896192073822,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,33,13,0,2020-10-04T12:39:24
1601804365,150500,8.8713960647583,0.20880857110023499,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,38,13,0,2020-10-04T12:39:25
1601804366,150500,11.91347599029541,0.14450936019420624,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,43,13,0,2020-10-04T12:39:26
1601804367,150500,12.25536823272705,0.1394941210746765,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,47,13,0,2020-10-04T12:39:27
1601804368,235000,9.775651931762695,0.1849796175956726,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,52,13,0,2020-10-04T12:39:28
1601804369,234500,11.866085052490234,0.1452302187681198,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,57,13,0,2020-10-04T12:39:29
1601804370,234500,11.866085052490234,0.1452302187681198,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,61,13,0,2020-10-04T12:39:30
1601804371,234500,11.367142677307129,0.1532312035560608,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,66,13,0,2020-10-04T12:39:31
1601804372,234500,11.454922676086426,0.15176670253276825,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,71,13,0,2020-10-04T12:39:32
1601804373,234500,9.775651931762695,0.1849796175956726,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,75,13,0,2020-10-04T12:39:33
1601804374,234500,11.195292472839355,0.15617315471172333,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,80,13,0,2020-10-04T12:39:34
1601804375,234500,5.748373031616211,0.3589254319667816,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,85,13,0,2020-10-04T12:39:35
1601804376,234500,10.865714073181152,0.16210895776748657,2027.4627685546875,270.8447265625,130.1990966796875,8.308689575642347e-05,89,13,0,2020-10-04T12:39:36
1601804377,234500,11.028214454650879,0.1591324359178543,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,94,13,0,2020-10-04T12:39:37
1601804378,234500,5.343652725219727,0.3931756913661957,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,99,13,0,2020-10-04T12:39:38
1601804379,234500,10.630143165588379,0.16660600900650024,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,103,13,0,2020-10-04T12:39:39
1601804380,234500,10.987168312072754,0.15987493097782135,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,108,13,0,2020-10-04T12:39:40
1601804381,234500,8.156240463256836,0.23190872371196747,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,113,13,0,2020-10-04T12:39:41
1601804382,234500,10.553714752197266,0.1681135892868042,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,117,13,0,2020-10-04T12:39:42
1601804383,234500,7.3389201164245605,0.26458531618118286,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,122,13,0,2020-10-04T12:39:43
1601804384,234500,10.367026329040527,0.17190134525299072,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,127,13,0,2020-10-04T12:39:44
1601804385,234500,5.563466548919678,0.37387871742248535,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,131,13,0,2020-10-04T12:39:45
1601804386,234500,10.257922172546387,0.17418687045574188,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,136,13,0,2020-10-04T12:39:46
1601804387,234500,10.294053077697754,0.17342396080493927,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,141,13,0,2020-10-04T12:39:47
1601804388,234500,9.80870532989502,0.18420176208019257,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,145,13,0,2020-10-04T12:39:48
1601804389,234500,10.080730438232422,0.17801742255687714,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,150,13,0,2020-10-04T12:39:49
1601804390,234500,5.445861339569092,0.38398516178131104,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,155,13,0,2020-10-04T12:39:50
1601804391,234500,9.775651931762695,0.1849796175956726,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,159,13,0,2020-10-04T12:39:51
1601804392,234500,9.841964721679688,0.18342499434947968,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,164,13,0,2020-10-04T12:39:52
1601804393,234500,8.34958553314209,0.2252240777015686,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,169,13,0,2020-10-04T12:39:53
1601804394,234500,9.710159301757812,0.1865384727716446,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,173,13,0,2020-10-04T12:39:54
1601804395,234500,5.015714168548584,0.42552420496940613,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,178,13,0,2020-10-04T12:39:55
1601804396,234500,9.581568717956543,0.18966896831989288,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,183,13,0,2020-10-04T12:39:56
1601804397,234500,10.011428833007812,0.17955711483955383,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,187,13,0,2020-10-04T12:39:57
1601804398,234500,8.843901634216309,0.20961928367614746,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,192,13,0,2020-10-04T12:39:58
1601804399,294000,9.456075668334961,0.19281649589538574,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,197,13,0,2020-10-04T12:39:59
1601804400,293500,5.366076946258545,0.3911255896091461,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,201,13,0,2020-10-04T12:40:00
